,version,group,PID,phase,condition,trial,old_pair,stimulus_left,stimulus_right,old_response,rt_pairs,chosen_object,left_object_chosen,rt_object,pairs_acc,zscored_rt_pairs,zscored_rt_object
663,V1,d09142021,nD3lS,memory_test,1.0,15.0,0.0,58.0,63.0,0.0,1493.0,,,,1,-0.7779451010099322,
664,V1,d09142021,nD3lS,memory_test,0.0,16.0,1.0,31.0,12.0,1.0,1328.0,12.0,0.0,973.0,1,-1.0953101571549133,-0.7606443488532604
665,V1,d09142021,nD3lS,memory_test,0.0,17.0,0.0,69.0,45.0,0.0,1658.0,,,,1,-0.4605800448649511,
666,V1,d09142021,nD3lS,memory_test,0.0,18.0,0.0,31.0,61.0,0.0,1076.0,,,,1,-1.580013151994521,
667,V1,d09142021,nD3lS,memory_test,0.0,19.0,1.0,37.0,69.0,1.0,2157.0,69.0,0.0,819.0,1,0.4992088219007799,-0.9163938897698968
668,V1,d09142021,nD3lS,memory_test,0.0,20.0,1.0,45.0,3.0,1.0,1883.0,3.0,0.0,830.0,1,-0.027809513758158558,-0.9052689225615654
669,V1,d09142021,nD3lS,memory_test,1.0,21.0,1.0,33.0,44.0,0.0,2122.0,33.0,,,0,0.4318889615063899,
670,V1,d09142021,nD3lS,memory_test,0.0,22.0,0.0,64.0,6.0,1.0,1827.0,,1.0,1073.0,0,-0.13552129038918248,-0.6595082833229771
671,V1,d09142021,nD3lS,memory_test,1.0,23.0,1.0,38.0,46.0,0.0,2522.0,38.0,,,0,1.201258794585132,
696,V1,d09142021,VXjQe,memory_test,1.0,0.0,0.0,3.0,16.0,1.0,3203.0,,0.0,3879.0,0,1.8773757656659935,2.6746314201053636
697,V1,d09142021,VXjQe,memory_test,1.0,1.0,0.0,12.0,49.0,1.0,3195.0,,1.0,2522.0,0,1.865586906854904,1.3284227111594982
698,V1,d09142021,VXjQe,memory_test,0.0,2.0,0.0,38.0,50.0,0.0,1712.0,,,,1,-0.3197727952508012,
699,V1,d09142021,VXjQe,memory_test,0.0,3.0,1.0,55.0,21.0,1.0,2023.0,21.0,1.0,1691.0,1,0.13851909103030094,0.5040310846790158
700,V1,d09142021,VXjQe,memory_test,0.0,4.0,1.0,62.0,47.0,1.0,1643.0,62.0,1.0,568.0,1,-0.4214517024964476,-0.6100384659077247
701,V1,d09142021,VXjQe,memory_test,0.0,5.0,1.0,38.0,31.0,1.0,1648.0,31.0,1.0,1764.0,1,-0.4140836657395167,0.5764505657055805
702,V1,d09142021,VXjQe,memory_test,0.0,6.0,0.0,34.0,56.0,0.0,1222.0,,,,1,-1.0418403974300294,
703,V1,d09142021,VXjQe,memory_test,1.0,7.0,0.0,20.0,29.0,0.0,1731.0,,,,1,-0.2917742555744637,
704,V1,d09142021,VXjQe,memory_test,1.0,8.0,1.0,51.0,19.0,1.0,1188.0,19.0,1.0,997.0,1,-1.0919430473771596,-0.1844500089159957
705,V1,d09142021,VXjQe,memory_test,0.0,9.0,0.0,21.0,5.0,1.0,1064.0,,0.0,771.0,0,-1.2746703589490458,-0.4086527857927574
706,V1,d09142021,VXjQe,memory_test,0.0,10.0,0.0,55.0,31.0,0.0,1413.0,,,,1,-0.7603813933152691,
707,V1,d09142021,VXjQe,memory_test,1.0,11.0,1.0,29.0,3.0,0.0,1350.0,29.0,,,0,-0.8532186564525984,
708,V1,d09142021,VXjQe,memory_test,0.0,12.0,0.0,62.0,10.0,1.0,1138.0,,1.0,398.0,0,-1.1656234149464686,-0.7786865724079437
709,V1,d09142021,VXjQe,memory_test,0.0,13.0,0.0,7.0,47.0,0.0,1938.0,,,,1,0.013262466162475624,
710,V1,d09142021,VXjQe,memory_test,1.0,14.0,0.0,63.0,36.0,1.0,1764.0,,1.0,495.0,0,-0.2431452129787197,-0.6824579469342893
711,V1,d09142021,VXjQe,memory_test,0.0,15.0,1.0,50.0,10.0,1.0,3089.0,50.0,1.0,654.0,1,1.709384527607969,-0.5247223649723198
712,V1,d09142021,VXjQe,memory_test,1.0,16.0,1.0,12.0,20.0,1.0,2117.0,12.0,1.0,334.0,1,0.2770381820606019,-0.8421776242668496
713,V1,d09142021,VXjQe,memory_test,1.0,17.0,0.0,42.0,51.0,0.0,1477.0,,,,1,-0.6660705228265535,
714,V1,d09142021,VXjQe,memory_test,1.0,18.0,1.0,16.0,60.0,1.0,1381.0,16.0,1.0,1338.0,1,-0.8075368285596268,0.15383825176973764
715,V1,d09142021,VXjQe,memory_test,0.0,19.0,1.0,56.0,5.0,0.0,3278.0,56.0,,,0,1.9878963170199573,
716,V1,d09142021,VXjQe,memory_test,1.0,20.0,1.0,49.0,36.0,0.0,2254.0,36.0,,,0,0.4789223892005086,
717,V1,d09142021,VXjQe,memory_test,0.0,21.0,1.0,34.0,7.0,1.0,2170.0,7.0,0.0,334.0,1,0.35513937168406945,-0.8421776242668496
718,V1,d09142021,VXjQe,memory_test,1.0,22.0,0.0,19.0,60.0,1.0,2364.0,,1.0,816.0,0,0.6410191978529884,-0.36401063995446414
719,V1,d09142021,VXjQe,memory_test,1.0,23.0,1.0,42.0,63.0,0.0,1934.0,42.0,,,0,0.007368036756930901,
720,V1,d09172021,icC9x,memory_test,0.0,0.0,0.0,7.0,46.0,0.0,2764.0,,,,1,2.0727152986074584,
721,V1,d09172021,icC9x,memory_test,1.0,1.0,1.0,66.0,0.0,1.0,2855.0,66.0,1.0,1961.0,1,2.250964243801925,0.987238525491234
722,V1,d09172021,icC9x,memory_test,0.0,2.0,0.0,21.0,20.0,0.0,1366.0,,,,1,-0.6656586066877629,
723,V1,d09172021,icC9x,memory_test,0.0,3.0,0.0,3.0,29.0,0.0,1759.0,,,,1,0.1041417829982328,
724,V1,d09172021,icC9x,memory_test,0.0,4.0,0.0,64.0,56.0,1.0,1588.0,,0.0,1505.0,0,-0.23080953159796375,0.17505672823143525
725,V1,d09172021,icC9x,memory_test,1.0,5.0,0.0,60.0,40.0,0.0,1655.0,,,,1,-0.0995712972240154,
726,V1,d09172021,icC9x,memory_test,1.0,6.0,0.0,38.0,55.0,0.0,2174.0,,,,1,0.917035324269704,
727,V1,d09172021,icC9x,memory_test,1.0,7.0,0.0,4.0,42.0,0.0,1672.0,,,,1,-0.06627204372614791,
728,V1,d09172021,icC9x,memory_test,0.0,8.0,1.0,44.0,46.0,1.0,1143.0,46.0,0.0,1217.0,1,-1.1024664613950836,-0.3379001963537009
729,V1,d09172021,icC9x,memory_test,1.0,9.0,1.0,23.0,60.0,0.0,1574.0,60.0,,,0,-0.2582324462432664,
730,V1,d09172021,icC9x,memory_test,1.0,10.0,1.0,42.0,40.0,1.0,1287.0,42.0,0.0,2113.0,1,-0.8204021964719707,1.2579657912445004
731,V1,d09172021,icC9x,memory_test,0.0,11.0,1.0,16.0,31.0,1.0,2359.0,31.0,0.0,1193.0,1,1.2794095535112031,-0.3806466067357956
732,V1,d09172021,icC9x,memory_test,0.0,12.0,0.0,30.0,16.0,1.0,944.0,,1.0,2834.0,0,-1.4922636052818854,2.542139203139928
733,V1,d09172021,icC9x,memory_test,0.0,13.0,1.0,7.0,56.0,1.0,2462.0,56.0,0.0,977.0,1,1.48116385411593,-0.7653643001746477
734,V1,d09172021,icC9x,memory_test,1.0,14.0,0.0,23.0,50.0,1.0,1119.0,,0.0,1409.0,0,-1.1494771722156023,0.00407108670305652
735,V1,d09172021,icC9x,memory_test,0.0,15.0,1.0,30.0,20.0,0.0,1967.0,30.0,,,0,0.5115679434427293,
736,V1,d09172021,icC9x,memory_test,1.0,16.0,1.0,36.0,55.0,1.0,1647.0,36.0,1.0,1009.0,1,-0.11524153416418835,-0.7083690863318548
737,V1,d09172021,icC9x,memory_test,1.0,17.0,1.0,4.0,38.0,0.0,1678.0,38.0,,,0,-0.054519366021018215,
738,V1,d09172021,icC9x,memory_test,1.0,18.0,0.0,0.0,36.0,1.0,1671.0,,0.0,1266.0,0,-0.06823082334366952,-0.25062627515692426
739,V1,d09172021,icC9x,memory_test,0.0,19.0,1.0,29.0,64.0,1.0,1503.0,29.0,1.0,1409.0,1,-0.3973057990873013,0.00407108670305652
740,V1,d09172021,icC9x,memory_test,1.0,20.0,1.0,50.0,2.0,1.0,1002.0,50.0,1.0,833.0,1,-1.3786543874656316,-1.0218427624672155
741,V1,d09172021,icC9x,memory_test,0.0,21.0,0.0,31.0,44.0,0.0,1438.0,,,,1,-0.5246264742262065,
742,V1,d09172021,icC9x,memory_test,0.0,22.0,1.0,3.0,21.0,1.0,1457.0,21.0,0.0,1223.0,1,-0.4874096614932957,-0.3272135937581772
743,V1,d09172021,icC9x,memory_test,1.0,23.0,0.0,66.0,2.0,1.0,1856.0,,1.0,745.0,0,0.2941434058978297,-1.1785796005348963
744,V1,d09142021,0au00,memory_test,0.0,0.0,0.0,3.0,44.0,1.0,1140.0,,1.0,2760.0,0,-0.1445105097525337,3.3342589191265084
745,V1,d09142021,0au00,memory_test,0.0,1.0,0.0,1.0,46.0,1.0,1004.0,,0.0,1121.0,0,-0.4424778526661601,0.7731705469977487
746,V1,d09142021,0au00,memory_test,1.0,2.0,1.0,39.0,26.0,1.0,499.0,26.0,1.0,432.0,1,-1.5489007068674934,-0.30345537636815445
747,V1,d09142021,0au00,memory_test,1.0,3.0,0.0,26.0,67.0,1.0,982.0,,1.0,247.0,0,-0.490678452255129,-0.5925349058640791
748,V1,d09142021,0au00,memory_test,1.0,4.0,0.0,48.0,22.0,1.0,1294.0,,0.0,344.0,0,0.1928936873702491,-0.4409634768851348
749,V1,d09142021,0au00,memory_test,1.0,5.0,0.0,2.0,69.0,1.0,2318.0,,1.0,791.0,0,2.4364125046022598,0.25751517005907226
750,V1,d09142021,0au00,memory_test,1.0,6.0,0.0,43.0,11.0,0.0,1248.0,,,,1,0.09211061550240487,
751,V1,d09142021,0au00,memory_test,0.0,7.0,1.0,10.0,46.0,0.0,1237.0,46.0,,,0,0.0680103157079204,
752,V1,d09142021,0au00,memory_test,0.0,8.0,0.0,49.0,10.0,0.0,983.0,,,,1,-0.4884875159101759,
753,V1,d09142021,0au00,memory_test,1.0,9.0,0.0,39.0,60.0,1.0,1717.0,,0.0,273.0,0,1.119659761285425,-0.5519075125295168
754,V1,d09142021,0au00,memory_test,0.0,10.0,0.0,7.0,24.0,0.0,2007.0,,,,1,1.7550313013218344,
755,V1,d09142021,0au00,memory_test,0.0,11.0,1.0,1.0,24.0,1.0,1060.0,24.0,0.0,265.0,1,-0.3197854173487845,-0.5644082489401513
756,V1,d09142021,0au00,memory_test,1.0,12.0,1.0,53.0,43.0,0.0,1483.0,43.0,,,0,0.6069806565663917,
757,V1,d09142021,0au00,memory_test,0.0,13.0,1.0,49.0,44.0,0.0,1822.0,49.0,,,0,1.3497080775055044,
758,V1,d09142021,0au00,memory_test,0.0,14.0,0.0,29.0,9.0,0.0,1494.0,,,,1,0.6310809563608761,
759,V1,d09142021,0au00,memory_test,0.0,15.0,0.0,51.0,0.0,0.0,1718.0,,,,1,1.1218506976303784,
760,V1,d09142021,0au00,memory_test,0.0,16.0,1.0,3.0,0.0,1.0,759.0,3.0,1.0,224.0,1,-0.9792572571796782,-0.6284745230446536
761,V1,d09142021,0au00,memory_test,0.0,17.0,1.0,7.0,9.0,1.0,1000.0,9.0,0.0,536.0,1,-0.4512415980459726,-0.14094580302990495
762,V1,d09142021,0au00,memory_test,1.0,18.0,0.0,53.0,16.0,0.0,799.0,,,,1,-0.8916198033815528,
763,V1,d09142021,0au00,memory_test,1.0,19.0,1.0,11.0,22.0,1.0,1103.0,22.0,0.0,553.0,1,-0.2255751545157997,-0.11438173815730647
764,V1,d09142021,0au00,memory_test,1.0,20.0,1.0,60.0,69.0,1.0,991.0,60.0,1.0,243.0,1,-0.4709600251505508,-0.5987852740693964
765,V1,d09142021,0au00,memory_test,1.0,21.0,1.0,67.0,16.0,1.0,613.0,16.0,0.0,650.0,1,-1.2991339635428358,0.037189690821637804
766,V1,d09142021,0au00,memory_test,0.0,22.0,1.0,29.0,51.0,1.0,631.0,51.0,0.0,365.0,1,-1.2596971093336795,-0.4081490438072191
767,V1,d09142021,0au00,memory_test,1.0,23.0,1.0,2.0,48.0,1.0,1041.0,2.0,0.0,589.0,1,-0.3614132079028941,-0.05812842430945087
768,V1,d09172021,Kx4Qh,memory_test,1.0,0.0,0.0,9.0,63.0,1.0,6398.0,,0.0,5681.0,0,2.155208598163633,2.7486255583053927
769,V1,d09172021,Kx4Qh,memory_test,0.0,1.0,0.0,0.0,20.0,0.0,5616.0,,,,1,1.654646085382128,
770,V1,d09172021,Kx4Qh,memory_test,0.0,2.0,1.0,30.0,42.0,1.0,3061.0,30.0,1.0,1691.0,1,0.01917649438884824,0.02785550294770956
771,V1,d09172021,Kx4Qh,memory_test,0.0,3.0,1.0,60.0,14.0,1.0,2483.0,60.0,0.0,4431.0,1,-0.3508044933192205,1.8962539870780488
772,V1,d09172021,Kx4Qh,memory_test,1.0,4.0,1.0,36.0,69.0,1.0,2528.0,36.0,1.0,1324.0,1,-0.3219997451412567,-0.2224007903646388
773,V1,d09172021,Kx4Qh,memory_test,1.0,5.0,1.0,40.0,35.0,1.0,1581.0,35.0,0.0,727.0,1,-0.9281796679086288,-0.6294934527828185
774,V1,d09172021,Kx4Qh,memory_test,0.0,6.0,0.0,57.0,4.0,1.0,1164.0,,0.0,391.0,0,-1.1951036676910938,-0.8586109311287288
775,V1,d09172021,Kx4Qh,memory_test,0.0,7.0,0.0,30.0,51.0,1.0,4207.0,,1.0,3408.0,0,0.7527374146543271,1.19867309318559
776,V1,d09172021,Kx4Qh,memory_test,1.0,8.0,1.0,48.0,38.0,1.0,1569.0,48.0,1.0,501.0,1,-0.9358609340894192,-0.7836022328607224
777,V1,d09172021,Kx4Qh,memory_test,0.0,9.0,0.0,62.0,54.0,1.0,7222.0,,0.0,1388.0,0,2.682655542577904,-0.17875936591779876
778,V1,d09172021,Kx4Qh,memory_test,0.0,10.0,0.0,14.0,15.0,0.0,3706.0,,,,1,0.4320445516063298,
779,V1,d09172021,Kx4Qh,memory_test,1.0,11.0,0.0,37.0,67.0,1.0,2565.0,,1.0,929.0,0,-0.2983158410838197,-0.4917502068724797
780,V1,d09172021,Kx4Qh,memory_test,1.0,12.0,0.0,38.0,35.0,1.0,3244.0,,0.0,1809.0,0,0.13631580364590115,0.10831937927157087
781,V1,d09172021,Kx4Qh,memory_test,1.0,13.0,0.0,36.0,40.0,0.0,3177.0,,,,1,0.09342873413648832,
782,V1,d09172021,Kx4Qh,memory_test,1.0,14.0,0.0,48.0,56.0,1.0,2378.0,,1.0,1132.0,0,-0.4180155724011361,-0.3533250637051589
783,V1,d09172021,Kx4Qh,memory_test,0.0,15.0,0.0,60.0,42.0,1.0,2453.0,,1.0,1081.0,0,-0.3700076587711964,-0.3881018238112346
784,V1,d09172021,Kx4Qh,memory_test,1.0,16.0,1.0,63.0,67.0,1.0,3044.0,63.0,1.0,327.0,1,0.00829470063272857,-0.9022523555755688
785,V1,d09172021,Kx4Qh,memory_test,1.0,17.0,1.0,37.0,56.0,1.0,1208.0,37.0,1.0,384.0,1,-1.1669390250281957,-0.8633842119276018
786,V1,d09172021,Kx4Qh,memory_test,0.0,18.0,1.0,57.0,62.0,0.0,2758.0,57.0,,,0,-0.1747754766761082,
787,V1,d09172021,Kx4Qh,memory_test,0.0,19.0,1.0,51.0,20.0,1.0,1986.0,20.0,0.0,341.0,1,-0.6689369343069543,-0.8927057939778226
788,V1,d09172021,Kx4Qh,memory_test,1.0,20.0,1.0,28.0,9.0,1.0,1637.0,28.0,1.0,2158.0,1,-0.8923337590649405,0.3463015219582455
789,V1,d09172021,Kx4Qh,memory_test,1.0,21.0,0.0,69.0,28.0,1.0,2361.0,,1.0,478.0,0,-0.42889736615725577,-0.7992858697713056
790,V1,d09172021,Kx4Qh,memory_test,0.0,22.0,1.0,54.0,0.0,1.0,4306.0,54.0,1.0,1755.0,1,0.8161078606458475,0.0714969273945496
791,V1,d09172021,Kx4Qh,memory_test,0.0,23.0,1.0,4.0,15.0,1.0,2093.0,15.0,0.0,3067.0,1,-0.6004456441949071,0.9661461285547704
792,V1,d09142021,SSqcE,memory_test,0.0,0.0,0.0,42.0,41.0,0.0,4821.0,,,,1,3.119202667851338,
793,V1,d09142021,SSqcE,memory_test,0.0,1.0,1.0,61.0,5.0,0.0,2545.0,61.0,,,0,0.7796400533167356,
794,V1,d09142021,SSqcE,memory_test,1.0,2.0,1.0,10.0,32.0,1.0,1006.0,32.0,0.0,4028.0,1,-0.8023401152987096,3.1515057935723423
795,V1,d09142021,SSqcE,memory_test,0.0,3.0,1.0,48.0,39.0,0.0,3843.0,39.0,,,0,2.1138897341892813,
796,V1,d09142021,SSqcE,memory_test,1.0,4.0,0.0,12.0,33.0,1.0,2069.0,,1.0,1289.0,0,0.2903466418411333,0.4249877466789631
797,V1,d09142021,SSqcE,memory_test,1.0,5.0,0.0,18.0,47.0,1.0,2428.0,,0.0,1985.0,0,0.6593725551179006,1.1178159907964484
798,V1,d09142021,SSqcE,memory_test,1.0,6.0,1.0,68.0,12.0,0.0,1255.0,12.0,,,0,-0.5463862088755479,
799,V1,d09142021,SSqcE,memory_test,1.0,7.0,0.0,64.0,59.0,1.0,1693.0,,1.0,759.0,0,-0.09615403613119118,-0.10259697944498396
800,V1,d09142021,SSqcE,memory_test,1.0,8.0,0.0,68.0,32.0,1.0,1821.0,,0.0,1108.0,0,0.035420662753004394,0.24481258549323776
801,V1,d09142021,SSqcE,memory_test,0.0,9.0,0.0,52.0,48.0,1.0,1784.0,,1.0,317.0,0,-0.002612648643208389,-0.5425827321747663
802,V1,d09142021,SSqcE,memory_test,1.0,10.0,1.0,47.0,33.0,1.0,2030.0,47.0,1.0,269.0,1,0.25025747577485496,-0.5903639903897652
803,V1,d09142021,SSqcE,memory_test,1.0,11.0,1.0,67.0,11.0,1.0,1865.0,11.0,1.0,212.0,1,0.08064946549444663,-0.6471042345200765
804,V1,d09142021,SSqcE,memory_test,0.0,12.0,0.0,49.0,61.0,0.0,2075.0,,,,1,0.29651420585133004,
805,V1,d09142021,SSqcE,memory_test,0.0,13.0,1.0,42.0,52.0,0.0,1238.0,52.0,,,0,-0.5638609735711051,
806,V1,d09142021,SSqcE,memory_test,0.0,14.0,1.0,60.0,51.0,1.0,2230.0,60.0,1.0,291.0,1,0.4558429427814106,-0.568464247041224
807,V1,d09142021,SSqcE,memory_test,0.0,15.0,0.0,39.0,51.0,1.0,1744.0,,1.0,406.0,0,-0.043729742044519515,-0.4539883159011223
808,V1,d09142021,SSqcE,memory_test,0.0,16.0,1.0,2.0,34.0,0.0,814.0,34.0,,,0,-0.999702163625003,
809,V1,d09142021,SSqcE,memory_test,0.0,17.0,0.0,60.0,2.0,0.0,389.0,,,,1,-1.4365712810139335,
810,V1,d09142021,SSqcE,memory_test,1.0,18.0,1.0,18.0,64.0,1.0,982.0,64.0,0.0,679.0,1,-0.8270103713394963,-0.1822324098033156
811,V1,d09142021,SSqcE,memory_test,1.0,19.0,0.0,11.0,10.0,0.0,898.0,,,,1,-0.9133562674822496,
812,V1,d09142021,SSqcE,memory_test,0.0,20.0,1.0,41.0,49.0,1.0,1783.0,41.0,1.0,304.0,1,-0.0036405759782411674,-0.5555234896079951
813,V1,d09142021,SSqcE,memory_test,1.0,21.0,1.0,59.0,17.0,1.0,1212.0,17.0,0.0,652.0,1,-0.5905870842819574,-0.20910936754925247
814,V1,d09142021,SSqcE,memory_test,1.0,22.0,0.0,67.0,17.0,1.0,787.0,,0.0,317.0,0,-1.027456201670888,-0.5425827321747663
815,V1,d09142021,SSqcE,memory_test,0.0,23.0,0.0,5.0,34.0,1.0,1565.0,,0.0,315.0,0,-0.2277287350153868,-0.5445736179337245
816,V1,d09142021,hBnSx,memory_test,0.0,0.0,1.0,16.0,13.0,0.0,3091.0,16.0,,,0,2.728843283542364,
817,V1,d09142021,hBnSx,memory_test,1.0,1.0,1.0,59.0,21.0,0.0,1791.0,59.0,,,0,0.20430924509842735,
818,V1,d09142021,hBnSx,memory_test,1.0,2.0,1.0,26.0,14.0,1.0,1518.0,26.0,1.0,2890.0,1,-0.32584290297479923,2.2372373494036566
819,V1,d09142021,hBnSx,memory_test,0.0,3.0,1.0,64.0,38.0,1.0,1724.0,64.0,1.0,1861.0,1,0.0741986446555476,1.0640481180902452
820,V1,d09142021,hBnSx,memory_test,1.0,4.0,0.0,20.0,14.0,1.0,2083.0,,0.0,1443.0,0,0.7713584291181422,0.587475621793835
821,V1,d09142021,hBnSx,memory_test,0.0,5.0,0.0,3.0,49.0,0.0,1078.0,,,,1,-1.1803005775250546,
822,V1,d09142021,hBnSx,memory_test,1.0,6.0,0.0,55.0,63.0,0.0,2067.0,,,,1,0.7402872409526784,
823,V1,d09142021,hBnSx,memory_test,1.0,7.0,0.0,68.0,33.0,0.0,1889.0,,,,1,0.3946202726118933,
824,V1,d09142021,hBnSx,memory_test,0.0,8.0,1.0,51.0,49.0,1.0,1742.0,51.0,1.0,276.0,1,0.1091537313416944,-0.7430509408327458
825,V1,d09142021,hBnSx,memory_test,1.0,9.0,0.0,46.0,26.0,0.0,2035.0,,,,1,0.6781448646217507,
826,V1,d09142021,hBnSx,memory_test,1.0,10.0,0.0,6.0,21.0,0.0,1646.0,,,,1,-0.07727339765108858,
827,V1,d09142021,hBnSx,memory_test,0.0,11.0,0.0,13.0,40.0,0.0,1412.0,,,,1,-0.5316895245709969,
828,V1,d09142021,hBnSx,memory_test,0.0,12.0,0.0,51.0,11.0,1.0,1618.0,,1.0,271.0,0,-0.13164797694065028,-0.748751568778875
829,V1,d09142021,hBnSx,memory_test,1.0,13.0,1.0,6.0,68.0,1.0,1159.0,6.0,0.0,1461.0,1,-1.023002687437394,0.6079978823999005
830,V1,d09142021,hBnSx,memory_test,1.0,14.0,0.0,59.0,5.0,1.0,1967.0,,1.0,772.0,0,0.5460923149185295,-0.17754864857671832
831,V1,d09142021,hBnSx,memory_test,1.0,15.0,1.0,55.0,33.0,0.0,2713.0,33.0,,,0,1.9947864631332808,
832,V1,d09142021,hBnSx,memory_test,0.0,16.0,1.0,3.0,17.0,0.0,1479.0,3.0,,,0,-0.4015789241281173,
833,V1,d09142021,hBnSx,memory_test,0.0,17.0,0.0,22.0,64.0,0.0,1606.0,,,,1,-0.15495136806474816,
834,V1,d09142021,hBnSx,memory_test,0.0,18.0,1.0,11.0,47.0,1.0,1074.0,47.0,0.0,296.0,1,-1.1880683745664204,-0.7202484290482285
835,V1,d09142021,hBnSx,memory_test,0.0,19.0,1.0,40.0,22.0,1.0,2057.0,40.0,0.0,353.0,1,0.7208677483492636,-0.6552612704623544
836,V1,d09142021,hBnSx,memory_test,0.0,20.0,0.0,17.0,16.0,0.0,1239.0,,,,1,-0.8676467466100747,
837,V1,d09142021,hBnSx,memory_test,0.0,21.0,0.0,47.0,38.0,0.0,1198.0,,,,1,-0.947266666284076,
838,V1,d09142021,hBnSx,memory_test,1.0,22.0,1.0,20.0,5.0,1.0,863.0,20.0,1.0,314.0,1,-1.597819668498475,-0.6997261684421631
839,V1,d09142021,hBnSx,memory_test,1.0,23.0,1.0,46.0,63.0,1.0,1410.0,63.0,0.0,268.0,1,-0.5355734230916801,-0.7521719455465526
840,V1,d09142021,vk7bM,memory_test,1.0,0.0,0.0,47.0,21.0,0.0,8158.0,,,,1,4.009886710931712,
841,V1,d09142021,vk7bM,memory_test,0.0,1.0,1.0,2.0,69.0,1.0,4152.0,69.0,0.0,4653.0,1,0.8767981458295704,2.087615244956948
842,V1,d09142021,vk7bM,memory_test,0.0,2.0,0.0,38.0,1.0,1.0,3530.0,,0.0,3139.0,0,0.3903325723164571,0.4924555190738254
843,V1,d09142021,vk7bM,memory_test,0.0,3.0,1.0,58.0,22.0,1.0,4088.0,58.0,0.0,2318.0,1,0.8267438102912436,-0.3725551380926499
844,V1,d09142021,vk7bM,memory_test,1.0,4.0,1.0,5.0,28.0,0.0,2943.0,28.0,,,0,-0.06875953644913366,
845,V1,d09142021,vk7bM,memory_test,0.0,5.0,1.0,50.0,23.0,0.0,2898.0,50.0,,,0,-0.10395399112451964,
846,V1,d09142021,vk7bM,memory_test,1.0,6.0,1.0,67.0,21.0,0.0,3097.0,21.0,,,0,0.05168370843996512,
847,V1,d09142021,vk7bM,memory_test,0.0,7.0,1.0,38.0,44.0,1.0,2485.0,44.0,0.0,2286.0,1,-0.4269608751452845,-0.4062705352051069
848,V1,d09142021,vk7bM,memory_test,0.0,8.0,1.0,9.0,33.0,1.0,2335.0,9.0,1.0,2316.0,1,-0.5442757240632379,-0.3746623504121785
849,V1,d09142021,vk7bM,memory_test,1.0,9.0,0.0,5.0,34.0,1.0,2900.0,,0.0,1615.0,0,-0.10238979313894694,-1.11324026840694
850,V1,d09142021,vk7bM,memory_test,1.0,10.0,1.0,8.0,47.0,1.0,1936.0,8.0,1.0,3399.0,1,-0.8563332221849939,0.7663931206125386
851,V1,d09142021,vk7bM,memory_test,1.0,11.0,1.0,46.0,64.0,1.0,2344.0,46.0,1.0,3017.0,1,-0.5372368331281607,0.363915567582583
852,V1,d09142021,vk7bM,memory_test,0.0,12.0,0.0,2.0,44.0,1.0,2934.0,,0.0,1331.0,0,-0.07579842738421086,-1.412464417779996
853,V1,d09142021,vk7bM,memory_test,0.0,13.0,0.0,23.0,58.0,0.0,2215.0,,,,1,-0.6381276031976005,
854,V1,d09142021,vk7bM,memory_test,0.0,14.0,1.0,1.0,20.0,0.0,2406.0,1.0,,,0,-0.4887466955754067,
855,V1,d09142021,vk7bM,memory_test,1.0,15.0,1.0,19.0,34.0,0.0,3332.0,34.0,,,0,0.2354769717447587,
856,V1,d09142021,vk7bM,memory_test,1.0,16.0,0.0,28.0,64.0,0.0,2787.0,,,,1,-0.19076697932380512,
857,V1,d09142021,vk7bM,memory_test,1.0,17.0,0.0,8.0,19.0,0.0,1845.0,,,,1,-0.927504230528552,
858,V1,d09142021,vk7bM,memory_test,0.0,18.0,0.0,69.0,22.0,0.0,1427.0,,,,1,-1.2544216095132488,
859,V1,d09142021,vk7bM,memory_test,1.0,19.0,0.0,46.0,66.0,0.0,2787.0,,,,1,-0.19076697932380512,
860,V1,d09142021,vk7bM,memory_test,1.0,20.0,1.0,37.0,66.0,0.0,3803.0,37.0,,,0,0.6038455973471323,
861,V1,d09142021,vk7bM,memory_test,0.0,21.0,0.0,50.0,33.0,0.0,2951.0,,,,1,-0.0625027445068428,
862,V1,d09142021,vk7bM,memory_test,0.0,22.0,0.0,9.0,20.0,1.0,2462.0,,1.0,2642.0,0,-0.4449491519793707,-0.03118674232902264
863,V1,d09142021,vk7bM,memory_test,1.0,23.0,0.0,67.0,37.0,0.0,2927.0,,,,1,-0.08127312033371534,
864,V1,d09172021,6NBxI,memory_test,1.0,0.0,0.0,55.0,25.0,0.0,1764.0,,,,1,0.2866503480757617,
865,V1,d09172021,6NBxI,memory_test,1.0,1.0,1.0,32.0,4.0,0.0,2501.0,32.0,,,0,2.414334509537813,
866,V1,d09172021,6NBxI,memory_test,1.0,2.0,0.0,15.0,38.0,0.0,1898.0,,,,1,0.6735020137961347,
867,V1,d09172021,6NBxI,memory_test,0.0,3.0,0.0,3.0,36.0,0.0,2089.0,,,,1,1.2249099850841292,
868,V1,d09172021,6NBxI,memory_test,0.0,4.0,1.0,36.0,59.0,0.0,1290.0,36.0,,,0,-1.0817652455918263,
869,V1,d09172021,6NBxI,memory_test,1.0,5.0,1.0,22.0,5.0,1.0,1413.0,5.0,0.0,3513.0,1,-0.7266700598932752,1.8185200003056619
870,V1,d09172021,6NBxI,memory_test,0.0,6.0,0.0,53.0,26.0,0.0,2076.0,,,,1,1.1873795996037946,
