,version,group,PID,phase,block,trial,stimulus_id,reward_type,reward_amount,see_reward_rt,zscored_see_reward_rt,register_reward_response,register_reward_rt,zscored_register_reward_rt,register_reward_acc
234,V1,d09172021,IDAjV,reward_learning,1.0,18.0,62.0,1.0,158.0,454.0,-0.8644347073926483,1.0,559.0,0.6940890685432063,1
235,V1,d09172021,IDAjV,reward_learning,1.0,19.0,25.0,1.0,143.0,530.0,-0.596329129041315,1.0,459.0,0.3135925485560672,1
236,V1,d09172021,IDAjV,reward_learning,1.0,20.0,34.0,1.0,150.0,426.0,-0.9632104467852448,1.0,398.0,0.08148967136391236,1
237,V1,d09172021,IDAjV,reward_learning,1.0,21.0,54.0,-1.0,0.0,504.0,-0.6880494584772975,-1.0,538.0,0.6141847993459071,1
238,V1,d09172021,IDAjV,reward_learning,1.0,22.0,16.0,-1.0,0.0,944.0,0.8641407319777896,-1.0,463.0,0.3288124093555527,1
239,V1,d09172021,IDAjV,reward_learning,1.0,23.0,12.0,1.0,159.0,695.0,-0.014257807620657391,1.0,818.0,1.6795750553098965,1
240,V1,d09172021,IDAjV,reward_learning,2.0,24.0,16.0,-1.0,0.0,362.0,-1.1889835653968936,-1.0,476.0,0.3782769569538808,1
241,V1,d09172021,IDAjV,reward_learning,2.0,25.0,48.0,-1.0,0.0,406.0,-1.033764546351385,-1.0,500.0,0.4695961217507942,1
242,V1,d09172021,IDAjV,reward_learning,2.0,26.0,65.0,1.0,144.0,626.0,-0.2576694511238415,1.0,672.0,1.1240501361286734,1
243,V1,d09172021,IDAjV,reward_learning,2.0,27.0,25.0,1.0,143.0,520.0,-0.6316061788243852,1.0,592.0,0.8196529201389621,1
244,V1,d09172021,IDAjV,reward_learning,2.0,28.0,65.0,1.0,144.0,495.0,-0.7197988032820606,1.0,393.0,0.0624648453645554,1
245,V1,d09172021,IDAjV,reward_learning,2.0,29.0,8.0,-1.0,0.0,352.0,-1.2242606151799638,-1.0,443.0,0.2527131053581249,1
246,V1,d09172021,IDAjV,reward_learning,2.0,30.0,54.0,-1.0,0.0,464.0,-0.829157657609578,-1.0,497.0,0.45818122615117995,1
247,V1,d09172021,IDAjV,reward_learning,2.0,31.0,7.0,1.0,149.0,547.0,-0.5363581444100958,1.0,439.0,0.23749324455863935,1
248,V1,d09172021,IDAjV,reward_learning,2.0,32.0,60.0,-1.0,0.0,504.0,-0.6880494584772975,-1.0,313.0,-0.24193237062515585,1
