,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
0,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,0.0,16.0,1.0,Lewa1n.jpg,Lewia1.jpg,32.0,65.0,1.0,1.0,0.0,1.0,16.0,1.456,-0.0408793485345804,-33.0,-0.5180033998440435,1.038364933526527,-1.556368333370571
1,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,1.0,50.0,18.0,Gorke1.jpg,Krasb1.jpg,37.0,64.0,1.0,-1.0,0.0,18.0,50.0,2.317,1.0533316075775434,-27.0,-0.2821900160000176,0.991202256757722,-1.2733922727577396
2,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,2.0,31.0,0.0,Maca1n.jpg,Gorkc1.jpg,39.0,19.0,1.0,-1.0,1.0,31.0,0.0,2.384,1.1384792661832484,20.0,-0.1878646624624073,-1.1311181978385108,0.9432535353761036
3,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,3.0,27.0,22.0,Vinb1n.jpg,Macb1n.jpg,58.0,59.0,1.0,1.0,1.0,27.0,22.0,1.547,0.0747689639000341,-1.0,0.7082261961448909,0.755388872913696,-0.0471626767688051
4,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,4.0,58.0,10.0,Mackc1.jpg,Stera1.jpg,28.0,62.0,1.0,1.0,1.0,58.0,10.0,2.219,0.9287872711094964,-34.0,-0.7066541069192641,0.8968769032201116,-1.6035310101393758
5,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,5.0,15.0,3.0,Clia1n.jpg,Fogeg1.jpg,34.0,65.0,0.0,1.0,0.0,3.0,15.0,1.886,0.505590699233379,-31.0,-0.4236780463064331,1.038364933526527,-1.4620429798329602
6,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,6.0,32.0,53.0,Macka1.jpg,Gorka1.jpg,40.0,54.0,1.0,-1.0,1.0,32.0,53.0,3.605,2.690200029729013,-14.0,-0.1407019856936021,0.5195754890696702,-0.6602774747632724
7,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,7.0,39.0,45.0,Dekb1n.jpg,Klia1n.jpg,36.0,42.0,0.0,-1.0,1.0,39.0,45.0,2.809,1.6785950110701855,-6.0,-0.3293526927688228,-0.0463766321559918,-0.282976060612831
8,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,8.0,57.0,33.0,Lewc1n.jpg,Kupc1n.jpg,59.0,57.0,0.0,-1.0,1.0,57.0,33.0,3.757,2.8833708373121056,2.0,0.755388872913696,0.6610635193760858,0.0943253535376102
9,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,9.0,35.0,21.0,Wdeka1.jpg,Lewb1n.jpg,65.0,38.0,0.0,1.0,1.0,35.0,21.0,2.903,1.7980559052334135,27.0,1.038364933526527,-0.2350273392312124,1.2733922727577396
10,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,10.0,48.0,36.0,Picb1n.jpg,Gorkf1.jpg,66.0,35.0,1.0,1.0,1.0,48.0,36.0,1.67,0.2310848147731946,31.0,1.0855276102953322,-0.376515369537628,1.4620429798329602
11,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,11.0,23.0,47.0,Lewib1.jpg,Kupkd1.jpg,35.0,31.0,0.0,1.0,1.0,23.0,47.0,2.789,1.6531777995460943,4.0,-0.376515369537628,-0.5651660766128487,0.1886507070752207
12,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,12.0,11.0,12.0,Wdekb1.jpg,Kupkc1.jpg,22.0,17.0,0.0,-1.0,0.0,12.0,11.0,1.494,0.0074133533611927,5.0,-0.9896301675320952,-1.225443551376121,0.2358133838440258
13,Exp1,d11032021,ZGrrY,deliberation,1.0,1.0,13.0,17.0,14.0,Picab1.jpg,Kupkb1.jpg,65.0,29.0,1.0,-1.0,1.0,17.0,14.0,1.204,-0.3611362137381289,36.0,1.038364933526527,-0.659491430150459,1.697856363676986
14,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,14.0,56.0,2.0,Luisc1.jpg,Dekob1.jpg,36.0,36.0,0.0,1.0,1.0,56.0,2.0,2.508,1.2960659776326136,0.0,-0.3293526927688228,-0.3293526927688228,0.0
15,Exp1,d11032021,ZGrrY,deliberation,0.0,1.0,15.0,51.0,5.0,Gora1n.jpg,Kupb1n.jpg,25.0,62.0,0.0,-1.0,0.0,5.0,51.0,1.386,-0.1298395888688995,-37.0,-0.8481421372256797,0.8968769032201116,-1.7450190404457913
16,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,16.0,31.0,0.0,Maca1n.jpg,Gorkc1.jpg,39.0,19.0,0.0,-1.0,1.0,31.0,0.0,1.181,-0.3903660069908335,20.0,-0.1878646624624073,-1.1311181978385108,0.9432535353761036
17,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,17.0,32.0,53.0,Macka1.jpg,Gorka1.jpg,40.0,54.0,0.0,-1.0,1.0,32.0,53.0,0.841,-0.8224586029003831,-14.0,-0.1407019856936021,0.5195754890696702,-0.6602774747632724
18,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,18.0,17.0,14.0,Picab1.jpg,Kupkb1.jpg,65.0,29.0,0.0,-1.0,1.0,17.0,14.0,0.757,-0.929210891301566,36.0,1.038364933526527,-0.659491430150459,1.697856363676986
19,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,19.0,57.0,33.0,Lewc1n.jpg,Kupc1n.jpg,59.0,57.0,1.0,-1.0,1.0,57.0,33.0,0.95,-0.6839348000940864,2.0,0.755388872913696,0.6610635193760858,0.0943253535376102
20,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,20.0,58.0,10.0,Mackc1.jpg,Stera1.jpg,28.0,62.0,0.0,1.0,1.0,58.0,10.0,1.609,0.1535623196247167,-34.0,-0.7066541069192641,0.8968769032201116,-1.6035310101393758
21,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,21.0,48.0,36.0,Picb1n.jpg,Gorkf1.jpg,66.0,35.0,0.0,1.0,1.0,48.0,36.0,0.911,-0.733498362566064,31.0,1.0855276102953322,-0.376515369537628,1.4620429798329602
22,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,22.0,35.0,21.0,Wdeka1.jpg,Lewb1n.jpg,65.0,38.0,1.0,1.0,1.0,35.0,21.0,1.39,-0.1247561465640813,27.0,1.038364933526527,-0.2350273392312124,1.2733922727577396
23,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,23.0,51.0,5.0,Gora1n.jpg,Kupb1n.jpg,25.0,62.0,1.0,-1.0,0.0,5.0,51.0,1.186,-0.3840117041098109,-37.0,-0.8481421372256797,0.8968769032201116,-1.7450190404457913
24,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,24.0,11.0,12.0,Wdekb1.jpg,Kupkc1.jpg,22.0,17.0,1.0,-1.0,0.0,12.0,11.0,1.009,-0.6089540260980176,5.0,-0.9896301675320952,-1.225443551376121,0.2358133838440258
25,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,25.0,39.0,45.0,Dekb1n.jpg,Klia1n.jpg,36.0,42.0,1.0,-1.0,1.0,39.0,45.0,2.534,1.3291083526139318,-6.0,-0.3293526927688228,-0.0463766321559918,-0.282976060612831
26,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,26.0,23.0,47.0,Lewib1.jpg,Kupkd1.jpg,35.0,31.0,1.0,1.0,1.0,23.0,47.0,1.213,-0.3496984685522877,4.0,-0.376515369537628,-0.5651660766128487,0.1886507070752207
27,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,27.0,50.0,18.0,Gorke1.jpg,Krasb1.jpg,37.0,64.0,0.0,-1.0,0.0,18.0,50.0,1.96,0.5996343818725163,-27.0,-0.2821900160000176,0.991202256757722,-1.2733922727577396
28,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,28.0,16.0,1.0,Lewa1n.jpg,Lewia1.jpg,32.0,65.0,0.0,1.0,0.0,1.0,16.0,2.262,0.9834342758862926,-33.0,-0.5180033998440435,1.038364933526527,-1.556368333370571
29,Exp1,d11032021,ZGrrY,deliberation,1.0,2.0,29.0,27.0,22.0,Vinb1n.jpg,Macb1n.jpg,58.0,59.0,0.0,1.0,1.0,27.0,22.0,1.113,-0.4767845261727435,-1.0,0.7082261961448909,0.755388872913696,-0.0471626767688051
30,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,30.0,15.0,3.0,Clia1n.jpg,Fogeg1.jpg,34.0,65.0,1.0,1.0,0.0,3.0,15.0,1.276,-0.2696342522514007,-31.0,-0.4236780463064331,1.038364933526527,-1.4620429798329602
31,Exp1,d11032021,ZGrrY,deliberation,0.0,2.0,31.0,56.0,2.0,Luisc1.jpg,Dekob1.jpg,36.0,36.0,1.0,1.0,1.0,56.0,2.0,1.35,-0.1755905696122633,0.0,-0.3293526927688228,-0.3293526927688228,0.0
32,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,32.0,27.0,22.0,Vinb1n.jpg,Macb1n.jpg,58.0,59.0,0.0,1.0,1.0,27.0,22.0,1.219,-0.3420733050950604,-1.0,0.7082261961448909,0.755388872913696,-0.0471626767688051
33,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,33.0,23.0,47.0,Lewib1.jpg,Kupkd1.jpg,35.0,31.0,0.0,1.0,1.0,23.0,47.0,0.8,-0.8745638865247698,4.0,-0.376515369537628,-0.5651660766128487,0.1886507070752207
34,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,34.0,35.0,21.0,Wdeka1.jpg,Lewb1n.jpg,65.0,38.0,0.0,1.0,1.0,35.0,21.0,1.114,-0.4755136655965388,27.0,1.038364933526527,-0.2350273392312124,1.2733922727577396
35,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,35.0,15.0,3.0,Clia1n.jpg,Fogeg1.jpg,34.0,65.0,0.0,1.0,0.0,3.0,15.0,1.149,-0.4310335454293794,-31.0,-0.4236780463064331,1.038364933526527,-1.4620429798329602
36,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,36.0,58.0,10.0,Mackc1.jpg,Stera1.jpg,28.0,62.0,0.0,1.0,1.0,58.0,10.0,0.869,-0.7868745067666555,-34.0,-0.7066541069192641,0.8968769032201116,-1.6035310101393758
37,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,37.0,16.0,1.0,Lewa1n.jpg,Lewia1.jpg,32.0,65.0,0.0,1.0,0.0,1.0,16.0,0.675,-1.0334214585503394,-33.0,-0.5180033998440435,1.038364933526527,-1.556368333370571
38,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,38.0,50.0,18.0,Gorke1.jpg,Krasb1.jpg,37.0,64.0,0.0,-1.0,0.0,18.0,50.0,0.809,-0.8631261413389288,-27.0,-0.2821900160000176,0.991202256757722,-1.2733922727577396
39,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,39.0,17.0,14.0,Picab1.jpg,Kupkb1.jpg,65.0,29.0,0.0,-1.0,1.0,17.0,14.0,0.706,-0.9940247806879984,36.0,1.038364933526527,-0.659491430150459,1.697856363676986
40,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,40.0,57.0,33.0,Lewc1n.jpg,Kupc1n.jpg,59.0,57.0,0.0,-1.0,1.0,57.0,33.0,0.702,-0.9991082229928164,2.0,0.755388872913696,0.6610635193760858,0.0943253535376102
41,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,41.0,39.0,45.0,Dekb1n.jpg,Klia1n.jpg,36.0,42.0,0.0,-1.0,1.0,39.0,45.0,0.773,-0.9088771220822928,-6.0,-0.3293526927688228,-0.0463766321559918,-0.282976060612831
42,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,42.0,51.0,5.0,Gora1n.jpg,Kupb1n.jpg,25.0,62.0,0.0,-1.0,0.0,5.0,51.0,0.801,-0.8732930259485653,-37.0,-0.8481421372256797,0.8968769032201116,-1.7450190404457913
43,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,43.0,11.0,12.0,Wdekb1.jpg,Kupkc1.jpg,22.0,17.0,0.0,-1.0,0.0,12.0,11.0,0.861,-0.7970413913762919,5.0,-0.9896301675320952,-1.225443551376121,0.2358133838440258
44,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,44.0,48.0,36.0,Picb1n.jpg,Gorkf1.jpg,66.0,35.0,0.0,1.0,1.0,48.0,36.0,0.897,-0.7512904106329278,31.0,1.0855276102953322,-0.376515369537628,1.4620429798329602
45,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,45.0,32.0,53.0,Macka1.jpg,Gorka1.jpg,40.0,54.0,0.0,-1.0,1.0,32.0,53.0,0.885,-0.7665407375473825,-14.0,-0.1407019856936021,0.5195754890696702,-0.6602774747632724
46,Exp1,d11032021,ZGrrY,deliberation,1.0,3.0,46.0,31.0,0.0,Maca1n.jpg,Gorkc1.jpg,39.0,19.0,0.0,-1.0,1.0,31.0,0.0,0.737,-0.954628102825657,20.0,-0.1878646624624073,-1.1311181978385108,0.9432535353761036
47,Exp1,d11032021,ZGrrY,deliberation,0.0,3.0,47.0,56.0,2.0,Luisc1.jpg,Dekob1.jpg,36.0,36.0,0.0,1.0,1.0,56.0,2.0,0.959,-0.6724970549082454,0.0,-0.3293526927688228,-0.3293526927688228,0.0
48,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,0.0,10.0,46.0,Stera1.jpg,Deka1n.jpg,95.0,85.0,1.0,1.0,1.0,10.0,46.0,3.445,0.4762228229972439,10.0,0.734445595467895,0.3813467514929454,0.3530988439749495
49,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,1.0,42.0,55.0,Picc1n.jpg,Lewic1.jpg,78.0,85.0,0.0,-1.0,0.0,55.0,42.0,5.139,1.5197907145390934,-7.0,0.1341775607104807,0.3813467514929454,-0.2471691907824647
50,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,2.0,36.0,12.0,Gorkf1.jpg,Kupkc1.jpg,80.0,31.0,1.0,-1.0,1.0,36.0,12.0,3.738,0.6567218738955686,49.0,0.2047973295054706,-1.5253870059717825,1.730184335477253
51,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,3.0,14.0,56.0,Kupkb1.jpg,Luisc1.jpg,76.0,83.0,1.0,1.0,0.0,56.0,14.0,2.332,-0.2094271553298389,-7.0,0.0635577919154908,0.3107269826979555,-0.2471691907824647
52,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,4.0,25.0,32.0,Clifa1.jpg,Macka1.jpg,33.0,89.0,0.0,1.0,0.0,32.0,25.0,4.188,0.9339388462650088,-56.0,-1.4547672371767923,0.5225862890829253,-1.9773535262597173
53,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,5.0,40.0,6.0,Krab1n.jpg,Wdekc1.jpg,95.0,84.0,0.0,-1.0,1.0,40.0,6.0,5.673,1.8487548550841628,11.0,0.734445595467895,0.3460368670954505,0.3884087283724445
54,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,6.0,23.0,24.0,Lewib1.jpg,Dekoa1.jpg,88.0,74.0,1.0,-1.0,1.0,23.0,24.0,5.817,1.937464286242384,14.0,0.4872764046854303,-0.007061976879499,0.4943383815649294
55,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,7.0,45.0,47.0,Klia1n.jpg,Kupkd1.jpg,70.0,86.0,0.0,-1.0,0.0,47.0,45.0,9.97,4.495868922354132,-16.0,-0.1483015144694789,0.4166566358904404,-0.5649581503599194
56,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,8.0,38.0,50.0,Lasc1n.jpg,Gorke1.jpg,94.0,79.0,0.0,-1.0,1.0,38.0,50.0,3.152,0.2957237720989195,15.0,0.6991357110704001,0.1694874451079757,0.5296482659624244
57,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,9.0,34.0,57.0,Monb1n.jpg,Lewc1n.jpg,74.0,83.0,1.0,1.0,0.0,57.0,34.0,5.04,1.4588029806178164,-9.0,-0.007061976879499,0.3107269826979555,-0.3177889595774547
58,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,10.0,0.0,51.0,Gorkc1.jpg,Gora1n.jpg,95.0,91.0,0.0,1.0,1.0,0.0,51.0,4.262,0.9795256372768724,4.0,0.734445595467895,0.5932060578779152,0.1412395375899797
59,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,11.0,7.0,43.0,Pica1n.jpg,Picac1.jpg,82.0,94.0,0.0,1.0,0.0,43.0,7.0,4.289,0.9961586556190388,-12.0,0.2754170983004605,0.6991357110704001,-0.4237186127699395
60,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,12.0,9.0,20.0,Lassc1.jpg,Gorc1n.jpg,80.0,87.0,1.0,1.0,0.0,20.0,9.0,2.674,0.0012577436709358,-7.0,0.2047973295054706,0.4519665202879354,-0.2471691907824647
61,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,13.0,1.0,29.0,Lewia1.jpg,Clifb1.jpg,94.0,38.0,1.0,-1.0,1.0,1.0,29.0,3.39,0.4423407485965346,56.0,0.6991357110704001,-1.2782178151893175,1.9773535262597173
62,Exp1,d11042021,l6WpQ,deliberation,0.0,1.0,14.0,30.0,39.0,Lasse1.jpg,Dekb1n.jpg,92.0,84.0,0.0,1.0,1.0,30.0,39.0,2.836,0.1010558537239344,8.0,0.6285159422754102,0.3460368670954505,0.2824790751799597
63,Exp1,d11042021,l6WpQ,deliberation,1.0,1.0,15.0,26.0,19.0,Clib1n.jpg,Macc1n.jpg,73.0,94.0,1.0,-1.0,0.0,19.0,26.0,2.262,-0.2525497954761962,-21.0,-0.042371861276994,0.6991357110704001,-0.7415075723473941
64,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,16.0,40.0,6.0,Krab1n.jpg,Wdekc1.jpg,95.0,84.0,1.0,-1.0,1.0,40.0,6.0,3.294,0.3832011278243873,11.0,0.734445595467895,0.3460368670954505,0.3884087283724445
65,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,17.0,36.0,12.0,Gorkf1.jpg,Kupkc1.jpg,80.0,31.0,0.0,-1.0,1.0,36.0,12.0,2.609,-0.0387847078935388,49.0,0.2047973295054706,-1.5253870059717825,1.730184335477253
66,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,18.0,7.0,43.0,Pica1n.jpg,Picac1.jpg,82.0,94.0,1.0,1.0,0.0,43.0,7.0,1.594,-0.6640629900157212,-12.0,0.2754170983004605,0.6991357110704001,-0.4237186127699395
67,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,19.0,38.0,50.0,Lasc1n.jpg,Gorke1.jpg,94.0,79.0,1.0,-1.0,1.0,38.0,50.0,1.642,-0.6344931796296477,15.0,0.6991357110704001,0.1694874451079757,0.5296482659624244
68,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,20.0,25.0,32.0,Clifa1.jpg,Macka1.jpg,33.0,89.0,1.0,1.0,0.0,32.0,25.0,2.469,-0.1250299881862537,-56.0,-1.4547672371767923,0.5225862890829253,-1.9773535262597173
69,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,21.0,34.0,57.0,Monb1n.jpg,Lewc1n.jpg,74.0,83.0,0.0,1.0,0.0,57.0,34.0,2.481,-0.1176375355897353,-9.0,-0.007061976879499,0.3107269826979555,-0.3177889595774547
70,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,22.0,14.0,56.0,Kupkb1.jpg,Luisc1.jpg,76.0,83.0,0.0,1.0,0.0,56.0,14.0,1.728,-0.5815139360212657,-7.0,0.0635577919154908,0.3107269826979555,-0.2471691907824647
71,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,23.0,26.0,19.0,Clib1n.jpg,Macc1n.jpg,73.0,94.0,0.0,-1.0,0.0,19.0,26.0,1.755,-0.5648809176790993,-21.0,-0.042371861276994,0.6991357110704001,-0.7415075723473941
72,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,24.0,0.0,51.0,Gorkc1.jpg,Gora1n.jpg,95.0,91.0,1.0,1.0,1.0,0.0,51.0,1.902,-0.4743233733717487,4.0,0.734445595467895,0.5932060578779152,0.1412395375899797
73,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,25.0,42.0,55.0,Picc1n.jpg,Lewic1.jpg,78.0,85.0,1.0,-1.0,0.0,55.0,42.0,1.974,-0.4299686577926382,-7.0,0.1341775607104807,0.3813467514929454,-0.2471691907824647
74,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,26.0,45.0,47.0,Klia1n.jpg,Kupkd1.jpg,70.0,86.0,1.0,-1.0,0.0,47.0,45.0,3.097,0.26184169769821,-16.0,-0.1483015144694789,0.4166566358904404,-0.5649581503599194
75,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,27.0,1.0,29.0,Lewia1.jpg,Clifb1.jpg,94.0,38.0,0.0,-1.0,1.0,1.0,29.0,2.084,-0.3622045089912193,56.0,0.6991357110704001,-1.2782178151893175,1.9773535262597173
76,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,28.0,9.0,20.0,Lassc1.jpg,Gorc1n.jpg,80.0,87.0,0.0,1.0,1.0,9.0,20.0,1.82,-0.5248384661146245,-7.0,0.2047973295054706,0.4519665202879354,-0.2471691907824647
77,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,29.0,10.0,46.0,Stera1.jpg,Deka1n.jpg,95.0,85.0,0.0,1.0,1.0,10.0,46.0,1.64,-0.6357252550624007,10.0,0.734445595467895,0.3813467514929454,0.3530988439749495
78,Exp1,d11042021,l6WpQ,deliberation,0.0,2.0,30.0,30.0,39.0,Lasse1.jpg,Dekb1n.jpg,92.0,84.0,1.0,1.0,1.0,30.0,39.0,1.241,-0.8815243038966379,8.0,0.6285159422754102,0.3460368670954505,0.2824790751799597
79,Exp1,d11042021,l6WpQ,deliberation,1.0,2.0,31.0,23.0,24.0,Lewib1.jpg,Dekoa1.jpg,88.0,74.0,0.0,-1.0,1.0,23.0,24.0,1.529,-0.7041054415801961,14.0,0.4872764046854303,-0.007061976879499,0.4943383815649294
80,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,32.0,9.0,20.0,Lassc1.jpg,Gorc1n.jpg,80.0,87.0,0.0,1.0,0.0,20.0,9.0,2.355,-0.1952582878531785,-7.0,0.2047973295054706,0.4519665202879354,-0.2471691907824647
81,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,33.0,14.0,56.0,Kupkb1.jpg,Luisc1.jpg,76.0,83.0,0.0,1.0,0.0,56.0,14.0,1.15,-0.9375837360869026,-7.0,0.0635577919154908,0.3107269826979555,-0.2471691907824647
82,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,34.0,40.0,6.0,Krab1n.jpg,Wdekc1.jpg,95.0,84.0,0.0,-1.0,1.0,40.0,6.0,2.241,-0.2654865875201034,11.0,0.734445595467895,0.3460368670954505,0.3884087283724445
83,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,35.0,38.0,50.0,Lasc1n.jpg,Gorke1.jpg,94.0,79.0,0.0,-1.0,1.0,38.0,50.0,1.597,-0.6622148768665918,15.0,0.6991357110704001,0.1694874451079757,0.5296482659624244
84,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,36.0,26.0,19.0,Clib1n.jpg,Macc1n.jpg,73.0,94.0,0.0,-1.0,0.0,19.0,26.0,1.516,-0.712113931893091,-21.0,-0.042371861276994,0.6991357110704001,-0.7415075723473941
85,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,37.0,34.0,57.0,Monb1n.jpg,Lewc1n.jpg,74.0,83.0,0.0,1.0,0.0,57.0,34.0,1.398,-0.7848063824255221,-9.0,-0.007061976879499,0.3107269826979555,-0.3177889595774547
86,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,38.0,42.0,55.0,Picc1n.jpg,Lewic1.jpg,78.0,85.0,0.0,-1.0,0.0,55.0,42.0,2.128,-0.3350988494706518,-7.0,0.1341775607104807,0.3813467514929454,-0.2471691907824647
87,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,39.0,23.0,24.0,Lewib1.jpg,Dekoa1.jpg,88.0,74.0,0.0,-1.0,1.0,23.0,24.0,2.075,-0.3677488484386081,14.0,0.4872764046854303,-0.007061976879499,0.4943383815649294
88,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,40.0,0.0,51.0,Gorkc1.jpg,Gora1n.jpg,95.0,91.0,0.0,1.0,1.0,0.0,51.0,1.261,-0.8692035495691073,4.0,0.734445595467895,0.5932060578779152,0.1412395375899797
89,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,41.0,7.0,43.0,Pica1n.jpg,Picac1.jpg,82.0,94.0,0.0,1.0,0.0,43.0,7.0,1.318,-0.8340893997356448,-12.0,0.2754170983004605,0.6991357110704001,-0.4237186127699395
90,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,42.0,45.0,47.0,Klia1n.jpg,Kupkd1.jpg,70.0,86.0,0.0,-1.0,0.0,47.0,45.0,2.731,0.0363718935043982,-16.0,-0.1483015144694789,0.4166566358904404,-0.5649581503599194
91,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,43.0,10.0,46.0,Stera1.jpg,Deka1n.jpg,95.0,85.0,0.0,1.0,1.0,10.0,46.0,1.883,-0.4860280899829028,10.0,0.734445595467895,0.3813467514929454,0.3530988439749495
92,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,44.0,30.0,39.0,Lasse1.jpg,Dekb1n.jpg,92.0,84.0,0.0,1.0,1.0,30.0,39.0,1.409,-0.7780299675453801,8.0,0.6285159422754102,0.3460368670954505,0.2824790751799597
93,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,45.0,36.0,12.0,Gorkf1.jpg,Kupkc1.jpg,80.0,31.0,0.0,-1.0,1.0,36.0,12.0,1.565,-0.6819280837906408,49.0,0.2047973295054706,-1.5253870059717825,1.730184335477253
94,Exp1,d11042021,l6WpQ,deliberation,1.0,3.0,46.0,1.0,29.0,Lewia1.jpg,Clifb1.jpg,94.0,38.0,0.0,-1.0,1.0,1.0,29.0,1.087,-0.9763941122186244,56.0,0.6991357110704001,-1.2782178151893175,1.9773535262597173
95,Exp1,d11042021,l6WpQ,deliberation,0.0,3.0,47.0,25.0,32.0,Clifa1.jpg,Macka1.jpg,33.0,89.0,0.0,1.0,0.0,32.0,25.0,1.474,-0.7379875159809054,-56.0,-1.4547672371767923,0.5225862890829253,-1.9773535262597173
96,Exp1,d11032021,GCq3m,deliberation,0.0,1.0,0.0,53.0,5.0,Gorka1.jpg,Kupb1n.jpg,8.0,15.0,0.0,-1.0,0.0,5.0,53.0,0.995,-0.676421022061471,-7.0,-0.4337644503706368,0.2434885948177182,-0.677253045188355
97,Exp1,d11032021,GCq3m,deliberation,0.0,1.0,1.0,14.0,25.0,Kupkb1.jpg,Clifa1.jpg,13.0,8.0,0.0,1.0,1.0,14.0,25.0,0.638,-1.1729150953093663,5.0,0.0499877247639024,-0.4337644503706368,0.4837521751345393
98,Exp1,d11032021,GCq3m,deliberation,0.0,1.0,2.0,51.0,34.0,Gora1n.jpg,Monb1n.jpg,6.0,11.0,0.0,1.0,0.0,34.0,51.0,0.596,-1.2313261627502954,-5.0,-0.6272653204244526,-0.1435131452899132,-0.4837521751345394
