,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,explain_response,novel_left,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
0,Pilot,d10012021,arjeO,interference,1.0,1.0,0.0,32.0,22.0,Macka1.jpg,Macb1n.jpg,56.0,37.0,1.0,,0.0,1.0,32.0,22.0,2.145,2.3624116559354107,19.0,0.36933721222416166,-0.4594903900111616,0.8288276022353233
1,Pilot,d10012021,arjeO,interference,0.0,1.0,1.0,8.0,35.0,Klina1.jpg,Wdeka1.jpg,57.0,35.0,0.0,,,1.0,8.0,35.0,1.421,0.5204397489315877,22.0,0.4129597176049682,-0.5467354007727746,0.9596951183777428
2,Pilot,d10012021,arjeO,interference,0.0,1.0,2.0,16.0,12.0,Lewa1n.jpg,Kupkc1.jpg,37.0,65.0,0.0,,,0.0,12.0,16.0,1.108,-0.27588236003553457,-28.0,-0.4594903900111616,0.7619397606514201,-1.2214301506625818
3,Pilot,d10012021,arjeO,interference,1.0,1.0,3.0,52.0,41.0,Picaa1.jpg,Vincb1.jpg,67.0,46.0,1.0,,1.0,0.0,41.0,52.0,2.63,3.5963293008205683,21.0,0.8491847714130331,-0.0668878415839032,0.9160726129969362
4,Pilot,d10012021,arjeO,interference,0.0,1.0,4.0,45.0,40.0,Klia1n.jpg,Krab1n.jpg,45.0,29.0,0.0,,,0.0,40.0,45.0,1.827,1.5533687465055546,16.0,-0.11051034696470968,-0.8084704330576135,0.6979600860929038
5,Pilot,d10012021,arjeO,interference,1.0,1.0,5.0,36.0,50.0,Gorkf1.jpg,Gorke1.jpg,26.0,33.0,1.0,,0.0,1.0,36.0,50.0,1.553,0.8562688811477541,-7.0,-0.939337949200033,-0.6339804115343876,-0.30535753766564544
6,Pilot,d10012021,arjeO,interference,1.0,1.0,6.0,39.0,18.0,Dekb1n.jpg,Krasb1.jpg,63.0,57.0,1.0,,0.0,1.0,39.0,18.0,1.133,-0.21227835772186684,6.0,0.6746947498898072,0.4129597176049682,0.26173503228483896
7,Pilot,d10012021,arjeO,interference,1.0,1.0,7.0,56.0,13.0,Luisc1.jpg,Picak1.jpg,44.0,39.0,1.0,,0.0,1.0,56.0,13.0,1.483,0.6781776746694843,5.0,-0.15413285234551619,-0.3722453792495486,0.2181125269040324
8,Pilot,d10012021,arjeO,interference,1.0,1.0,8.0,37.0,47.0,Mondb1.jpg,Kupkd1.jpg,63.0,55.0,1.0,,1.0,0.0,47.0,37.0,1.678,1.1742888927160937,8.0,0.6746947498898072,0.3257147068433552,0.34898004304645197
9,Pilot,d10012021,arjeO,interference,0.0,1.0,9.0,14.0,48.0,Kupkb1.jpg,Picb1n.jpg,43.0,58.0,0.0,,,0.0,48.0,14.0,1.263,0.1184624543092061,-15.0,-0.19775535772632266,0.45658222298577467,-0.6543375807120974
10,Pilot,d10012021,arjeO,interference,0.0,1.0,10.0,21.0,49.0,Lewb1n.jpg,Hinda1.jpg,58.0,66.0,0.0,,,0.0,49.0,21.0,1.132,-0.21482251781441383,-8.0,0.45658222298577467,0.8055622660322266,-0.3489800430464519
11,Pilot,d10012021,arjeO,interference,1.0,1.0,11.0,10.0,4.0,Stera1.jpg,Mackb1.jpg,33.0,46.0,1.0,,1.0,0.0,4.0,10.0,1.176,-0.10287947374235819,-13.0,-0.6339804115343876,-0.0668878415839032,-0.5670925699504844
12,Pilot,d10012021,arjeO,interference,0.0,1.0,12.0,5.0,33.0,Kupb1n.jpg,Kupc1n.jpg,62.0,52.0,0.0,,,1.0,5.0,33.0,1.105,-0.283514840313175,10.0,0.6310722445090006,0.19484719070093573,0.43622505380806487
13,Pilot,d10012021,arjeO,interference,0.0,1.0,13.0,30.0,25.0,Lasse1.jpg,Clifa1.jpg,67.0,65.0,0.0,,,0.0,25.0,30.0,0.904,-0.794891018915065,2.0,0.8491847714130331,0.7619397606514201,0.08724501076161295
14,Pilot,d10012021,arjeO,interference,1.0,1.0,14.0,9.0,19.0,Lassc1.jpg,Macc1n.jpg,65.0,65.0,1.0,,1.0,0.0,19.0,9.0,1.006,-0.5353866894752999,0.0,0.7619397606514201,0.7619397606514201,0.0
15,Pilot,d10012021,arjeO,interference,0.0,1.0,15.0,7.0,57.0,Pica1n.jpg,Lewc1n.jpg,67.0,22.0,0.0,,,1.0,7.0,57.0,0.919,-0.7567286175268642,45.0,0.8491847714130331,-1.113827970723259,1.963012742136292
16,Pilot,d10012021,arjeO,interference,1.0,2.0,16.0,10.0,4.0,Stera1.jpg,Mackb1.jpg,33.0,46.0,0.0,,1.0,0.0,4.0,10.0,0.866,-0.8915691024318403,-13.0,-0.6339804115343876,-0.0668878415839032,-0.5670925699504844
17,Pilot,d10012021,arjeO,interference,1.0,2.0,17.0,39.0,18.0,Dekb1n.jpg,Krasb1.jpg,63.0,57.0,0.0,,0.0,1.0,39.0,18.0,0.85,-0.9322756639125879,6.0,0.6746947498898072,0.4129597176049682,0.26173503228483896
18,Pilot,d10012021,arjeO,interference,0.0,2.0,18.0,5.0,33.0,Kupb1n.jpg,Kupc1n.jpg,62.0,52.0,1.0,,,1.0,5.0,33.0,1.078,-0.35220716281193615,10.0,0.6310722445090006,0.19484719070093573,0.43622505380806487
19,Pilot,d10012021,arjeO,interference,0.0,2.0,19.0,14.0,48.0,Kupkb1.jpg,Picb1n.jpg,43.0,58.0,1.0,,,0.0,48.0,14.0,1.428,0.5382488695794145,-15.0,-0.19775535772632266,0.45658222298577467,-0.6543375807120974
20,Pilot,d10012021,arjeO,interference,1.0,2.0,20.0,9.0,19.0,Lassc1.jpg,Macc1n.jpg,65.0,65.0,0.0,,1.0,0.0,19.0,9.0,1.052,-0.41835532521815083,0.0,0.7619397606514201,0.7619397606514201,0.0
21,Pilot,d10012021,arjeO,interference,1.0,2.0,21.0,36.0,50.0,Gorkf1.jpg,Gorke1.jpg,26.0,33.0,0.0,,0.0,1.0,36.0,50.0,1.187,-0.074893712724344,-7.0,-0.939337949200033,-0.6339804115343876,-0.30535753766564544
22,Pilot,d10012021,arjeO,interference,1.0,2.0,22.0,56.0,13.0,Luisc1.jpg,Picak1.jpg,44.0,39.0,0.0,,0.0,1.0,56.0,13.0,1.073,-0.36492796327467,5.0,-0.15413285234551619,-0.3722453792495486,0.2181125269040324
23,Pilot,d10012021,arjeO,interference,0.0,2.0,23.0,45.0,40.0,Klia1n.jpg,Krab1n.jpg,45.0,29.0,1.0,,,0.0,40.0,45.0,2.534,3.3520899319360833,16.0,-0.11051034696470968,-0.8084704330576135,0.6979600860929038
24,Pilot,d10012021,arjeO,interference,0.0,2.0,24.0,8.0,35.0,Klina1.jpg,Wdeka1.jpg,57.0,35.0,1.0,,,1.0,8.0,35.0,1.186,-0.077437872816891,22.0,0.4129597176049682,-0.5467354007727746,0.9596951183777428
25,Pilot,d10012021,arjeO,interference,0.0,2.0,25.0,16.0,12.0,Lewa1n.jpg,Kupkc1.jpg,37.0,65.0,1.0,,,0.0,12.0,16.0,1.044,-0.43870860595852457,-28.0,-0.4594903900111616,0.7619397606514201,-1.2214301506625818
26,Pilot,d10012021,arjeO,interference,1.0,2.0,26.0,37.0,47.0,Mondb1.jpg,Kupkd1.jpg,63.0,55.0,0.0,,1.0,0.0,47.0,37.0,1.148,-0.17411595633366633,8.0,0.6746947498898072,0.3257147068433552,0.34898004304645197
27,Pilot,d10012021,arjeO,interference,1.0,2.0,27.0,32.0,22.0,Macka1.jpg,Macb1n.jpg,56.0,37.0,0.0,,0.0,1.0,32.0,22.0,1.111,-0.26824987975789466,19.0,0.36933721222416166,-0.4594903900111616,0.8288276022353233
28,Pilot,d10012021,arjeO,interference,0.0,2.0,28.0,21.0,49.0,Lewb1n.jpg,Hinda1.jpg,58.0,66.0,1.0,,,0.0,49.0,21.0,0.977,-0.6091673321591548,-8.0,0.45658222298577467,0.8055622660322266,-0.3489800430464519
29,Pilot,d10012021,arjeO,interference,0.0,2.0,29.0,7.0,57.0,Pica1n.jpg,Lewc1n.jpg,67.0,22.0,1.0,,,1.0,7.0,57.0,0.964,-0.6422414133622621,45.0,0.8491847714130331,-1.113827970723259,1.963012742136292
30,Pilot,d10012021,arjeO,interference,1.0,2.0,30.0,52.0,41.0,Picaa1.jpg,Vincb1.jpg,67.0,46.0,0.0,,1.0,0.0,41.0,52.0,1.435,0.5560579902272418,21.0,0.8491847714130331,-0.0668878415839032,0.9160726129969362
31,Pilot,d10012021,arjeO,interference,0.0,2.0,31.0,30.0,25.0,Lasse1.jpg,Clifa1.jpg,67.0,65.0,1.0,,,0.0,25.0,30.0,1.002,-0.5455633298454868,2.0,0.8491847714130331,0.7619397606514201,0.08724501076161295
32,Pilot,d10012021,arjeO,interference,0.0,3.0,32.0,5.0,33.0,Kupb1n.jpg,Kupc1n.jpg,62.0,52.0,0.0,,,1.0,5.0,33.0,1.645,1.0903316096620523,10.0,0.6310722445090006,0.19484719070093573,0.43622505380806487
33,Pilot,d10012021,arjeO,interference,0.0,3.0,33.0,21.0,49.0,Lewb1n.jpg,Hinda1.jpg,58.0,66.0,0.0,,,0.0,49.0,21.0,0.855,-0.9195548634498543,-8.0,0.45658222298577467,0.8055622660322266,-0.3489800430464519
34,Pilot,d10012021,arjeO,interference,1.0,3.0,34.0,39.0,18.0,Dekb1n.jpg,Krasb1.jpg,63.0,57.0,0.0,,0.0,1.0,39.0,18.0,0.996,-0.5608282904007671,6.0,0.6746947498898072,0.4129597176049682,0.26173503228483896
35,Pilot,d10012021,arjeO,interference,0.0,3.0,35.0,45.0,40.0,Klia1n.jpg,Krab1n.jpg,45.0,29.0,0.0,,,0.0,40.0,45.0,1.193,-0.05962875216906368,16.0,-0.11051034696470968,-0.8084704330576135,0.6979600860929038
36,Pilot,d10012021,arjeO,interference,0.0,3.0,36.0,16.0,12.0,Lewa1n.jpg,Kupkc1.jpg,37.0,65.0,0.0,,,0.0,12.0,16.0,0.956,-0.6625946941026358,-28.0,-0.4594903900111616,0.7619397606514201,-1.2214301506625818
37,Pilot,d10012021,arjeO,interference,0.0,3.0,37.0,30.0,25.0,Lasse1.jpg,Clifa1.jpg,67.0,65.0,0.0,,,0.0,25.0,30.0,0.893,-0.822876779933079,2.0,0.8491847714130331,0.7619397606514201,0.08724501076161295
38,Pilot,d10012021,arjeO,interference,0.0,3.0,38.0,14.0,48.0,Kupkb1.jpg,Picb1n.jpg,43.0,58.0,0.0,,,0.0,48.0,14.0,1.229,0.031961011162618215,-15.0,-0.19775535772632266,0.45658222298577467,-0.6543375807120974
39,Pilot,d10012021,arjeO,interference,1.0,3.0,39.0,52.0,41.0,Picaa1.jpg,Vincb1.jpg,67.0,46.0,0.0,,1.0,0.0,41.0,52.0,1.082,-0.34203052244174925,21.0,0.8491847714130331,-0.0668878415839032,0.9160726129969362
40,Pilot,d10012021,arjeO,interference,1.0,3.0,40.0,10.0,4.0,Stera1.jpg,Mackb1.jpg,33.0,46.0,0.0,,1.0,0.0,4.0,10.0,1.015,-0.5124892486423798,-13.0,-0.6339804115343876,-0.0668878415839032,-0.5670925699504844
41,Pilot,d10012021,arjeO,interference,1.0,3.0,41.0,36.0,50.0,Gorkf1.jpg,Gorke1.jpg,26.0,33.0,0.0,,0.0,1.0,36.0,50.0,1.08,-0.34711884262684267,-7.0,-0.939337949200033,-0.6339804115343876,-0.30535753766564544
42,Pilot,d10012021,arjeO,interference,1.0,3.0,42.0,9.0,19.0,Lassc1.jpg,Macc1n.jpg,65.0,65.0,0.0,,1.0,0.0,19.0,9.0,0.949,-0.680403814750463,0.0,0.7619397606514201,0.7619397606514201,0.0
43,Pilot,d10012021,arjeO,interference,1.0,3.0,43.0,37.0,47.0,Mondb1.jpg,Kupkd1.jpg,63.0,55.0,0.0,,1.0,0.0,47.0,37.0,1.203,-0.03418715124359649,8.0,0.6746947498898072,0.3257147068433552,0.34898004304645197
44,Pilot,d10012021,arjeO,interference,0.0,3.0,44.0,8.0,35.0,Klina1.jpg,Wdeka1.jpg,57.0,35.0,0.0,,,1.0,8.0,35.0,0.902,-0.7999793391001584,22.0,0.4129597176049682,-0.5467354007727746,0.9596951183777428
45,Pilot,d10012021,arjeO,interference,1.0,3.0,45.0,56.0,13.0,Luisc1.jpg,Picak1.jpg,44.0,39.0,0.0,,0.0,1.0,56.0,13.0,0.97,-0.6269764528069818,5.0,-0.15413285234551619,-0.3722453792495486,0.2181125269040324
46,Pilot,d10012021,arjeO,interference,0.0,3.0,46.0,7.0,57.0,Pica1n.jpg,Lewc1n.jpg,67.0,22.0,0.0,,,1.0,7.0,57.0,0.922,-0.7490961372492241,45.0,0.8491847714130331,-1.113827970723259,1.963012742136292
47,Pilot,d10012021,arjeO,interference,1.0,3.0,47.0,32.0,22.0,Macka1.jpg,Macb1n.jpg,56.0,37.0,0.0,,0.0,1.0,32.0,22.0,1.081,-0.34457468253429624,19.0,0.36933721222416166,-0.4594903900111616,0.8288276022353233
48,Pilot,d10012021,A26v1,interference,1.0,1.0,0.0,37.0,7.0,Mondb1.jpg,Pica1n.jpg,50.0,85.0,1.0,,1.0,0.0,7.0,37.0,2.024,0.6811287259034204,-35.0,-0.5210807240217477,0.967721344611817,-1.4888020686335648
49,Pilot,d10012021,A26v1,interference,0.0,1.0,1.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,0.0,,,1.0,43.0,18.0,1.903,0.505001410109508,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
50,Pilot,d10012021,A26v1,interference,1.0,1.0,2.0,31.0,3.0,Maca1n.jpg,Fogeg1.jpg,31.0,82.0,1.0,,1.0,0.0,3.0,31.0,1.92,0.5297465701797269,-51.0,-1.3292875612799684,0.8401097387289401,-2.1693973000089084
51,Pilot,d10012021,A26v1,interference,1.0,1.0,3.0,47.0,27.0,Kupkd1.jpg,Vinb1n.jpg,80.0,60.0,1.0,,1.0,1.0,47.0,27.0,3.254,2.4715138368663316,20.0,0.7550353348070221,-0.09570870441215773,0.8507440392191798
52,Pilot,d10012021,A26v1,interference,0.0,1.0,4.0,20.0,40.0,Gorc1n.jpg,Krab1n.jpg,45.0,76.0,0.0,,,0.0,40.0,20.0,1.716,0.23280464933709785,-31.0,-0.7337667338265426,0.5848865269631861,-1.3186532607897288
53,Pilot,d10012021,A26v1,interference,0.0,1.0,5.0,14.0,50.0,Kupkb1.jpg,Gorke1.jpg,83.0,50.0,0.0,,,0.0,50.0,14.0,1.378,-0.25918735676490556,33.0,0.8826469406898991,-0.5210807240217477,1.4037276647116468
54,Pilot,d10012021,A26v1,interference,1.0,1.0,6.0,34.0,4.0,Monb1n.jpg,Mackb1.jpg,82.0,65.0,1.0,,1.0,0.0,4.0,34.0,1.305,-0.36544598530172867,17.0,0.8401097387289401,0.11697730539263723,0.723132433336303
55,Pilot,d10012021,A26v1,interference,1.0,1.0,7.0,32.0,10.0,Macka1.jpg,Stera1.jpg,74.0,41.0,1.0,,0.0,1.0,32.0,10.0,2.157,0.8747232135116052,33.0,0.49981212304126815,-0.9039155416703786,1.4037276647116468
56,Pilot,d10012021,A26v1,interference,0.0,1.0,8.0,25.0,41.0,Clifa1.jpg,Vincb1.jpg,79.0,66.0,0.0,,,1.0,25.0,41.0,2.877,1.922753522367943,13.0,0.7124981328460631,0.1595145073535962,0.5529836254924669
57,Pilot,d10012021,A26v1,interference,1.0,1.0,9.0,12.0,26.0,Kupkc1.jpg,Clib1n.jpg,82.0,60.0,1.0,,0.0,1.0,12.0,26.0,1.289,-0.3887355477207584,22.0,0.8401097387289401,-0.09570870441215773,0.9358184431410979
58,Pilot,d10012021,A26v1,interference,0.0,1.0,10.0,45.0,29.0,Klia1n.jpg,Clifb1.jpg,39.0,61.0,0.0,,,0.0,29.0,45.0,3.318,2.564672086542451,-22.0,-0.9889899455922966,-0.05317150245119874,-0.9358184431410979
59,Pilot,d10012021,A26v1,interference,0.0,1.0,11.0,38.0,6.0,Lasc1n.jpg,Wdekc1.jpg,65.0,38.0,0.0,,,0.0,6.0,38.0,1.174,-0.5561292776075347,27.0,0.11697730539263723,-1.0315271475532555,1.1485044529458928
60,Pilot,d10012021,A26v1,interference,1.0,1.0,12.0,52.0,22.0,Picaa1.jpg,Macb1n.jpg,61.0,82.0,1.0,,0.0,1.0,52.0,22.0,1.376,-0.2620985520672843,-21.0,-0.05317150245119874,0.8401097387289401,-0.8932812411801389
61,Pilot,d10012021,A26v1,interference,0.0,1.0,13.0,55.0,15.0,Lewic1.jpg,Clia1n.jpg,71.0,38.0,0.0,,,0.0,15.0,55.0,1.525,-0.04521450204006977,33.0,0.3722005171583912,-1.0315271475532555,1.4037276647116466
62,Pilot,d10012021,A26v1,interference,0.0,1.0,14.0,49.0,48.0,Hinda1.jpg,Picb1n.jpg,80.0,77.0,0.0,,,0.0,48.0,49.0,1.477,-0.11508318929715873,3.0,0.7550353348070221,0.6274237289241451,0.127611605882877
63,Pilot,d10012021,A26v1,interference,1.0,1.0,15.0,2.0,8.0,Dekob1.jpg,Klina1.jpg,78.0,50.0,1.0,,0.0,1.0,2.0,8.0,1.688,0.19204791510379576,28.0,0.6699609308851041,-0.5210807240217477,1.1910416549068517
64,Pilot,d10012021,A26v1,interference,0.0,2.0,16.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,1.0,,,1.0,43.0,18.0,1.113,-0.6449207343300855,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
65,Pilot,d10012021,A26v1,interference,0.0,2.0,17.0,49.0,48.0,Hinda1.jpg,Picb1n.jpg,80.0,77.0,1.0,,,0.0,48.0,49.0,1.848,0.4249435392940934,3.0,0.7550353348070221,0.6274237289241451,0.127611605882877
66,Pilot,d10012021,A26v1,interference,0.0,2.0,18.0,38.0,6.0,Lasc1n.jpg,Wdekc1.jpg,65.0,38.0,1.0,,,0.0,6.0,38.0,1.466,-0.13109476346024185,27.0,0.11697730539263723,-1.0315271475532555,1.1485044529458928
67,Pilot,d10012021,A26v1,interference,1.0,2.0,19.0,32.0,10.0,Macka1.jpg,Stera1.jpg,74.0,41.0,0.0,,0.0,1.0,32.0,10.0,2.222,0.9693370608389134,33.0,0.49981212304126815,-0.9039155416703786,1.4037276647116468
68,Pilot,d10012021,A26v1,interference,0.0,2.0,20.0,14.0,50.0,Kupkb1.jpg,Gorke1.jpg,83.0,50.0,1.0,,,0.0,50.0,14.0,2.073,0.7524530108116989,33.0,0.8826469406898991,-0.5210807240217477,1.4037276647116468
69,Pilot,d10012021,A26v1,interference,1.0,2.0,21.0,34.0,4.0,Monb1n.jpg,Mackb1.jpg,82.0,65.0,0.0,,1.0,0.0,4.0,34.0,1.482,-0.10780520104121209,17.0,0.8401097387289401,0.11697730539263723,0.723132433336303
70,Pilot,d10012021,A26v1,interference,1.0,2.0,22.0,12.0,26.0,Kupkc1.jpg,Clib1n.jpg,82.0,60.0,0.0,,0.0,1.0,12.0,26.0,1.385,-0.24899817320657985,22.0,0.8401097387289401,-0.09570870441215773,0.9358184431410979
71,Pilot,d10012021,A26v1,interference,1.0,2.0,23.0,47.0,27.0,Kupkd1.jpg,Vinb1n.jpg,80.0,60.0,0.0,,1.0,1.0,47.0,27.0,1.696,0.20369269631331063,20.0,0.7550353348070221,-0.09570870441215773,0.8507440392191798
72,Pilot,d10012021,A26v1,interference,1.0,2.0,24.0,2.0,8.0,Dekob1.jpg,Klina1.jpg,78.0,50.0,0.0,,0.0,1.0,2.0,8.0,1.214,-0.4979053715599603,28.0,0.6699609308851041,-0.5210807240217477,1.1910416549068517
73,Pilot,d10012021,A26v1,interference,0.0,2.0,25.0,20.0,40.0,Gorc1n.jpg,Krab1n.jpg,45.0,76.0,1.0,,,0.0,40.0,20.0,1.184,-0.5415733010956411,-31.0,-0.7337667338265426,0.5848865269631861,-1.3186532607897288
74,Pilot,d10012021,A26v1,interference,1.0,2.0,26.0,37.0,7.0,Mondb1.jpg,Pica1n.jpg,50.0,85.0,0.0,,1.0,0.0,7.0,37.0,2.082,0.7655533896724029,-35.0,-0.5210807240217477,0.967721344611817,-1.4888020686335648
75,Pilot,d10012021,A26v1,interference,1.0,2.0,27.0,52.0,22.0,Picaa1.jpg,Macb1n.jpg,61.0,82.0,0.0,,0.0,1.0,52.0,22.0,3.28,2.5093593757972545,-21.0,-0.05317150245119874,0.8401097387289401,-0.8932812411801389
76,Pilot,d10012021,A26v1,interference,1.0,2.0,28.0,31.0,3.0,Maca1n.jpg,Fogeg1.jpg,31.0,82.0,0.0,,1.0,0.0,3.0,31.0,1.607,0.07414450535745776,-51.0,-1.3292875612799684,0.8401097387289401,-2.1693973000089084
77,Pilot,d10012021,A26v1,interference,0.0,2.0,29.0,55.0,15.0,Lewic1.jpg,Clia1n.jpg,71.0,38.0,1.0,,,0.0,15.0,55.0,1.426,-0.18931866950781626,33.0,0.3722005171583912,-1.0315271475532555,1.4037276647116466
78,Pilot,d10012021,A26v1,interference,0.0,2.0,30.0,25.0,41.0,Clifa1.jpg,Vincb1.jpg,79.0,66.0,1.0,,,1.0,25.0,41.0,2.986,2.0814136663475837,13.0,0.7124981328460631,0.1595145073535962,0.5529836254924669
79,Pilot,d10012021,A26v1,interference,0.0,2.0,31.0,45.0,29.0,Klia1n.jpg,Clifb1.jpg,39.0,61.0,1.0,,,0.0,29.0,45.0,1.854,0.43367712520122953,-22.0,-0.9889899455922966,-0.05317150245119874,-0.9358184431410979
80,Pilot,d10012021,A26v1,interference,0.0,3.0,32.0,55.0,15.0,Lewic1.jpg,Clia1n.jpg,71.0,38.0,0.0,,,0.0,15.0,55.0,1.274,-0.4105695124885987,33.0,0.3722005171583912,-1.0315271475532555,1.4037276647116466
81,Pilot,d10012021,A26v1,interference,0.0,3.0,33.0,38.0,6.0,Lasc1n.jpg,Wdekc1.jpg,65.0,38.0,0.0,,,0.0,6.0,38.0,0.829,-1.0583104672678634,27.0,0.11697730539263723,-1.0315271475532555,1.1485044529458928
82,Pilot,d10012021,A26v1,interference,1.0,3.0,34.0,31.0,3.0,Maca1n.jpg,Fogeg1.jpg,31.0,82.0,0.0,,1.0,0.0,3.0,31.0,1.544,-0.017558146667471766,-51.0,-1.3292875612799684,0.8401097387289401,-2.1693973000089084
83,Pilot,d10012021,A26v1,interference,0.0,3.0,35.0,14.0,50.0,Kupkb1.jpg,Gorke1.jpg,83.0,50.0,0.0,,,0.0,50.0,14.0,1.093,-0.6740326873538727,33.0,0.8826469406898991,-0.5210807240217477,1.4037276647116468
84,Pilot,d10012021,A26v1,interference,1.0,3.0,36.0,2.0,8.0,Dekob1.jpg,Klina1.jpg,78.0,50.0,0.0,,0.0,1.0,2.0,8.0,1.141,-0.6041640000967834,28.0,0.6699609308851041,-0.5210807240217477,1.1910416549068517
85,Pilot,d10012021,A26v1,interference,0.0,3.0,37.0,20.0,40.0,Gorc1n.jpg,Krab1n.jpg,45.0,76.0,0.0,,,0.0,40.0,20.0,1.06,-0.7220674098431213,-31.0,-0.7337667338265426,0.5848865269631861,-1.3186532607897288
86,Pilot,d10012021,A26v1,interference,1.0,3.0,38.0,12.0,26.0,Kupkc1.jpg,Clib1n.jpg,82.0,60.0,0.0,,0.0,1.0,12.0,26.0,1.102,-0.6609323084931683,22.0,0.8401097387289401,-0.09570870441215773,0.9358184431410979
87,Pilot,d10012021,A26v1,interference,1.0,3.0,39.0,52.0,22.0,Picaa1.jpg,Macb1n.jpg,61.0,82.0,0.0,,0.0,1.0,52.0,22.0,0.843,-1.0379321001512123,-21.0,-0.05317150245119874,0.8401097387289401,-0.8932812411801389
88,Pilot,d10012021,A26v1,interference,0.0,3.0,40.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,0.0,,,1.0,43.0,18.0,0.668,-1.29266168910935,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
89,Pilot,d10012021,A26v1,interference,1.0,3.0,41.0,37.0,7.0,Mondb1.jpg,Pica1n.jpg,50.0,85.0,0.0,,1.0,0.0,7.0,37.0,0.782,-1.1267235568737632,-35.0,-0.5210807240217477,0.967721344611817,-1.4888020686335648
90,Pilot,d10012021,A26v1,interference,1.0,3.0,42.0,47.0,27.0,Kupkd1.jpg,Vinb1n.jpg,80.0,60.0,0.0,,1.0,1.0,47.0,27.0,0.859,-1.0146425377321826,20.0,0.7550353348070221,-0.09570870441215773,0.8507440392191798
91,Pilot,d10012021,A26v1,interference,1.0,3.0,43.0,32.0,10.0,Macka1.jpg,Stera1.jpg,74.0,41.0,0.0,,0.0,1.0,32.0,10.0,0.64,-1.333418423342652,33.0,0.49981212304126815,-0.9039155416703786,1.4037276647116468
92,Pilot,d10012021,A26v1,interference,0.0,3.0,44.0,45.0,29.0,Klia1n.jpg,Clifb1.jpg,39.0,61.0,0.0,,,0.0,29.0,45.0,0.839,-1.0437544907559697,-22.0,-0.9889899455922966,-0.05317150245119874,-0.9358184431410979
93,Pilot,d10012021,A26v1,interference,1.0,3.0,45.0,34.0,4.0,Monb1n.jpg,Mackb1.jpg,82.0,65.0,0.0,,1.0,0.0,4.0,34.0,0.851,-1.0262873189416974,17.0,0.8401097387289401,0.11697730539263723,0.723132433336303
94,Pilot,d10012021,A26v1,interference,0.0,3.0,46.0,49.0,48.0,Hinda1.jpg,Picb1n.jpg,80.0,77.0,0.0,,,0.0,48.0,49.0,0.766,-1.150013119292793,3.0,0.7550353348070221,0.6274237289241451,0.127611605882877
95,Pilot,d10012021,A26v1,interference,0.0,3.0,47.0,25.0,41.0,Clifa1.jpg,Vincb1.jpg,79.0,66.0,0.0,,,1.0,25.0,41.0,1.101,-0.6623879061443578,13.0,0.7124981328460631,0.1595145073535962,0.5529836254924669
96,Pilot,d10012021,eoRdQ,interference,0.0,1.0,0.0,34.0,45.0,Monb1n.jpg,Klia1n.jpg,69.0,72.0,0.0,,,0.0,45.0,34.0,1.531,0.8687252393904709,-3.0,-0.01609871153918791,0.14488840385269272,-0.16098711539188063
97,Pilot,d10012021,eoRdQ,interference,0.0,1.0,1.0,56.0,38.0,Luisc1.jpg,Lasc1n.jpg,58.0,62.0,0.0,,,1.0,56.0,38.0,1.924,1.7384186489251439,-4.0,-0.606384801309417,-0.39173531412024276,-0.2146494871891742
98,Pilot,d10012021,eoRdQ,interference,1.0,1.0,2.0,48.0,43.0,Picb1n.jpg,Picac1.jpg,80.0,63.0,1.0,,0.0,1.0,48.0,43.0,0.902,-0.5232268079309268,17.0,0.574187378231041,-0.3380729423229492,0.9122603205539903
99,Pilot,d10012021,eoRdQ,interference,0.0,1.0,3.0,2.0,52.0,Dekob1.jpg,Picaa1.jpg,66.0,68.0,0.0,,,0.0,52.0,2.0,1.695,1.2316507334456528,-2.0,-0.17708582693106856,-0.06976108333648146,-0.1073247435945871
100,Pilot,d10012021,eoRdQ,interference,0.0,1.0,4.0,8.0,55.0,Klina1.jpg,Lewic1.jpg,62.0,78.0,0.0,,,0.0,55.0,8.0,1.029,-0.24218084607112175,-16.0,-0.39173531412024276,0.466862634636454,-0.8585979487566968
101,Pilot,d10012021,eoRdQ,interference,0.0,1.0,5.0,33.0,10.0,Kupc1n.jpg,Stera1.jpg,71.0,68.0,0.0,,,1.0,33.0,10.0,0.818,-0.7091154756177274,3.0,0.09122603205539918,-0.06976108333648146,0.16098711539188065
102,Pilot,d10012021,eoRdQ,interference,0.0,1.0,6.0,35.0,16.0,Wdeka1.jpg,Lewa1n.jpg,59.0,76.0,0.0,,,,,,,,-17.0,-0.5527224295121234,0.3595378910418669,-0.9122603205539903
