,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,explain_response,novel_left,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
3843,Exp1,d11032021,vhG8j,interference,1.0,2.0,31.0,15.0,26.0,Clia1n.jpg,Clib1n.jpg,37.0,44.0,0.0,,1.0,0.0,26.0,15.0,1.355,-0.5532250068791656,-7.0,-0.12144817287330023,0.35976156870015374,-0.481209741573454
3844,Exp1,d11032021,vhG8j,interference,1.0,3.0,32.0,54.0,27.0,Kupka1.jpg,Vinb1n.jpg,41.0,37.0,0.0,,1.0,1.0,54.0,27.0,0.934,-0.8562108310163594,4.0,0.15352882231153062,-0.12144817287330023,0.2749769951848309
3845,Exp1,d11032021,vhG8j,interference,1.0,3.0,33.0,53.0,49.0,Gorka1.jpg,Hinda1.jpg,34.0,40.0,0.0,,0.0,0.0,49.0,53.0,1.475,-0.466863251780678,-6.0,-0.3276809192619234,0.08478457351532291,-0.4124654927772463
3846,Exp1,d11032021,vhG8j,interference,0.0,3.0,34.0,52.0,10.0,Picaa1.jpg,Stera1.jpg,30.0,28.0,0.0,,,1.0,52.0,10.0,0.717,-1.0123816714861247,2.0,-0.6026579144467542,-0.7401464120391696,0.13748849759241544
3847,Exp1,d11032021,vhG8j,interference,0.0,3.0,35.0,4.0,2.0,Mackb1.jpg,Dekob1.jpg,40.0,45.0,0.0,,,1.0,4.0,2.0,1.126,-0.7180320228587795,-5.0,0.08478457351532291,0.42850581749636146,-0.34372124398103854
3848,Exp1,d11032021,vhG8j,interference,1.0,3.0,36.0,51.0,19.0,Gora1n.jpg,Macc1n.jpg,29.0,43.0,0.0,,0.0,0.0,19.0,51.0,1.4,-0.5208393487172328,-14.0,-0.671402163242962,0.2910173199039461,-0.9624194831469081
3849,Exp1,d11032021,vhG8j,interference,0.0,3.0,37.0,45.0,35.0,Klia1n.jpg,Wdeka1.jpg,29.0,31.0,0.0,,,1.0,45.0,35.0,0.79,-0.9598449371345447,-2.0,-0.671402163242962,-0.5339136656505465,-0.13748849759241544
3850,Exp1,d11032021,vhG8j,interference,0.0,3.0,38.0,29.0,40.0,Clifb1.jpg,Krab1n.jpg,37.0,28.0,0.0,,,1.0,29.0,40.0,1.664,-0.33084348750056014,9.0,-0.12144817287330023,-0.7401464120391696,0.6186982391658694
3851,Exp1,d11032021,vhG8j,interference,0.0,3.0,39.0,22.0,0.0,Macb1n.jpg,Gorkc1.jpg,43.0,45.0,0.0,,,1.0,22.0,0.0,1.325,-0.5748154456537875,-2.0,0.2910173199039461,0.42850581749636146,-0.13748849759241538
3852,Exp1,d11032021,vhG8j,interference,1.0,3.0,40.0,15.0,26.0,Clia1n.jpg,Clib1n.jpg,37.0,44.0,0.0,,1.0,0.0,26.0,15.0,0.726,-1.005904539853738,-7.0,-0.12144817287330023,0.35976156870015374,-0.481209741573454
3853,Exp1,d11032021,vhG8j,interference,1.0,3.0,41.0,16.0,28.0,Lewa1n.jpg,Krasa1.jpg,27.0,43.0,0.0,,1.0,1.0,16.0,28.0,1.333,-0.5690579953138883,-16.0,-0.8088906608353774,0.2910173199039461,-1.0999079807393235
3854,Exp1,d11032021,vhG8j,interference,1.0,3.0,42.0,43.0,55.0,Picac1.jpg,Lewic1.jpg,47.0,53.0,0.0,,0.0,1.0,43.0,55.0,0.987,-0.8180677225145275,-6.0,0.565994315088777,0.9784598078660232,-0.4124654927772462
3855,Exp1,d11032021,vhG8j,interference,1.0,3.0,43.0,8.0,1.0,Klina1.jpg,Lewia1.jpg,41.0,46.0,0.0,,0.0,1.0,8.0,1.0,6.127,2.881094120870691,-5.0,0.15352882231153062,0.4972500662925692,-0.34372124398103854
3856,Exp1,d11032021,vhG8j,interference,0.0,3.0,44.0,24.0,32.0,Dekoa1.jpg,Macka1.jpg,39.0,43.0,0.0,,,0.0,32.0,24.0,2.078,-0.03289543241077802,-4.0,0.0160403247191152,0.2910173199039461,-0.2749769951848309
3857,Exp1,d11032021,vhG8j,interference,0.0,3.0,45.0,30.0,58.0,Lasse1.jpg,Mackc1.jpg,37.0,38.0,0.0,,,0.0,58.0,30.0,2.934,0.5831517539584337,-1.0,-0.12144817287330023,-0.05270392407709252,-0.06874424879620772
3858,Exp1,d11032021,vhG8j,interference,0.0,3.0,46.0,14.0,46.0,Kupkb1.jpg,Deka1n.jpg,46.0,55.0,0.0,,,1.0,14.0,46.0,0.653,-1.058441274205318,-9.0,0.4972500662925692,1.1159483054584387,-0.6186982391658695
3859,Exp1,d11032021,vhG8j,interference,1.0,3.0,47.0,44.0,33.0,Lassf1.jpg,Kupc1n.jpg,43.0,36.0,0.0,,1.0,0.0,33.0,44.0,0.771,-0.9735188816918053,7.0,0.2910173199039461,-0.19019242166950795,0.48120974157345403
3860,Exp1,d11032021,VNNqO,interference,1.0,1.0,0.0,40.0,8.0,Krab1n.jpg,Klina1.jpg,63.0,65.0,1.0,,1.0,0.0,8.0,40.0,6.702,3.1822071999836634,-2.0,0.08393928974458713,0.19585834273736996,-0.11191905299278283
3861,Exp1,d11032021,VNNqO,interference,0.0,1.0,1.0,1.0,15.0,Lewia1.jpg,Clia1n.jpg,64.0,77.0,0.0,,,1.0,1.0,15.0,3.374,1.016687152637256,-13.0,0.13989881624097855,0.8673726606940669,-0.7274738444530884
3862,Exp1,d11032021,VNNqO,interference,1.0,1.0,2.0,43.0,42.0,Picac1.jpg,Picc1n.jpg,68.0,62.0,1.0,,1.0,0.0,42.0,43.0,3.557,1.135764727356124,6.0,0.3637369222265442,0.02797976324819571,0.33575715897834846
3863,Exp1,d11032021,VNNqO,interference,1.0,1.0,3.0,59.0,6.0,Kraa1n.jpg,Wdekc1.jpg,60.0,62.0,1.0,,1.0,0.0,6.0,59.0,3.565,1.1409703043930144,-2.0,-0.08393928974458713,0.02797976324819571,-0.11191905299278283
3864,Exp1,d11032021,VNNqO,interference,0.0,1.0,4.0,35.0,37.0,Wdeka1.jpg,Mondb1.jpg,55.0,75.0,0.0,,,0.0,37.0,35.0,1.489,-0.209876936680045,-20.0,-0.3637369222265442,0.7554536077012841,-1.1191905299278284
3865,Exp1,d11032021,VNNqO,interference,0.0,1.0,5.0,53.0,34.0,Gorka1.jpg,Monb1n.jpg,74.0,62.0,0.0,,,0.0,34.0,53.0,1.566,-0.1597732576999749,12.0,0.6994940812048926,0.02797976324819571,0.6715143179566969
3866,Exp1,d11032021,VNNqO,interference,0.0,1.0,6.0,32.0,55.0,Macka1.jpg,Lewic1.jpg,50.0,62.0,0.0,,,1.0,32.0,55.0,1.477,-0.2176853022353806,-12.0,-0.6435345547085013,0.02797976324819571,-0.671514317956697
3867,Exp1,d11032021,VNNqO,interference,1.0,1.0,7.0,44.0,39.0,Lassf1.jpg,Dekb1n.jpg,63.0,55.0,1.0,,0.0,0.0,39.0,44.0,3.011,0.7804840945883541,8.0,0.08393928974458713,-0.3637369222265442,0.44767621197113133
3868,Exp1,d11032021,VNNqO,interference,0.0,1.0,8.0,49.0,21.0,Hinda1.jpg,Lewb1n.jpg,66.0,63.0,0.0,,,0.0,21.0,49.0,1.198,-0.3992298013969335,3.0,0.25181786923376137,0.08393928974458713,0.16787857948917423
3869,Exp1,d11032021,VNNqO,interference,0.0,1.0,9.0,14.0,9.0,Kupkb1.jpg,Lassc1.jpg,67.0,64.0,0.0,,,1.0,14.0,9.0,0.857,-0.6211175225943869,3.0,0.3077773957301528,0.13989881624097855,0.16787857948917423
3870,Exp1,d11032021,VNNqO,interference,1.0,1.0,10.0,24.0,45.0,Dekoa1.jpg,Klia1n.jpg,71.0,72.0,1.0,,1.0,1.0,24.0,45.0,3.354,1.00367321004503,-1.0,0.5316155017157185,0.5875750282121098,-0.055959526496391354
3871,Exp1,d11032021,VNNqO,interference,0.0,1.0,11.0,22.0,51.0,Macb1n.jpg,Gora1n.jpg,66.0,69.0,0.0,,,1.0,22.0,51.0,2.079,0.17403436979062223,-3.0,0.25181786923376137,0.4196964487229356,-0.16787857948917423
3872,Exp1,d11032021,VNNqO,interference,1.0,1.0,12.0,5.0,4.0,Kupb1n.jpg,Mackb1.jpg,75.0,66.0,1.0,,0.0,1.0,5.0,4.0,2.097,0.1857469181236255,9.0,0.7554536077012841,0.25181786923376137,0.5036357384675227
3873,Exp1,d11032021,VNNqO,interference,1.0,1.0,13.0,56.0,2.0,Luisc1.jpg,Dekob1.jpg,58.0,69.0,1.0,,0.0,0.0,2.0,56.0,8.547,4.382743404116513,-11.0,-0.19585834273736996,0.4196964487229356,-0.6155547914603056
3874,Exp1,d11032021,VNNqO,interference,1.0,1.0,14.0,54.0,41.0,Kupka1.jpg,Vincb1.jpg,64.0,74.0,1.0,,0.0,1.0,54.0,41.0,4.415,1.6940628645626197,-10.0,0.13989881624097855,0.6994940812048926,-0.5595952649639141
3875,Exp1,d11032021,VNNqO,interference,0.0,1.0,15.0,58.0,3.0,Mackc1.jpg,Fogeg1.jpg,73.0,68.0,0.0,,,0.0,3.0,58.0,2.082,0.1759864611794559,5.0,0.6435345547085013,0.3637369222265442,0.2797976324819571
3876,Exp1,d11032021,VNNqO,interference,0.0,2.0,16.0,58.0,3.0,Mackc1.jpg,Fogeg1.jpg,73.0,68.0,1.0,,,0.0,3.0,58.0,0.691,-0.7291332461098626,5.0,0.6435345547085013,0.3637369222265442,0.2797976324819571
3877,Exp1,d11032021,VNNqO,interference,0.0,2.0,17.0,32.0,55.0,Macka1.jpg,Lewic1.jpg,50.0,62.0,1.0,,,1.0,32.0,55.0,1.219,-0.3855651616750961,-12.0,-0.6435345547085013,0.02797976324819571,-0.671514317956697
3878,Exp1,d11032021,VNNqO,interference,0.0,2.0,18.0,1.0,15.0,Lewia1.jpg,Clia1n.jpg,64.0,77.0,1.0,,,1.0,1.0,15.0,1.482,-0.2144318165873242,-13.0,0.13989881624097855,0.8673726606940669,-0.7274738444530884
3879,Exp1,d11032021,VNNqO,interference,0.0,2.0,19.0,14.0,9.0,Kupkb1.jpg,Lassc1.jpg,67.0,64.0,1.0,,,1.0,14.0,9.0,1.962,0.09790280562609996,3.0,0.3077773957301528,0.13989881624097855,0.16787857948917423
3880,Exp1,d11032021,VNNqO,interference,0.0,2.0,20.0,35.0,37.0,Wdeka1.jpg,Mondb1.jpg,55.0,75.0,1.0,,,0.0,37.0,35.0,1.603,-0.13569746390435686,-20.0,-0.3637369222265442,0.7554536077012841,-1.1191905299278284
3881,Exp1,d11032021,VNNqO,interference,1.0,2.0,21.0,5.0,4.0,Kupb1n.jpg,Mackb1.jpg,75.0,66.0,0.0,,0.0,1.0,5.0,4.0,2.126,0.20461713488235314,9.0,0.7554536077012841,0.25181786923376137,0.5036357384675227
3882,Exp1,d11032021,VNNqO,interference,0.0,2.0,22.0,22.0,51.0,Macb1n.jpg,Gora1n.jpg,66.0,69.0,1.0,,,1.0,22.0,51.0,1.069,-0.48316973111679123,-3.0,0.25181786923376137,0.4196964487229356,-0.16787857948917423
3883,Exp1,d11032021,VNNqO,interference,1.0,2.0,23.0,40.0,8.0,Krab1n.jpg,Klina1.jpg,63.0,65.0,0.0,,1.0,0.0,8.0,40.0,3.091,0.8325398649572582,-2.0,0.08393928974458713,0.19585834273736996,-0.11191905299278283
3884,Exp1,d11032021,VNNqO,interference,1.0,2.0,24.0,43.0,42.0,Picac1.jpg,Picc1n.jpg,68.0,62.0,0.0,,1.0,0.0,42.0,43.0,0.936,-0.5697124493550941,6.0,0.3637369222265442,0.02797976324819571,0.33575715897834846
3885,Exp1,d11032021,VNNqO,interference,1.0,2.0,25.0,56.0,2.0,Luisc1.jpg,Dekob1.jpg,58.0,69.0,0.0,,0.0,0.0,2.0,56.0,0.998,-0.5293692273191936,-11.0,-0.19585834273736996,0.4196964487229356,-0.6155547914603056
3886,Exp1,d11032021,VNNqO,interference,1.0,2.0,26.0,59.0,6.0,Kraa1n.jpg,Wdekc1.jpg,60.0,62.0,0.0,,1.0,0.0,6.0,59.0,1.081,-0.4753613655614556,-2.0,-0.08393928974458713,0.02797976324819571,-0.11191905299278283
3887,Exp1,d11032021,VNNqO,interference,1.0,2.0,27.0,24.0,45.0,Dekoa1.jpg,Klia1n.jpg,71.0,72.0,0.0,,1.0,1.0,24.0,45.0,1.316,-0.32244754010279997,-1.0,0.5316155017157185,0.5875750282121098,-0.055959526496391354
3888,Exp1,d11032021,VNNqO,interference,1.0,2.0,28.0,54.0,41.0,Kupka1.jpg,Vincb1.jpg,64.0,74.0,0.0,,0.0,1.0,54.0,41.0,0.982,-0.5397803813929744,-10.0,0.13989881624097855,0.6994940812048926,-0.5595952649639141
3889,Exp1,d11032021,VNNqO,interference,0.0,2.0,29.0,49.0,21.0,Hinda1.jpg,Lewb1n.jpg,66.0,63.0,1.0,,,0.0,21.0,49.0,0.899,-0.5937882431507122,3.0,0.25181786923376137,0.08393928974458713,0.16787857948917423
3890,Exp1,d11032021,VNNqO,interference,0.0,2.0,30.0,53.0,34.0,Gorka1.jpg,Monb1n.jpg,74.0,62.0,1.0,,,0.0,34.0,53.0,1.352,-0.29902244343679313,12.0,0.6994940812048926,0.02797976324819571,0.6715143179566969
3891,Exp1,d11032021,VNNqO,interference,1.0,2.0,31.0,44.0,39.0,Lassf1.jpg,Dekb1n.jpg,63.0,55.0,0.0,,0.0,0.0,39.0,44.0,1.035,-0.5052934335235755,8.0,0.08393928974458713,-0.3637369222265442,0.44767621197113133
3892,Exp1,d11032021,VNNqO,interference,0.0,3.0,32.0,1.0,15.0,Lewia1.jpg,Clia1n.jpg,64.0,77.0,0.0,,,1.0,1.0,15.0,0.76,-0.684235144166683,-13.0,0.13989881624097855,0.8673726606940669,-0.7274738444530884
3893,Exp1,d11032021,VNNqO,interference,0.0,3.0,33.0,32.0,55.0,Macka1.jpg,Lewic1.jpg,50.0,62.0,0.0,,,1.0,32.0,55.0,0.704,-0.7206741834249158,-12.0,-0.6435345547085013,0.02797976324819571,-0.671514317956697
3894,Exp1,d11032021,VNNqO,interference,1.0,3.0,34.0,5.0,4.0,Kupb1n.jpg,Mackb1.jpg,75.0,66.0,0.0,,0.0,1.0,5.0,4.0,0.731,-0.7031053609254106,9.0,0.7554536077012841,0.25181786923376137,0.5036357384675227
3895,Exp1,d11032021,VNNqO,interference,0.0,3.0,35.0,14.0,9.0,Kupkb1.jpg,Lassc1.jpg,67.0,64.0,0.0,,,1.0,14.0,9.0,0.619,-0.7759834394418763,3.0,0.3077773957301528,0.13989881624097855,0.16787857948917423
3896,Exp1,d11032021,VNNqO,interference,0.0,3.0,36.0,49.0,21.0,Hinda1.jpg,Lewb1n.jpg,66.0,63.0,0.0,,,0.0,21.0,49.0,0.829,-0.6393370422235033,3.0,0.25181786923376137,0.08393928974458713,0.16787857948917423
3897,Exp1,d11032021,VNNqO,interference,0.0,3.0,37.0,35.0,37.0,Wdeka1.jpg,Mondb1.jpg,55.0,75.0,0.0,,,0.0,37.0,35.0,1.405,-0.26453549556739425,-20.0,-0.3637369222265442,0.7554536077012841,-1.1191905299278284
3898,Exp1,d11032021,VNNqO,interference,0.0,3.0,38.0,22.0,51.0,Macb1n.jpg,Gora1n.jpg,66.0,69.0,0.0,,,1.0,22.0,51.0,0.698,-0.7245783662025836,-3.0,0.25181786923376137,0.4196964487229356,-0.16787857948917423
3899,Exp1,d11032021,VNNqO,interference,0.0,3.0,39.0,53.0,34.0,Gorka1.jpg,Monb1n.jpg,74.0,62.0,0.0,,,0.0,34.0,53.0,1.027,-0.5104990105604659,12.0,0.6994940812048926,0.02797976324819571,0.6715143179566969
3900,Exp1,d11032021,VNNqO,interference,1.0,3.0,40.0,44.0,39.0,Lassf1.jpg,Dekb1n.jpg,63.0,55.0,0.0,,0.0,0.0,39.0,44.0,1.223,-0.3829623731566509,8.0,0.08393928974458713,-0.3637369222265442,0.44767621197113133
3901,Exp1,d11032021,VNNqO,interference,1.0,3.0,41.0,54.0,41.0,Kupka1.jpg,Vincb1.jpg,64.0,74.0,0.0,,0.0,1.0,54.0,41.0,1.043,-0.5000878564866851,-10.0,0.13989881624097855,0.6994940812048926,-0.5595952649639141
3902,Exp1,d11032021,VNNqO,interference,1.0,3.0,42.0,24.0,45.0,Dekoa1.jpg,Klia1n.jpg,71.0,72.0,0.0,,1.0,1.0,24.0,45.0,0.983,-0.539129684263363,-1.0,0.5316155017157185,0.5875750282121098,-0.055959526496391354
3903,Exp1,d11032021,VNNqO,interference,1.0,3.0,43.0,59.0,6.0,Kraa1n.jpg,Wdekc1.jpg,60.0,62.0,0.0,,1.0,0.0,6.0,59.0,1.016,-0.51765667898619,-2.0,-0.08393928974458713,0.02797976324819571,-0.11191905299278283
3904,Exp1,d11032021,VNNqO,interference,0.0,3.0,44.0,58.0,3.0,Mackc1.jpg,Fogeg1.jpg,73.0,68.0,0.0,,,0.0,3.0,58.0,1.053,-0.493580885190572,5.0,0.6435345547085013,0.3637369222265442,0.2797976324819571
3905,Exp1,d11032021,VNNqO,interference,1.0,3.0,45.0,40.0,8.0,Krab1n.jpg,Klina1.jpg,63.0,65.0,0.0,,1.0,0.0,8.0,40.0,0.938,-0.5684110550958715,-2.0,0.08393928974458713,0.19585834273736996,-0.11191905299278283
3906,Exp1,d11032021,VNNqO,interference,1.0,3.0,46.0,56.0,2.0,Luisc1.jpg,Dekob1.jpg,58.0,69.0,0.0,,0.0,0.0,2.0,56.0,1.007,-0.5235129531526919,-11.0,-0.19585834273736996,0.4196964487229356,-0.6155547914603056
3907,Exp1,d11032021,VNNqO,interference,1.0,3.0,47.0,43.0,42.0,Picac1.jpg,Picc1n.jpg,68.0,62.0,0.0,,1.0,0.0,42.0,43.0,1.706,-0.06867565955439292,6.0,0.3637369222265442,0.02797976324819571,0.33575715897834846
3908,Exp1,d11032021,dE8xe,interference,1.0,1.0,0.0,14.0,4.0,Kupkb1.jpg,Mackb1.jpg,74.0,28.0,1.0,,0.0,1.0,14.0,4.0,1.73,0.26617306434100824,46.0,0.9632603736710434,-0.4569312028952384,1.4201915765662818
3909,Exp1,d11032021,dE8xe,interference,0.0,1.0,1.0,12.0,7.0,Kupkc1.jpg,Pica1n.jpg,28.0,65.0,0.0,,,0.0,7.0,12.0,0.807,-0.42055716175752633,-37.0,-0.4569312028952384,0.6853968043428579,-1.1423280072380964
3910,Exp1,d11032021,dE8xe,interference,0.0,1.0,2.0,31.0,27.0,Maca1n.jpg,Vinb1n.jpg,8.0,70.0,0.0,,,1.0,31.0,27.0,1.539,0.12406529274315327,-62.0,-1.0744058014023175,0.8397654539696277,-1.914171255371945
3911,Exp1,d11032021,dE8xe,interference,0.0,1.0,3.0,38.0,5.0,Lasc1n.jpg,Kupb1n.jpg,24.0,55.0,0.0,,,0.0,5.0,38.0,0.611,-0.5663850320883095,-31.0,-0.5804261225966543,0.37665950508931834,-0.9570856276859726
3912,Exp1,d11032021,dE8xe,interference,0.0,1.0,4.0,22.0,13.0,Macb1n.jpg,Picak1.jpg,11.0,66.0,0.0,,,1.0,22.0,13.0,0.762,-0.4540380503538796,-55.0,-0.9817846116262556,0.7162705342682119,-1.6980551458944675
3913,Exp1,d11032021,dE8xe,interference,1.0,1.0,5.0,8.0,24.0,Klina1.jpg,Dekoa1.jpg,34.0,14.0,1.0,,1.0,1.0,8.0,24.0,3.365,1.4826453500085102,20.0,-0.2716888233431147,-0.8891634218501938,0.6174745985070791
3914,Exp1,d11032021,dE8xe,interference,1.0,1.0,6.0,17.0,28.0,Picab1.jpg,Krasa1.jpg,61.0,35.0,1.0,,0.0,1.0,17.0,28.0,1.374,0.0013020345565247881,26.0,0.5619018846414421,-0.24081509341776075,0.8027169780592028
3915,Exp1,d11032021,dE8xe,interference,1.0,1.0,7.0,54.0,47.0,Kupka1.jpg,Kupkd1.jpg,50.0,70.0,1.0,,1.0,1.0,54.0,47.0,7.31,4.417803250288812,-20.0,0.22229085546254856,0.8397654539696277,-0.6174745985070791
3916,Exp1,d11032021,dE8xe,interference,0.0,1.0,8.0,51.0,11.0,Gora1n.jpg,Wdekb1.jpg,68.0,10.0,0.0,,,0.0,11.0,51.0,1.893,0.38744828303446566,58.0,0.7780179941189197,-1.0126583415516097,1.7906763356705295
3917,Exp1,d11032021,dE8xe,interference,0.0,1.0,9.0,1.0,52.0,Lewia1.jpg,Picaa1.jpg,66.0,64.0,0.0,,,1.0,1.0,52.0,0.854,-0.3855882336680019,2.0,0.7162705342682119,0.6545230744175039,0.06174745985070795
3918,Exp1,d11032021,dE8xe,interference,1.0,1.0,10.0,56.0,23.0,Luisc1.jpg,Lewib1.jpg,27.0,73.0,1.0,,1.0,0.0,23.0,56.0,1.836,0.34503915747908487,-46.0,-0.4878049328205924,0.9323866437456895,-1.4201915765662818
3919,Exp1,d11032021,dE8xe,interference,1.0,1.0,11.0,57.0,19.0,Lewc1n.jpg,Macc1n.jpg,17.0,18.0,1.0,,0.0,1.0,57.0,19.0,1.187,-0.13782965805498767,-1.0,-0.796542232074132,-0.765668502148778,-0.030873729925353977
3920,Exp1,d11032021,dE8xe,interference,0.0,1.0,12.0,3.0,16.0,Fogeg1.jpg,Lewa1n.jpg,38.0,9.0,0.0,,,1.0,3.0,16.0,1.249,-0.0917004337666787,29.0,-0.1481939036416989,-1.0435320714769636,0.8953381678352647
3921,Exp1,d11032021,dE8xe,interference,1.0,1.0,13.0,40.0,9.0,Krab1n.jpg,Lassc1.jpg,26.0,16.0,1.0,,1.0,1.0,40.0,9.0,3.777,1.789181485601789,10.0,-0.5186786627459463,-0.8274159619994859,0.30873729925353954
3922,Exp1,d11032021,dE8xe,interference,1.0,1.0,14.0,48.0,35.0,Picb1n.jpg,Wdeka1.jpg,64.0,11.0,1.0,,0.0,0.0,35.0,48.0,1.114,-0.1921430995557385,53.0,0.6545230744175039,-0.9817846116262556,1.6363076860437595
3923,Exp1,d11032021,dE8xe,interference,0.0,1.0,15.0,53.0,43.0,Gorka1.jpg,Picac1.jpg,75.0,70.0,0.0,,,1.0,53.0,43.0,1.089,-0.21074359322037928,5.0,0.9941341035963974,0.8397654539696277,0.15436864962676977
3924,Exp1,d11032021,dE8xe,interference,1.0,2.0,16.0,57.0,19.0,Lewc1n.jpg,Macc1n.jpg,17.0,18.0,0.0,,0.0,1.0,57.0,19.0,0.623,-0.5574567951292819,-1.0,-0.796542232074132,-0.765668502148778,-0.030873729925353977
3925,Exp1,d11032021,dE8xe,interference,1.0,2.0,17.0,48.0,35.0,Picb1n.jpg,Wdeka1.jpg,64.0,11.0,0.0,,0.0,0.0,35.0,48.0,0.802,-0.42427726049045444,53.0,0.6545230744175039,-0.9817846116262556,1.6363076860437595
3926,Exp1,d11032021,dE8xe,interference,0.0,2.0,18.0,1.0,52.0,Lewia1.jpg,Picaa1.jpg,66.0,64.0,1.0,,,1.0,1.0,52.0,1.038,-0.24868860029624626,2.0,0.7162705342682119,0.6545230744175039,0.06174745985070795
3927,Exp1,d11032021,dE8xe,interference,0.0,2.0,19.0,3.0,16.0,Fogeg1.jpg,Lewa1n.jpg,38.0,9.0,1.0,,,1.0,3.0,16.0,0.742,-0.4689184452855922,29.0,-0.1481939036416989,-1.0435320714769636,0.8953381678352647
3928,Exp1,d11032021,dE8xe,interference,0.0,2.0,20.0,12.0,7.0,Kupkc1.jpg,Pica1n.jpg,28.0,65.0,1.0,,,0.0,7.0,12.0,1.275,-0.07235592035545253,-37.0,-0.4569312028952384,0.6853968043428579,-1.1423280072380964
3929,Exp1,d11032021,dE8xe,interference,0.0,2.0,21.0,22.0,13.0,Macb1n.jpg,Picak1.jpg,11.0,66.0,1.0,,,1.0,22.0,13.0,4.963,2.6715889050523436,-55.0,-0.9817846116262556,0.7162705342682119,-1.6980551458944675
3930,Exp1,d11032021,dE8xe,interference,1.0,2.0,22.0,54.0,47.0,Kupka1.jpg,Kupkd1.jpg,50.0,70.0,0.0,,1.0,1.0,54.0,47.0,2.424,0.782522768471434,-20.0,0.22229085546254856,0.8397654539696277,-0.6174745985070791
3931,Exp1,d11032021,dE8xe,interference,1.0,2.0,23.0,14.0,4.0,Kupkb1.jpg,Mackb1.jpg,74.0,28.0,0.0,,0.0,1.0,14.0,4.0,0.666,-0.5254639460260999,46.0,0.9632603736710434,-0.4569312028952384,1.4201915765662818
3932,Exp1,d11032021,dE8xe,interference,1.0,2.0,24.0,56.0,23.0,Luisc1.jpg,Lewib1.jpg,27.0,73.0,0.0,,1.0,0.0,23.0,56.0,1.334,-0.028458755306900358,-46.0,-0.4878049328205924,0.9323866437456895,-1.4201915765662818
3933,Exp1,d11032021,dE8xe,interference,1.0,2.0,25.0,17.0,28.0,Picab1.jpg,Krasa1.jpg,61.0,35.0,0.0,,0.0,1.0,17.0,28.0,0.869,-0.37442793746921743,26.0,0.5619018846414421,-0.24081509341776075,0.8027169780592028
3934,Exp1,d11032021,dE8xe,interference,0.0,2.0,26.0,51.0,11.0,Gora1n.jpg,Wdekb1.jpg,68.0,10.0,1.0,,,1.0,51.0,11.0,0.618,-0.56117689386221,58.0,0.7780179941189197,-1.0126583415516097,1.7906763356705295
3935,Exp1,d11032021,dE8xe,interference,1.0,2.0,27.0,8.0,24.0,Klina1.jpg,Dekoa1.jpg,34.0,14.0,0.0,,1.0,0.0,24.0,8.0,4.874,2.6053711476062222,20.0,-0.2716888233431147,-0.8891634218501938,0.6174745985070791
3936,Exp1,d11032021,dE8xe,interference,1.0,2.0,28.0,40.0,9.0,Krab1n.jpg,Lassc1.jpg,26.0,16.0,0.0,,1.0,1.0,40.0,9.0,1.001,-0.2762173309199146,10.0,-0.5186786627459463,-0.8274159619994859,0.30873729925353954
3937,Exp1,d11032021,dE8xe,interference,0.0,2.0,29.0,38.0,5.0,Lasc1n.jpg,Kupb1n.jpg,24.0,55.0,1.0,,,0.0,5.0,38.0,0.735,-0.47412658351169157,-31.0,-0.5804261225966543,0.37665950508931834,-0.9570856276859726
3938,Exp1,d11032021,dE8xe,interference,0.0,2.0,30.0,31.0,27.0,Maca1n.jpg,Vinb1n.jpg,8.0,70.0,1.0,,,1.0,31.0,27.0,1.462,0.06677577225605995,-62.0,-1.0744058014023175,0.8397654539696277,-1.914171255371945
3939,Exp1,d11032021,dE8xe,interference,0.0,2.0,31.0,53.0,43.0,Gorka1.jpg,Picac1.jpg,75.0,70.0,1.0,,,1.0,53.0,43.0,0.98,-0.29184174559821274,5.0,0.9941341035963974,0.8397654539696277,0.15436864962676977
3940,Exp1,d11032021,dE8xe,interference,1.0,3.0,32.0,17.0,28.0,Picab1.jpg,Krasa1.jpg,61.0,35.0,0.0,,0.0,1.0,17.0,28.0,0.92,-0.33648293039335037,26.0,0.5619018846414421,-0.24081509341776075,0.8027169780592028
3941,Exp1,d11032021,dE8xe,interference,0.0,3.0,33.0,53.0,43.0,Gorka1.jpg,Picac1.jpg,75.0,70.0,0.0,,,1.0,53.0,43.0,0.746,-0.4659423662992497,5.0,0.9941341035963974,0.8397654539696277,0.15436864962676977
3942,Exp1,d11032021,dE8xe,interference,0.0,3.0,34.0,22.0,13.0,Macb1n.jpg,Picak1.jpg,11.0,66.0,0.0,,,1.0,22.0,13.0,0.783,-0.4384136356755814,-55.0,-0.9817846116262556,0.7162705342682119,-1.6980551458944675
3943,Exp1,d11032021,dE8xe,interference,1.0,3.0,35.0,56.0,23.0,Luisc1.jpg,Lewib1.jpg,27.0,73.0,0.0,,1.0,0.0,23.0,56.0,0.589,-0.5827534665131933,-46.0,-0.4878049328205924,0.9323866437456895,-1.4201915765662818
