,Exp,group,PID,phase,trial,stimulus_id,painting,rt,rating,zscored_rt,zscored_rating
3664,Exp1,d11032021,RweSp,rating,4.0,26.0,Clib1n.jpg,2.823,18.0,-0.7474042178623782,-0.6725111602727738
3665,Exp1,d11032021,RweSp,rating,5.0,27.0,Vinb1n.jpg,2.616,17.0,-0.9239631113851019,-0.7082513459382888
3666,Exp1,d11032021,RweSp,rating,6.0,56.0,Luisc1.jpg,4.221,58.0,0.44500801955195923,0.7570962663478257
3667,Exp1,d11032021,RweSp,rating,7.0,50.0,Gorke1.jpg,3.167,0.0,-0.4539923368391079,-1.3158345022520435
3668,Exp1,d11032021,RweSp,rating,8.0,37.0,Mondb1.jpg,3.655,59.0,-0.03775687771307315,0.7928364520133406
3669,Exp1,d11032021,RweSp,rating,9.0,14.0,Kupkb1.jpg,2.928,96.0,-0.6578453588291125,2.1152233216373952
3670,Exp1,d11032021,RweSp,rating,10.0,11.0,Wdekb1.jpg,2.441,0.0,-1.073227876440545,-1.3158345022520435
3671,Exp1,d11032021,RweSp,rating,11.0,38.0,Lasc1n.jpg,3.376,0.0,-0.27572756028717904,-1.3158345022520435
3672,Exp1,d11032021,RweSp,rating,12.0,21.0,Lewb1n.jpg,3.702,100.0,0.0023313734732459015,2.258184064299455
3673,Exp1,d11032021,RweSp,rating,13.0,53.0,Gorka1.jpg,4.301,72.0,0.5132433407201618,1.2574588656650354
3674,Exp1,d11032021,RweSp,rating,14.0,52.0,Picaa1.jpg,4.717,23.0,0.8680670107948139,-0.49381023194519885
3675,Exp1,d11032021,RweSp,rating,15.0,57.0,Lewc1n.jpg,4.293,27.0,0.5064198086033415,-0.3508494892831389
3676,Exp1,d11032021,RweSp,rating,16.0,39.0,Dekb1n.jpg,4.006,20.0,0.26162559391241536,-0.6010307889417438
3677,Exp1,d11032021,RweSp,rating,17.0,8.0,Klina1.jpg,3.288,70.0,-0.35078641357220175,1.1859784943340055
3678,Exp1,d11032021,RweSp,rating,18.0,47.0,Kupkd1.jpg,4.403,72.0,0.6002433752096193,1.2574588656650354
3679,Exp1,d11032021,RweSp,rating,19.0,15.0,Clia1n.jpg,8.373,37.0,3.986421188181664,0.006552367372010962
3680,Exp1,d11032021,RweSp,rating,20.0,51.0,Gora1n.jpg,3.303,39.0,-0.3379922908531637,0.07803273870304094
3681,Exp1,d11032021,RweSp,rating,21.0,2.0,Dekob1.jpg,2.465,39.0,-1.0527572800900842,0.07803273870304094
3682,Exp1,d11032021,RweSp,rating,22.0,6.0,Wdekc1.jpg,4.368,25.0,0.5703904221985314,-0.4223298606141689
3683,Exp1,d11032021,RweSp,rating,23.0,32.0,Macka1.jpg,4.65,37.0,0.810919929316445,0.006552367372010962
3684,Exp1,d11032021,RweSp,rating,24.0,17.0,Picab1.jpg,4.126,14.0,0.36397857566471903,-0.8154719029348337
3685,Exp1,d11032021,RweSp,rating,25.0,33.0,Kupc1n.jpg,3.519,57.0,-0.153756923699017,0.7213560806823107
3686,Exp1,d11032021,RweSp,rating,26.0,7.0,Pica1n.jpg,2.689,24.0,-0.8616983808191172,-0.45807004627968384
3687,Exp1,d11032021,RweSp,rating,27.0,41.0,Vincb1.jpg,4.804,63.0,0.9422729225652345,0.9357971946754006
3688,Exp1,d11032021,RweSp,rating,28.0,54.0,Kupka1.jpg,5.938,78.0,1.9095086001245034,1.4718999796581254
3689,Exp1,d11032021,RweSp,rating,29.0,42.0,Picc1n.jpg,4.54,13.0,0.7170963627101663,-0.8512120886003487
3690,Exp1,d11032021,RweSp,rating,30.0,12.0,Kupkc1.jpg,3.686,69.0,-0.011315690760394594,1.1502383086684904
3691,Exp1,d11032021,RweSp,rating,31.0,20.0,Gorc1n.jpg,2.066,0.0,-1.3930809444164938,-1.3158345022520435
3692,Exp1,d11032021,RweSp,rating,32.0,19.0,Macc1n.jpg,2.274,0.0,-1.2156691093791672,-1.3158345022520435
3693,Exp1,d11032021,RweSp,rating,33.0,31.0,Maca1n.jpg,3.894,56.0,0.16609614427693187,0.6856158950167957
3694,Exp1,d11032021,RweSp,rating,34.0,22.0,Macb1n.jpg,2.234,66.0,-1.2497867699632685,1.0430177516719457
3695,Exp1,d11032021,RweSp,rating,35.0,36.0,Gorkf1.jpg,2.72,25.0,-0.8352571938664386,-0.4223298606141689
3696,Exp1,d11032021,RweSp,rating,36.0,59.0,Kraa1n.jpg,2.888,8.0,-0.6919630194132138,-1.0299130169279236
3697,Exp1,d11032021,RweSp,rating,37.0,44.0,Lassf1.jpg,2.784,0.0,-0.780668936931877,-1.3158345022520435
3698,Exp1,d11032021,RweSp,rating,38.0,58.0,Mackc1.jpg,3.112,0.0,-0.5009041201422468,-1.3158345022520435
3699,Exp1,d11032021,RweSp,rating,39.0,9.0,Lassc1.jpg,2.601,0.0,-0.9367572341041399,-1.3158345022520435
3700,Exp1,d11032021,RweSp,rating,40.0,25.0,Clifa1.jpg,3.415,62.0,-0.24246284121768022,0.9000570090098856
3701,Exp1,d11032021,RweSp,rating,41.0,49.0,Hinda1.jpg,7.647,39.0,3.367185648580228,0.07803273870304094
3702,Exp1,d11032021,RweSp,rating,42.0,30.0,Lasse1.jpg,4.341,10.0,0.5473610013042629,-0.9584326455968937
3703,Exp1,d11032021,RweSp,rating,43.0,45.0,Klia1n.jpg,2.568,38.0,-0.9649043040860233,0.04229255303752595
3704,Exp1,d11032021,RweSp,rating,44.0,1.0,Lewia1.jpg,5.084,57.0,1.1810965466539425,0.7213560806823107
3705,Exp1,d11032021,RweSp,rating,45.0,40.0,Krab1n.jpg,3.566,28.0,-0.11366867251269831,-0.3151093036176239
3706,Exp1,d11032021,RweSp,rating,46.0,4.0,Mackb1.jpg,2.193,20.0,-1.2847573720619723,-0.6010307889417438
3707,Exp1,d11032021,RweSp,rating,47.0,13.0,Picak1.jpg,3.726,84.0,0.022801969823706646,1.6863410936512153
3708,Exp1,d11032021,RweSp,rating,48.0,16.0,Lewa1n.jpg,2.944,41.0,-0.6441982945954721,0.14951311003407092
3709,Exp1,d11032021,RweSp,rating,49.0,43.0,Picac1.jpg,4.453,66.0,0.6428904509397464,1.0430177516719457
3710,Exp1,d11032021,RweSp,rating,50.0,48.0,Picb1n.jpg,2.752,62.0,-0.807963065399158,0.9000570090098856
3711,Exp1,d11032021,RweSp,rating,51.0,5.0,Kupb1n.jpg,4.325,64.0,0.5337139370706224,0.9715373803409156
3712,Exp1,d11032021,RweSp,rating,52.0,18.0,Krasb1.jpg,3.184,28.0,-0.4394923310908646,-0.3151093036176239
3713,Exp1,d11032021,RweSp,rating,53.0,55.0,Lewic1.jpg,4.445,56.0,0.6360669188229262,0.6856158950167957
3714,Exp1,d11032021,RweSp,rating,54.0,29.0,Clifb1.jpg,4.501,55.0,0.683831643640668,0.6498757093512807
3715,Exp1,d11032021,RweSp,rating,55.0,3.0,Fogeg1.jpg,3.215,0.0,-0.41305114413818644,-1.3158345022520435
3716,Exp1,d11032021,RweSp,rating,56.0,35.0,Wdeka1.jpg,3.128,40.0,-0.48725705590860635,0.11377292436855592
3717,Exp1,d11032021,RweSp,rating,57.0,28.0,Krasa1.jpg,2.601,35.0,-0.9367572341041399,-0.06492800395901902
3718,Exp1,d11032021,RweSp,rating,58.0,0.0,Gorkc1.jpg,3.415,0.0,-0.24246284121768022,-1.3158345022520435
3719,Exp1,d11032021,RweSp,rating,59.0,10.0,Stera1.jpg,3.806,0.0,0.09103729099190913,-1.3158345022520435
3720,Exp1,d11042021,xvFij,rating,0.0,18.0,Krasb1.jpg,4.195,14.0,1.0147282044126216,-1.1451572509030807
3721,Exp1,d11042021,xvFij,rating,1.0,43.0,Picac1.jpg,3.377,69.0,0.1196211702716156,0.9838674972547593
3722,Exp1,d11042021,xvFij,rating,2.0,20.0,Gorc1n.jpg,3.139,20.0,-0.1408133946740559,-0.9129000056494981
3723,Exp1,d11042021,xvFij,rating,3.0,24.0,Dekoa1.jpg,3.236,35.0,-0.034669895515525455,-0.33225689251554175
3724,Exp1,d11042021,xvFij,rating,4.0,42.0,Picc1n.jpg,4.832,10.0,1.7117736576495655,-1.299995414405469
3725,Exp1,d11042021,xvFij,rating,5.0,9.0,Lassc1.jpg,3.949,59.0,0.7455395364435657,0.5967720884987884
3726,Exp1,d11042021,xvFij,rating,6.0,38.0,Lasc1n.jpg,4.269,37.0,1.0957036573789227,-0.2548378107643476
3727,Exp1,d11042021,xvFij,rating,7.0,30.0,Lasse1.jpg,6.45,54.0,3.482290994128963,0.4032243841208029
3728,Exp1,d11042021,xvFij,rating,8.0,36.0,Gorkf1.jpg,3.039,24.0,-0.2502396824663545,-0.7580618421471098
3729,Exp1,d11042021,xvFij,rating,9.0,7.0,Pica1n.jpg,2.674,63.0,-0.649645632908246,0.7516102520011767
3730,Exp1,d11042021,xvFij,rating,10.0,47.0,Kupkd1.jpg,3.17,72.0,-0.10689124545844307,1.0999961198815504
3731,Exp1,d11042021,xvFij,rating,11.0,39.0,Dekb1n.jpg,3.485,74.0,0.23780156108729858,1.1774152016327446
3732,Exp1,d11042021,xvFij,rating,12.0,34.0,Monb1n.jpg,4.261,20.0,1.0869495543555387,-0.9129000056494981
3733,Exp1,d11042021,xvFij,rating,13.0,54.0,Kupka1.jpg,2.878,19.0,-0.4264160058119558,-0.9516095465250952
3734,Exp1,d11042021,xvFij,rating,14.0,11.0,Wdekb1.jpg,2.967,20.0,-0.3290266096768098,-0.9129000056494981
3735,Exp1,d11042021,xvFij,rating,15.0,59.0,Kraa1n.jpg,3.716,69.0,0.4905762858875095,0.9838674972547593
3736,Exp1,d11042021,xvFij,rating,16.0,40.0,Krab1n.jpg,2.417,59.0,-0.9308711925344544,0.5967720884987884
3737,Exp1,d11042021,xvFij,rating,17.0,33.0,Kupc1n.jpg,3.403,74.0,0.14807200509761362,1.1774152016327446
3738,Exp1,d11042021,xvFij,rating,18.0,49.0,Hinda1.jpg,6.692,42.0,3.7471026105863268,-0.06129010638636215
3739,Exp1,d11042021,xvFij,rating,19.0,22.0,Macb1n.jpg,3.768,9.0,0.5474779555395045,-1.3387049552810661
3740,Exp1,d11042021,xvFij,rating,20.0,35.0,Wdeka1.jpg,3.052,14.0,-0.2360142650533557,-1.1451572509030807
3741,Exp1,d11042021,xvFij,rating,21.0,50.0,Gorke1.jpg,2.624,14.0,-0.7043587768043952,-1.1451572509030807
3742,Exp1,d11042021,xvFij,rating,22.0,51.0,Gora1n.jpg,2.767,73.0,-0.5478791852614079,1.1387056607571475
3743,Exp1,d11042021,xvFij,rating,23.0,5.0,Kupb1n.jpg,3.223,13.0,-0.0488953129285247,-1.1838667917786778
3744,Exp1,d11042021,xvFij,rating,24.0,48.0,Picb1n.jpg,4.006,84.0,0.8079125204851766,1.5645106103887156
3745,Exp1,d11042021,xvFij,rating,25.0,17.0,Picab1.jpg,2.72,85.0,-0.5993095405237882,1.6032201512643127
3746,Exp1,d11042021,xvFij,rating,26.0,8.0,Klina1.jpg,3.089,10.0,-0.1955265385702052,-1.299995414405469
3747,Exp1,d11042021,xvFij,rating,27.0,55.0,Lewic1.jpg,3.477,86.0,0.22904745806391466,1.6419296921399098
3748,Exp1,d11042021,xvFij,rating,28.0,15.0,Clia1n.jpg,3.259,10.0,-0.009501849323297035,-1.299995414405469
3749,Exp1,d11042021,xvFij,rating,29.0,37.0,Mondb1.jpg,3.675,20.0,0.44571150789266656,-0.9129000056494981
3750,Exp1,d11042021,xvFij,rating,30.0,27.0,Vinb1n.jpg,3.8,62.0,0.5824943676330403,0.7129007111255796
3751,Exp1,d11042021,xvFij,rating,31.0,31.0,Maca1n.jpg,4.47,68.0,1.3156504958414432,0.9451579563791622
3752,Exp1,d11042021,xvFij,rating,32.0,44.0,Lassf1.jpg,3.009,73.0,-0.28306756880404443,1.1387056607571475
3753,Exp1,d11042021,xvFij,rating,33.0,19.0,Macc1n.jpg,2.783,12.0,-0.53037097921464,-1.222576332654275
3754,Exp1,d11042021,xvFij,rating,34.0,1.0,Lewia1.jpg,4.375,62.0,1.2116955224387596,0.7129007111255796
3755,Exp1,d11042021,xvFij,rating,35.0,52.0,Picaa1.jpg,3.406,76.0,0.1513547937313827,1.254834283383939
3756,Exp1,d11042021,xvFij,rating,36.0,46.0,Deka1n.jpg,2.316,21.0,-1.0413917432046762,-0.874190464773901
3757,Exp1,d11042021,xvFij,rating,37.0,29.0,Clifb1.jpg,3.81,59.0,0.5934369964122704,0.5967720884987884
3758,Exp1,d11042021,xvFij,rating,38.0,53.0,Gorka1.jpg,2.123,20.0,-1.252584478643813,-0.9129000056494981
3759,Exp1,d11042021,xvFij,rating,39.0,45.0,Klia1n.jpg,2.052,14.0,-1.3302771429763454,-1.1451572509030807
3760,Exp1,d11042021,xvFij,rating,40.0,28.0,Krasa1.jpg,2.659,39.0,-0.6660595760770909,-0.17741872901315342
3761,Exp1,d11042021,xvFij,rating,41.0,10.0,Stera1.jpg,2.667,60.0,-0.657305473053707,0.6354816293743855
3762,Exp1,d11042021,xvFij,rating,42.0,2.0,Dekob1.jpg,3.131,29.0,-0.14956749769743982,-0.5645141377691243
3763,Exp1,d11042021,xvFij,rating,43.0,56.0,Luisc1.jpg,3.844,63.0,0.6306419342616518,0.7516102520011767
3764,Exp1,d11042021,xvFij,rating,44.0,41.0,Vincb1.jpg,2.198,21.0,-1.1705147627995889,-0.874190464773901
3765,Exp1,d11042021,xvFij,rating,45.0,13.0,Picak1.jpg,3.599,30.0,0.36254752917051974,-0.5258045968935272
3766,Exp1,d11042021,xvFij,rating,46.0,4.0,Mackb1.jpg,2.935,25.0,-0.3640430217703455,-0.7193523012715126
3767,Exp1,d11042021,xvFij,rating,47.0,21.0,Lewb1n.jpg,2.473,19.0,-0.8695924713707669,-0.9516095465250952
3768,Exp1,d11042021,xvFij,rating,48.0,26.0,Clib1n.jpg,3.923,75.0,0.7170887016175682,1.2161247425083417
3769,Exp1,d11042021,xvFij,rating,49.0,14.0,Kupkb1.jpg,2.035,25.0,-1.348879611901036,-0.7193523012715126
3770,Exp1,d11042021,xvFij,rating,50.0,23.0,Lewib1.jpg,2.59,31.0,-0.7415637146537771,-0.48709505601793013
3771,Exp1,d11042021,xvFij,rating,51.0,16.0,Lewa1n.jpg,2.639,55.0,-0.6879448336355507,0.4419339249964
3772,Exp1,d11042021,xvFij,rating,52.0,6.0,Wdekc1.jpg,2.932,26.0,-0.3673258104041146,-0.6806427603959155
3773,Exp1,d11042021,xvFij,rating,53.0,57.0,Lewc1n.jpg,2.902,71.0,-0.40015369674180407,1.0612865790059534
3774,Exp1,d11042021,xvFij,rating,54.0,12.0,Kupkc1.jpg,2.528,60.0,-0.8094080130850023,0.6354816293743855
3775,Exp1,d11042021,xvFij,rating,55.0,32.0,Macka1.jpg,2.693,22.0,-0.6288546382277089,-0.835480923898304
3776,Exp1,d11042021,xvFij,rating,56.0,25.0,Clifa1.jpg,2.302,71.0,-1.0567114234955979,1.0612865790059534
3777,Exp1,d11042021,xvFij,rating,57.0,3.0,Fogeg1.jpg,3.745,100.0,0.5223099093472762,2.183863264398269
3778,Exp1,d11042021,xvFij,rating,58.0,58.0,Mackc1.jpg,2.285,55.0,-1.0753138924202887,0.4419339249964
3779,Exp1,d11042021,xvFij,rating,59.0,0.0,Gorkc1.jpg,2.028,19.0,-1.356539452046497,-0.9516095465250952
3780,Exp1,d11032021,dQsUX,rating,0.0,58.0,Mackc1.jpg,5.035,56.0,0.427980656392021,-0.48346880279619564
3781,Exp1,d11032021,dQsUX,rating,1.0,36.0,Gorkf1.jpg,2.634,66.0,-0.5816959674753068,0.09208929577070354
3782,Exp1,d11032021,dQsUX,rating,2.0,7.0,Pica1n.jpg,2.709,77.0,-0.550156714334928,0.7252032041942926
3783,Exp1,d11032021,dQsUX,rating,3.0,46.0,Deka1n.jpg,2.108,73.0,-0.8028912628331637,0.494979964767533
3784,Exp1,d11032021,dQsUX,rating,4.0,12.0,Kupkc1.jpg,2.245,50.0,-0.7452795604300717,-0.8288036619363351
3785,Exp1,d11032021,dQsUX,rating,5.0,8.0,Klina1.jpg,3.61,68.0,-0.17126515327517697,0.20720091548408337
3786,Exp1,d11032021,dQsUX,rating,6.0,32.0,Macka1.jpg,3.555,35.0,-0.19439393891145468,-1.692140809786684
3787,Exp1,d11032021,dQsUX,rating,7.0,35.0,Wdeka1.jpg,2.97,80.0,-0.44040011340640955,0.8978706337643624
3788,Exp1,d11032021,dQsUX,rating,8.0,45.0,Klia1n.jpg,2.712,56.0,-0.5488951442093127,-0.48346880279619564
3789,Exp1,d11032021,dQsUX,rating,9.0,10.0,Stera1.jpg,3.698,40.0,-0.13425909625713245,-1.4043617605032344
3790,Exp1,d11032021,dQsUX,rating,10.0,57.0,Lewc1n.jpg,4.398,35.0,0.16010726638640324,-1.692140809786684
3791,Exp1,d11032021,dQsUX,rating,11.0,42.0,Picc1n.jpg,7.556,70.0,1.488120085283955,0.3223125351974632
3792,Exp1,d11032021,dQsUX,rating,12.0,13.0,Picak1.jpg,4.773,84.0,0.3178035320882974,1.128093873191122
3793,Exp1,d11032021,dQsUX,rating,13.0,25.0,Clifa1.jpg,8.643,56.0,1.9452289941318457,-0.48346880279619564
3794,Exp1,d11032021,dQsUX,rating,14.0,11.0,Wdekb1.jpg,2.626,64.0,-0.5850601544769473,-0.023022323942676292
3795,Exp1,d11032021,dQsUX,rating,15.0,54.0,Kupka1.jpg,2.929,79.0,-0.4576415717898168,0.8403148239076724
3796,Exp1,d11032021,dQsUX,rating,16.0,50.0,Gorke1.jpg,7.612,80.0,1.5116693942954378,0.8978706337643624
3797,Exp1,d11032021,dQsUX,rating,17.0,47.0,Kupkd1.jpg,7.46,52.0,1.44774984126427,-0.7136920422229552
3798,Exp1,d11032021,dQsUX,rating,18.0,33.0,Kupc1n.jpg,4.228,79.0,0.08861829260154458,0.8403148239076724
3799,Exp1,d11032021,dQsUX,rating,19.0,17.0,Picab1.jpg,3.086,99.0,-0.3916194018826238,1.9914310210414707
3800,Exp1,d11032021,dQsUX,rating,20.0,24.0,Dekoa1.jpg,2.314,70.0,-0.7162634475409232,0.3223125351974632
3801,Exp1,d11032021,dQsUX,rating,21.0,22.0,Macb1n.jpg,10.159,66.0,2.5827424309427034,0.09208929577070354
3802,Exp1,d11032021,dQsUX,rating,22.0,20.0,Gorc1n.jpg,8.723,72.0,1.9788708641482498,0.437424154910843
3803,Exp1,d11032021,dQsUX,rating,23.0,21.0,Lewb1n.jpg,3.594,71.0,-0.1779935272784578,0.3798683450541531
3804,Exp1,d11032021,dQsUX,rating,24.0,15.0,Clia1n.jpg,4.892,54.0,0.36784581373769876,-0.5985804225095754
3805,Exp1,d11032021,dQsUX,rating,25.0,53.0,Gorka1.jpg,2.172,68.0,-0.7759777668200404,0.20720091548408337
3806,Exp1,d11032021,dQsUX,rating,26.0,26.0,Clib1n.jpg,1.13,50.0,-1.2141631237837038,-0.8288036619363351
3807,Exp1,d11032021,dQsUX,rating,27.0,14.0,Kupkb1.jpg,3.078,83.0,-0.3949835888842642,1.0705380633344321
3808,Exp1,d11032021,dQsUX,rating,28.0,19.0,Macc1n.jpg,2.753,79.0,-0.5316536858259057,0.8403148239076724
3809,Exp1,d11032021,dQsUX,rating,29.0,28.0,Krasa1.jpg,2.282,74.0,-0.7297201955474848,0.5525357746242229
3810,Exp1,d11032021,dQsUX,rating,30.0,37.0,Mondb1.jpg,2.37,77.0,-0.6927141385294403,0.7252032041942926
3811,Exp1,d11032021,dQsUX,rating,31.0,23.0,Lewib1.jpg,2.055,71.0,-0.8251790017190314,0.3798683450541531
3812,Exp1,d11032021,dQsUX,rating,32.0,49.0,Hinda1.jpg,1.807,58.0,-0.9294687987698842,-0.3683571830828158
3813,Exp1,d11032021,dQsUX,rating,33.0,59.0,Kraa1n.jpg,1.97,75.0,-0.8609234886114608,0.6100915844809128
3814,Exp1,d11032021,dQsUX,rating,34.0,43.0,Picac1.jpg,1.946,50.0,-0.8710160496163821,-0.8288036619363351
3815,Exp1,d11032021,dQsUX,rating,35.0,56.0,Luisc1.jpg,2.315,65.0,-0.7158429241657182,0.034533485914013624
3816,Exp1,d11032021,dQsUX,rating,36.0,52.0,Picaa1.jpg,4.384,70.0,0.1542199391335328,0.3223125351974632
3817,Exp1,d11032021,dQsUX,rating,37.0,51.0,Gora1n.jpg,2.283,70.0,-0.7292996721722799,0.3223125351974632
3818,Exp1,d11032021,dQsUX,rating,38.0,38.0,Lasc1n.jpg,2.228,62.0,-0.7524284578085575,-0.13813394365605614
3819,Exp1,d11032021,dQsUX,rating,39.0,44.0,Lassf1.jpg,5.376,68.0,0.5713791273369435,0.20720091548408337
3820,Exp1,d11032021,dQsUX,rating,40.0,48.0,Picb1n.jpg,3.199,100.0,-0.344100260484453,2.0489868308981607
3821,Exp1,d11032021,dQsUX,rating,41.0,39.0,Dekb1n.jpg,2.244,57.0,-0.7457000838052766,-0.4259129929395057
3822,Exp1,d11032021,dQsUX,rating,42.0,55.0,Lewic1.jpg,6.533,60.0,1.0579246724491878,-0.25324556336943593
3823,Exp1,d11032021,dQsUX,rating,43.0,29.0,Clifb1.jpg,11.353,61.0,3.084847340937534,-0.19568975351274603
3824,Exp1,d11032021,dQsUX,rating,44.0,1.0,Lewia1.jpg,3.929,39.0,-0.03711819658476568,-1.461917570359924
3825,Exp1,d11032021,dQsUX,rating,45.0,18.0,Krasb1.jpg,3.103,27.0,-0.3844705045041378,-2.1525872886402033
3826,Exp1,d11032021,dQsUX,rating,46.0,5.0,Kupb1n.jpg,2.986,85.0,-0.43367173940312875,1.185649683047812
3827,Exp1,d11032021,dQsUX,rating,47.0,0.0,Gorkc1.jpg,2.524,54.0,-0.6279535387478624,-0.5985804225095754
3828,Exp1,d11032021,dQsUX,rating,48.0,41.0,Vincb1.jpg,5.29,100.0,0.535214117069309,2.0489868308981607
3829,Exp1,d11032021,dQsUX,rating,49.0,27.0,Vinb1n.jpg,1.993,68.0,-0.8512514509817445,0.20720091548408337
3830,Exp1,d11032021,dQsUX,rating,50.0,40.0,Krab1n.jpg,3.461,99.0,-0.2339231361807296,1.9914310210414707
3831,Exp1,d11032021,dQsUX,rating,51.0,4.0,Mackb1.jpg,11.79,50.0,3.268616055902141,-0.8288036619363351
3832,Exp1,d11032021,dQsUX,rating,52.0,30.0,Lasse1.jpg,3.281,68.0,-0.30961734371763866,0.20720091548408337
3833,Exp1,d11032021,dQsUX,rating,53.0,31.0,Maca1n.jpg,6.127,61.0,0.8871921821159366,-0.19568975351274603
3834,Exp1,d11032021,dQsUX,rating,54.0,16.0,Lewa1n.jpg,3.478,37.0,-0.2267742388022436,-1.577029190073304
3835,Exp1,d11032021,dQsUX,rating,55.0,2.0,Dekob1.jpg,4.314,73.0,0.1247833028691791,0.494979964767533
3836,Exp1,d11032021,dQsUX,rating,56.0,3.0,Fogeg1.jpg,3.642,54.0,-0.15780840526861534,-0.5985804225095754
3837,Exp1,d11032021,dQsUX,rating,57.0,9.0,Lassc1.jpg,3.338,64.0,-0.2856475113309508,-0.023022323942676292
3838,Exp1,d11032021,dQsUX,rating,58.0,34.0,Monb1n.jpg,3.72,21.0,-0.12500758200262121,-2.4979221477803426
3839,Exp1,d11032021,dQsUX,rating,59.0,6.0,Wdekc1.jpg,2.313,34.0,-0.7166839709161281,-1.7496966196433739
3840,Exp1,d11032021,jzXLc,rating,0.0,34.0,Monb1n.jpg,6.238,25.0,0.06730832230907248,-0.8619671615364302
3841,Exp1,d11032021,jzXLc,rating,1.0,31.0,Maca1n.jpg,0.196,50.0,-0.8988995260905863,0.007535691392046866
3842,Exp1,d11032021,jzXLc,rating,2.0,30.0,Lasse1.jpg,5.94,77.0,0.019653582351591797,0.946598772554802
3843,Exp1,d11032021,jzXLc,rating,3.0,42.0,Picc1n.jpg,6.287,70.0,0.07514416881214808,0.7031379737348284
3844,Exp1,d11032021,jzXLc,rating,4.0,33.0,Kupc1n.jpg,4.629,98.0,-0.18999529041437202,1.6769811690147227
3845,Exp1,d11032021,jzXLc,rating,5.0,1.0,Lewia1.jpg,5.049,9.0,-0.12283089181658031,-1.4184489874106554
3846,Exp1,d11032021,jzXLc,rating,6.0,2.0,Dekob1.jpg,7.38,24.0,0.24993152040116282,-0.8967472756535692
3847,Exp1,d11032021,jzXLc,rating,7.0,13.0,Picak1.jpg,8.684,31.0,0.4584609865238299,-0.6532864768335956
3848,Exp1,d11032021,jzXLc,rating,8.0,26.0,Clib1n.jpg,3.184,70.0,-0.42107280463772623,0.7031379737348284
3849,Exp1,d11032021,jzXLc,rating,9.0,55.0,Lewic1.jpg,6.647,50.0,0.1327136533245409,0.007535691392046866
3850,Exp1,d11032021,jzXLc,rating,10.0,20.0,Gorc1n.jpg,3.946,58.0,-0.29921739575316153,0.2857766043291595
3851,Exp1,d11032021,jzXLc,rating,11.0,53.0,Gorka1.jpg,2.642,55.0,-0.5077468618758287,0.18143626197774226
3852,Exp1,d11032021,jzXLc,rating,12.0,29.0,Clifb1.jpg,5.91,77.0,0.01485612530889236,0.946598772554802
3853,Exp1,d11032021,jzXLc,rating,13.0,59.0,Kraa1n.jpg,21.392,50.0,2.4906637898112947,0.007535691392046866
3854,Exp1,d11032021,jzXLc,rating,14.0,0.0,Gorkc1.jpg,4.786,75.0,-0.1648885985575785,0.8770385443205239
3855,Exp1,d11032021,jzXLc,rating,15.0,37.0,Mondb1.jpg,5.09,79.0,-0.11627436719155788,1.0161590007890802
3856,Exp1,d11032021,jzXLc,rating,16.0,11.0,Wdekb1.jpg,4.647,19.0,-0.18711681618875226,-1.0706478462392646
3857,Exp1,d11032021,jzXLc,rating,17.0,41.0,Vincb1.jpg,2.165,72.0,-0.5840264288547491,0.7726982019691065
3858,Exp1,d11032021,jzXLc,rating,18.0,43.0,Picac1.jpg,3.17,30.0,-0.4233116179243193,-0.6880665909507347
3859,Exp1,d11032021,jzXLc,rating,19.0,27.0,Vinb1n.jpg,2.404,30.0,-0.5458066877479106,-0.6880665909507347
3860,Exp1,d11032021,jzXLc,rating,20.0,56.0,Luisc1.jpg,3.423,7.0,-0.3828530635308877,-1.4880092156449336
3861,Exp1,d11032021,jzXLc,rating,21.0,46.0,Deka1n.jpg,2.202,83.0,-0.5781095651687532,1.1552794572576364
3862,Exp1,d11032021,jzXLc,rating,22.0,44.0,Lassf1.jpg,3.629,22.0,-0.3499105251710185,-0.9663075038878474
3863,Exp1,d11032021,jzXLc,rating,23.0,22.0,Macb1n.jpg,4.156,75.0,-0.2656351964542658,0.8770385443205239
3864,Exp1,d11032021,jzXLc,rating,24.0,36.0,Gorkf1.jpg,2.327,27.0,-0.5581201608241724,-0.792406933302152
3865,Exp1,d11032021,jzXLc,rating,25.0,49.0,Hinda1.jpg,2.028,80.0,-0.6059348160164097,1.0509391149062193
3866,Exp1,d11032021,jzXLc,rating,26.0,17.0,Picab1.jpg,2.521,83.0,-0.5270966052813829,1.1552794572576364
3867,Exp1,d11032021,jzXLc,rating,27.0,16.0,Lewa1n.jpg,1.53,50.0,-0.6855726029252197,0.007535691392046866
3868,Exp1,d11032021,jzXLc,rating,28.0,47.0,Kupkd1.jpg,6.772,81.0,0.15270305766912173,1.0857192290233584
3869,Exp1,d11032021,jzXLc,rating,29.0,54.0,Kupka1.jpg,4.292,11.0,-0.24388672452736188,-1.3488887591763772
3870,Exp1,d11032021,jzXLc,rating,30.0,3.0,Fogeg1.jpg,15.081,77.0,1.4814387432620983,0.946598772554802
3871,Exp1,d11032021,jzXLc,rating,31.0,52.0,Picaa1.jpg,43.468,8.0,6.020952512299025,-1.4532291015277945
3872,Exp1,d11032021,jzXLc,rating,32.0,39.0,Dekb1n.jpg,3.056,17.0,-0.44154195468657703,-1.1402080744735428
