,Exp,group,PID,phase,trial,condition,old_pair,stimulus_left,stimulus_right,old_response,rt_pairs,chosen_object,left_object_chosen,rt_object,pairs_acc,zscored_rt_pairs,zscored_rt_object
1619,Pilot,d10012021,Yw81I,memory_test,19.0,0.0,1.0,6.0,43.0,0.0,946.0,43.0,,,0,-0.723146528957973,
1620,Pilot,d10012021,Yw81I,memory_test,20.0,0.0,1.0,58.0,29.0,1.0,3870.0,29.0,0.0,393.0,1,3.051447603672821,-0.4763586300455188
1621,Pilot,d10012021,Yw81I,memory_test,21.0,1.0,0.0,8.0,4.0,0.0,1842.0,,,,1,0.433500647114938,
1622,Pilot,d10012021,Yw81I,memory_test,22.0,1.0,1.0,36.0,39.0,0.0,870.0,39.0,,,0,-0.8212549947855861,
1623,Pilot,d10012021,Yw81I,memory_test,23.0,1.0,1.0,8.0,45.0,1.0,943.0,45.0,0.0,791.0,1,-0.7270192315564314,0.0141313701910709
1624,Pilot,d10012021,Yw81I,memory_test,24.0,1.0,0.0,39.0,18.0,1.0,1244.0,,1.0,387.0,0,-0.3384580708444379,-0.4837529516571257
1625,Pilot,d10012021,Yw81I,memory_test,25.0,1.0,0.0,26.0,36.0,1.0,809.0,,1.0,367.0,0,-0.899999947620907,-0.508400690362482
1626,Pilot,d10012021,Yw81I,memory_test,26.0,1.0,0.0,27.0,2.0,0.0,989.0,,,,1,-0.6676377917134025,
1627,Pilot,d10012021,Yw81I,memory_test,27.0,0.0,0.0,16.0,49.0,1.0,1213.0,,0.0,351.0,0,-0.3784759976951748,-0.528118881326767
1628,Pilot,d10012021,Yw81I,memory_test,28.0,0.0,1.0,31.0,49.0,0.0,1004.0,49.0,,,0,-0.6482742787211105,
1629,Pilot,d10012021,Yw81I,memory_test,29.0,0.0,0.0,57.0,29.0,1.0,1371.0,,0.0,380.0,0,-0.174513660843032,-0.4923796602040004
1630,Pilot,d10012021,Yw81I,memory_test,30.0,0.0,0.0,31.0,43.0,0.0,1147.0,,,,1,-0.4636754548612598,
1631,Pilot,d10012021,Yw81I,memory_test,31.0,1.0,1.0,27.0,40.0,0.0,768.0,27.0,,,0,-0.952926883133172,
1632,Pilot,d10012021,kHke7,memory_test,0.0,0.0,1.0,22.0,2.0,1.0,6155.0,2.0,0.0,4240.0,1,3.255242617066634,3.181896593614643
1633,Pilot,d10012021,kHke7,memory_test,1.0,1.0,1.0,51.0,39.0,0.0,1781.0,39.0,,,0,-0.4208514143151403,
1634,Pilot,d10012021,kHke7,memory_test,2.0,1.0,1.0,57.0,48.0,0.0,1636.0,57.0,,,0,-0.5427155282955604,
1635,Pilot,d10012021,kHke7,memory_test,3.0,1.0,1.0,16.0,32.0,1.0,1922.0,16.0,1.0,2247.0,1,-0.3023490689962491,1.1226941286601086
1636,Pilot,d10012021,kHke7,memory_test,4.0,1.0,0.0,48.0,10.0,1.0,4438.0,,0.0,1456.0,0,1.8122034191053844,0.3054190911392674
1637,Pilot,d10012021,kHke7,memory_test,5.0,1.0,1.0,41.0,45.0,0.0,4053.0,45.0,,,0,1.4886331854332346,
1638,Pilot,d10012021,kHke7,memory_test,6.0,0.0,1.0,37.0,50.0,0.0,2053.0,37.0,,,0,-0.1922511453311799,
1639,Pilot,d10012021,kHke7,memory_test,7.0,0.0,0.0,46.0,4.0,1.0,2612.0,,1.0,788.0,0,0.2775560251174739,-0.3847701946558297
1640,Pilot,d10012021,kHke7,memory_test,8.0,0.0,1.0,17.0,27.0,1.0,2578.0,27.0,0.0,1456.0,1,0.2489809914944789,0.3054190911392674
1641,Pilot,d10012021,kHke7,memory_test,9.0,0.0,0.0,17.0,23.0,0.0,1861.0,,,,1,-0.3536160410845637,
1642,Pilot,d10012021,kHke7,memory_test,10.0,1.0,0.0,42.0,32.0,1.0,1473.0,,1.0,919.0,0,-0.6797076012528601,-0.2494187029804439
1643,Pilot,d10012021,kHke7,memory_test,11.0,1.0,1.0,10.0,15.0,1.0,4595.0,10.0,1.0,623.0,1,1.944152839070391,-0.5552510811171936
1644,Pilot,d10012021,kHke7,memory_test,12.0,1.0,1.0,49.0,19.0,1.0,2300.0,19.0,0.0,2088.0,1,0.0153380695182252,0.9584125471609762
1645,Pilot,d10012021,kHke7,memory_test,13.0,1.0,1.0,36.0,30.0,1.0,3006.0,30.0,0.0,782.0,1,0.6086902382780637,-0.3909694996180611
1646,Pilot,d10012021,kHke7,memory_test,14.0,1.0,0.0,16.0,51.0,1.0,1501.0,,1.0,591.0,0,-0.6561752206221584,-0.5883140409157611
1647,Pilot,d10012021,kHke7,memory_test,15.0,0.0,0.0,34.0,37.0,1.0,1483.0,,0.0,665.0,0,-0.6713031795990381,-0.5118559463815737
1648,Pilot,d10012021,kHke7,memory_test,16.0,0.0,0.0,27.0,22.0,1.0,1129.0,,1.0,1987.0,0,-0.9688197061443394,0.8540575802967474
1649,Pilot,d10012021,kHke7,memory_test,17.0,1.0,0.0,30.0,41.0,0.0,2889.0,,,,1,0.5103585049283453,
1650,Pilot,d10012021,kHke7,memory_test,18.0,1.0,0.0,15.0,19.0,1.0,2655.0,,0.0,448.0,0,0.3136950382289089,-0.7360641425156097
1651,Pilot,d10012021,kHke7,memory_test,19.0,1.0,0.0,35.0,57.0,0.0,2662.0,,,,1,0.3195781333865843,
1652,Pilot,d10012021,kHke7,memory_test,20.0,0.0,1.0,23.0,4.0,1.0,1895.0,23.0,1.0,1153.0,1,-0.3250410074615686,-0.0076458094534188
1653,Pilot,d10012021,kHke7,memory_test,21.0,0.0,1.0,46.0,40.0,1.0,1185.0,46.0,1.0,274.0,1,-0.921754944882936,-0.9158439864203208
1654,Pilot,d10012021,kHke7,memory_test,22.0,0.0,1.0,34.0,14.0,1.0,1267.0,14.0,0.0,459.0,1,-0.8528386873215948,-0.7246987500848522
1655,Pilot,d10012021,kHke7,memory_test,23.0,0.0,0.0,2.0,50.0,0.0,1373.0,,,,1,-0.7637518177910809,
1656,Pilot,d10012021,kHke7,memory_test,24.0,1.0,1.0,35.0,42.0,1.0,3577.0,42.0,0.0,499.0,1,1.088582714711304,-0.6833700503366428
1657,Pilot,d10012021,kHke7,memory_test,25.0,0.0,0.0,6.0,7.0,1.0,2334.0,,0.0,314.0,0,0.0439131031412203,-0.8745152866721113
1658,Pilot,d10012021,kHke7,memory_test,26.0,0.0,1.0,8.0,6.0,0.0,2012.0,8.0,,,0,-0.2267092741118504,
1659,Pilot,d10012021,kHke7,memory_test,27.0,0.0,0.0,14.0,11.0,1.0,1654.0,,1.0,312.0,0,-0.5275875693186807,-0.8765817216595218
1660,Pilot,d10012021,kHke7,memory_test,28.0,0.0,0.0,40.0,8.0,0.0,1420.0,,,,1,-0.7242510360181171,
1661,Pilot,d10012021,kHke7,memory_test,29.0,1.0,0.0,45.0,49.0,0.0,1262.0,,,,1,-0.8570408981485059,
1662,Pilot,d10012021,kHke7,memory_test,30.0,0.0,1.0,11.0,7.0,0.0,731.0,7.0,,,0,-1.303315687966458,
1663,Pilot,d10012021,kHke7,memory_test,31.0,1.0,0.0,36.0,39.0,1.0,1524.0,,0.0,1907.0,0,-0.6368450508183676,0.7714001808003286
1664,Pilot,d10012021,pPPq6,memory_test,0.0,1.0,1.0,24.0,32.0,1.0,1531.0,32.0,1.0,4719.0,1,-0.5251246265807427,3.6552085500689215
1665,Pilot,d10012021,pPPq6,memory_test,1.0,0.0,1.0,31.0,0.0,0.0,2383.0,31.0,,,0,0.586270950122981,
1666,Pilot,d10012021,pPPq6,memory_test,2.0,0.0,0.0,7.0,0.0,0.0,3142.0,,,,1,1.5763522209189038,
1667,Pilot,d10012021,pPPq6,memory_test,3.0,0.0,1.0,45.0,7.0,1.0,1389.0,7.0,0.0,1834.0,1,-0.7103572226980299,0.8672296684894275
1668,Pilot,d10012021,pPPq6,memory_test,4.0,1.0,0.0,46.0,36.0,1.0,2422.0,,1.0,788.0,0,0.6371446913101233,-0.1435938705511796
1669,Pilot,d10012021,pPPq6,memory_test,5.0,1.0,0.0,34.0,35.0,1.0,1358.0,,0.0,2392.0,0,-0.7507953246672969,1.4064644053772468
1670,Pilot,d10012021,pPPq6,memory_test,6.0,0.0,1.0,42.0,29.0,1.0,1619.0,29.0,0.0,641.0,1,-0.4103325951841139,-0.2856503334947449
1671,Pilot,d10012021,pPPq6,memory_test,7.0,1.0,1.0,18.0,46.0,1.0,1480.0,46.0,0.0,451.0,1,-0.591651826594698,-0.4692607277755435
1672,Pilot,d10012021,pPPq6,memory_test,8.0,0.0,1.0,50.0,53.0,1.0,1422.0,53.0,0.0,873.0,1,-0.6673102109242942,-0.0614523783729276
1673,Pilot,d10012021,pPPq6,memory_test,9.0,1.0,0.0,24.0,19.0,0.0,1478.0,,,,1,-0.5942607363991668,
1674,Pilot,d10012021,pPPq6,memory_test,10.0,0.0,0.0,12.0,50.0,1.0,3165.0,,1.0,292.0,0,1.6063546836702955,-0.6229136366736855
1675,Pilot,d10012021,pPPq6,memory_test,11.0,0.0,1.0,51.0,41.0,1.0,1738.0,51.0,1.0,413.0,1,-0.2551024618182183,-0.5059828066317033
1676,Pilot,d10012021,pPPq6,memory_test,12.0,1.0,0.0,3.0,13.0,0.0,4002.0,,,,1,2.698183436840503,
1677,Pilot,d10012021,pPPq6,memory_test,13.0,1.0,0.0,5.0,33.0,0.0,2473.0,,,,1,0.7036718913240786,
1678,Pilot,d10012021,pPPq6,memory_test,14.0,1.0,1.0,35.0,36.0,1.0,1120.0,35.0,1.0,611.0,1,-1.0612555913990882,-0.3146414483811867
1679,Pilot,d10012021,pPPq6,memory_test,15.0,0.0,0.0,42.0,21.0,0.0,2227.0,,,,1,0.3827759853744119,
1680,Pilot,d10012021,pPPq6,memory_test,16.0,1.0,1.0,9.0,19.0,1.0,1451.0,19.0,0.0,734.0,1,-0.6294810187594961,-0.195777877346775
1681,Pilot,d10012021,pPPq6,memory_test,17.0,0.0,0.0,53.0,15.0,1.0,2151.0,,1.0,1330.0,0,0.2836374128045961,0.3801789383972038
1682,Pilot,d10012021,pPPq6,memory_test,18.0,0.0,1.0,15.0,21.0,1.0,1543.0,21.0,0.0,539.0,1,-0.5094711677539296,-0.3842201241086473
1683,Pilot,d10012021,pPPq6,memory_test,19.0,0.0,0.0,51.0,45.0,1.0,1179.0,,0.0,691.0,0,-0.9842927521672576,-0.2373318086840083
1684,Pilot,d10012021,pPPq6,memory_test,20.0,1.0,1.0,5.0,13.0,1.0,4115.0,5.0,1.0,929.0,1,2.845586840792992,-0.0073356305849027
1685,Pilot,d10012021,pPPq6,memory_test,21.0,1.0,1.0,34.0,37.0,1.0,1776.0,37.0,0.0,220.0,1,-0.2055331755333104,-0.6924923124011461
1686,Pilot,d10012021,pPPq6,memory_test,22.0,0.0,1.0,12.0,27.0,1.0,1812.0,12.0,1.0,218.0,1,-0.1585727990528713,-0.6944250533935755
1687,Pilot,d10012021,pPPq6,memory_test,23.0,1.0,0.0,30.0,37.0,0.0,1905.0,,,,1,-0.0372584931450705,
1688,Pilot,d10012021,pPPq6,memory_test,24.0,1.0,0.0,4.0,9.0,0.0,2255.0,,,,1,0.4193007226369755,
1689,Pilot,d10012021,pPPq6,memory_test,25.0,1.0,1.0,30.0,3.0,0.0,1682.0,3.0,,,0,-0.3281519363433456,
1690,Pilot,d10012021,pPPq6,memory_test,26.0,0.0,0.0,41.0,29.0,1.0,1820.0,,0.0,215.0,0,-0.148137159834996,-0.6973241648822197
1691,Pilot,d10012021,pPPq6,memory_test,27.0,0.0,1.0,2.0,49.0,1.0,1203.0,2.0,1.0,1866.0,1,-0.9529858345136316,0.8981535243682989
1692,Pilot,d10012021,pPPq6,memory_test,28.0,0.0,0.0,27.0,2.0,1.0,997.0,,0.0,293.0,0,-1.2217035443739217,-0.6219472661774708
1693,Pilot,d10012021,pPPq6,memory_test,29.0,1.0,1.0,4.0,33.0,1.0,1511.0,4.0,1.0,306.0,1,-0.5512137246254311,-0.6093844497266793
1694,Pilot,d10012021,pPPq6,memory_test,30.0,1.0,0.0,18.0,32.0,1.0,2118.0,,0.0,250.0,0,0.2405904010308603,-0.6635011975147042
1695,Pilot,d10012021,pPPq6,memory_test,31.0,0.0,0.0,49.0,31.0,0.0,1407.0,,,,1,-0.6868770344578105,
1696,Pilot,d09302021,0WTOi,memory_test,0.0,1.0,0.0,21.0,26.0,1.0,6271.0,,0.0,4956.0,0,1.7110013266896316,3.9310741067249295
1697,Pilot,d09302021,0WTOi,memory_test,1.0,0.0,0.0,3.0,13.0,0.0,1679.0,,,,1,-0.8056536180976243,
1698,Pilot,d09302021,0WTOi,memory_test,2.0,1.0,0.0,10.0,41.0,1.0,5998.0,,1.0,782.0,0,1.561383121130633,-0.0884890249125321
1699,Pilot,d09302021,0WTOi,memory_test,3.0,0.0,1.0,13.0,59.0,1.0,2950.0,13.0,1.0,959.0,1,-0.1090794815940088,0.0819620230749692
1700,Pilot,d09302021,0WTOi,memory_test,4.0,0.0,0.0,53.0,57.0,1.0,3297.0,,1.0,868.0,0,0.0810945745560734,-0.005671001596571
1701,Pilot,d09302021,0WTOi,memory_test,5.0,1.0,0.0,35.0,27.0,0.0,4129.0,,,,1,0.5370738676882592,
1702,Pilot,d09302021,0WTOi,memory_test,6.0,1.0,0.0,25.0,1.0,1.0,7884.0,,1.0,854.0,0,2.595009259168256,-0.0191530053921925
1703,Pilot,d09302021,0WTOi,memory_test,7.0,1.0,0.0,23.0,33.0,1.0,4837.0,,1.0,410.0,0,0.9250947084786288,-0.4467251257676198
1704,Pilot,d09302021,0WTOi,memory_test,8.0,1.0,0.0,28.0,56.0,0.0,2060.0,,,,1,-0.5968457927570441,
1705,Pilot,d09302021,0WTOi,memory_test,9.0,0.0,1.0,29.0,57.0,1.0,2258.0,29.0,1.0,776.0,1,-0.4883314898241441,-0.0942670265392271
1706,Pilot,d09302021,0WTOi,memory_test,10.0,1.0,0.0,40.0,37.0,0.0,4793.0,,,,1,0.9009804189379844,
1707,Pilot,d09302021,0WTOi,memory_test,11.0,0.0,0.0,52.0,32.0,0.0,2200.0,,,,1,-0.5201185078549936,
1708,Pilot,d09302021,0WTOi,memory_test,12.0,0.0,0.0,42.0,8.0,0.0,4690.0,,,,1,0.8445310593314758,
1709,Pilot,d09302021,0WTOi,memory_test,13.0,1.0,1.0,23.0,40.0,1.0,6327.0,23.0,1.0,458.0,1,1.7416922406504518,-0.4005011127540601
1710,Pilot,d09302021,0WTOi,memory_test,14.0,0.0,0.0,58.0,51.0,0.0,2691.0,,,,1,-0.2510249586628022,
1711,Pilot,d09302021,0WTOi,memory_test,15.0,1.0,1.0,33.0,56.0,1.0,3949.0,56.0,0.0,594.0,1,0.4384245013856228,-0.2695330758823076
1712,Pilot,d09302021,0WTOi,memory_test,16.0,1.0,1.0,25.0,28.0,0.0,1748.0,25.0,,,0,-0.7678380276816137,
1713,Pilot,d09302021,0WTOi,memory_test,17.0,0.0,1.0,51.0,32.0,0.0,2930.0,32.0,,,0,-0.1200405222943017,
1714,Pilot,d09302021,0WTOi,memory_test,18.0,1.0,1.0,4.0,21.0,1.0,2676.0,4.0,1.0,641.0,1,-0.2592457391880219,-0.2242720631398637
1715,Pilot,d09302021,0WTOi,memory_test,19.0,0.0,1.0,15.0,14.0,1.0,2127.0,15.0,1.0,436.0,1,-0.5601263064110628,-0.4216871187186083
1716,Pilot,d09302021,0WTOi,memory_test,20.0,0.0,1.0,24.0,58.0,1.0,1507.0,58.0,0.0,400.0,1,-0.8999185681201435,-0.4563551284787781
1717,Pilot,d09302021,0WTOi,memory_test,21.0,0.0,1.0,49.0,3.0,1.0,1326.0,49.0,1.0,794.0,1,-0.9991159864577944,-0.0769330216591422
1718,Pilot,d09302021,0WTOi,memory_test,22.0,1.0,0.0,4.0,47.0,1.0,6154.0,,1.0,876.0,0,1.6468792385929178,0.0020330005723556
1719,Pilot,d09302021,0WTOi,memory_test,23.0,0.0,1.0,42.0,53.0,1.0,2938.0,53.0,0.0,389.0,1,-0.1156561060141845,-0.4669481314610522
1720,Pilot,d09302021,0WTOi,memory_test,24.0,1.0,1.0,10.0,47.0,1.0,2097.0,10.0,1.0,448.0,1,-0.5765678674615021,-0.4101311154652184
1721,Pilot,d09302021,0WTOi,memory_test,25.0,0.0,1.0,8.0,52.0,1.0,2426.0,8.0,1.0,364.0,1,-0.3962587479416835,-0.4910231382389479
1722,Pilot,d09302021,0WTOi,memory_test,26.0,0.0,0.0,15.0,24.0,0.0,1314.0,,,,1,-1.0056926108779702,
1723,Pilot,d09302021,0WTOi,memory_test,27.0,1.0,1.0,26.0,1.0,1.0,2178.0,26.0,1.0,725.0,1,-0.5321756526253157,-0.1433800403661342
1724,Pilot,d09302021,0WTOi,memory_test,28.0,1.0,1.0,35.0,37.0,0.0,1810.0,37.0,,,0,-0.7338588015107056,
1725,Pilot,d09302021,0WTOi,memory_test,29.0,0.0,0.0,29.0,59.0,0.0,1023.0,,,,1,-1.1651757530672322,
1726,Pilot,d09302021,0WTOi,memory_test,30.0,0.0,0.0,14.0,49.0,0.0,972.0,,,,1,-1.1931264068529792,
1727,Pilot,d09302021,0WTOi,memory_test,31.0,1.0,1.0,41.0,27.0,0.0,1530.0,27.0,,,0,-0.8873133713148066,
1728,Pilot,d09302021,eQNCP,memory_test,0.0,1.0,0.0,14.0,34.0,1.0,2861.0,,1.0,2422.0,0,-0.0545703165877747,1.8921648621544764
1729,Pilot,d09302021,eQNCP,memory_test,1.0,1.0,0.0,41.0,55.0,1.0,2581.0,,0.0,3315.0,0,-0.2458653230926503,2.922346072923862
1730,Pilot,d09302021,eQNCP,memory_test,2.0,1.0,1.0,28.0,43.0,1.0,1746.0,28.0,1.0,1170.0,1,-0.8163343603482613,0.4478346539985171
1731,Pilot,d09302021,eQNCP,memory_test,3.0,0.0,1.0,6.0,22.0,0.0,2258.0,22.0,,,0,-0.4665377770250603,
1732,Pilot,d09302021,eQNCP,memory_test,4.0,0.0,1.0,58.0,59.0,1.0,2520.0,59.0,0.0,965.0,1,-0.2875403066526411,0.2113428866886356
1733,Pilot,d09302021,eQNCP,memory_test,5.0,1.0,1.0,8.0,9.0,0.0,2088.0,8.0,,,0,-0.5826811738315919,
1734,Pilot,d09302021,eQNCP,memory_test,6.0,1.0,0.0,51.0,8.0,1.0,1536.0,,0.0,418.0,0,-0.959805615226918,-0.4196863655967555
1735,Pilot,d09302021,eQNCP,memory_test,7.0,0.0,1.0,35.0,49.0,1.0,1775.0,49.0,0.0,2283.0,1,-0.7965216632459706,1.7318119077346057
1736,Pilot,d09302021,eQNCP,memory_test,8.0,1.0,0.0,9.0,28.0,0.0,3024.0,,,,1,0.0567907050561349,
1737,Pilot,d09302021,eQNCP,memory_test,9.0,0.0,0.0,52.0,35.0,1.0,1766.0,,1.0,347.0,0,-0.8026704313121988,-0.501593270372373
1738,Pilot,d09302021,eQNCP,memory_test,10.0,0.0,1.0,7.0,20.0,1.0,1664.0,7.0,1.0,368.0,1,-0.8723564693961178,-0.4773672844528241
1739,Pilot,d09302021,eQNCP,memory_test,11.0,1.0,0.0,1.0,46.0,1.0,6451.0,,1.0,474.0,0,2.3981049453854517,-0.3550837364779586
1740,Pilot,d09302021,eQNCP,memory_test,12.0,0.0,0.0,50.0,59.0,0.0,1785.0,,,,1,-0.7896896987279394,
1741,Pilot,d09302021,eQNCP,memory_test,13.0,0.0,0.0,58.0,22.0,0.0,1830.0,,,,1,-0.7589458583967986,
1742,Pilot,d09302021,eQNCP,memory_test,14.0,0.0,1.0,52.0,53.0,1.0,4114.0,52.0,1.0,343.0,1,0.8014748375215434,-0.5062077438808585
1743,Pilot,d09302021,eQNCP,memory_test,15.0,0.0,1.0,15.0,50.0,1.0,4677.0,15.0,1.0,404.0,1,1.1861144398867038,-0.4358370228764547
1744,Pilot,d09302021,eQNCP,memory_test,16.0,1.0,0.0,56.0,19.0,1.0,1807.0,,1.0,522.0,0,-0.7746593767882706,-0.2997100543761327
1745,Pilot,d09302021,eQNCP,memory_test,17.0,0.0,0.0,7.0,12.0,0.0,2358.0,,,,1,-0.3982181318447476,
1746,Pilot,d09302021,eQNCP,memory_test,18.0,0.0,0.0,4.0,53.0,0.0,2810.0,,,,1,-0.0894133356297342,
1747,Pilot,d09302021,eQNCP,memory_test,19.0,1.0,0.0,43.0,23.0,0.0,3977.0,,,,1,0.7078769236245149,
1748,Pilot,d09302021,eQNCP,memory_test,20.0,0.0,0.0,6.0,17.0,1.0,4089.0,,0.0,500.0,0,0.7843949262264651,-0.3250896586728029
1749,Pilot,d09302021,eQNCP,memory_test,21.0,0.0,1.0,17.0,12.0,1.0,1411.0,17.0,1.0,430.0,1,-1.045205171702309,-0.405842945071299
1750,Pilot,d09302021,eQNCP,memory_test,22.0,1.0,1.0,23.0,45.0,1.0,2666.0,23.0,1.0,171.0,1,-0.1877936246893845,-0.7046301047457347
1751,Pilot,d09302021,eQNCP,memory_test,23.0,1.0,1.0,41.0,13.0,1.0,1588.0,13.0,0.0,316.0,1,-0.9242793997331554,-0.5373554400631356
1752,Pilot,d09302021,eQNCP,memory_test,24.0,1.0,0.0,13.0,45.0,0.0,2926.0,,,,1,-0.0101625472205715,
1753,Pilot,d09302021,eQNCP,memory_test,25.0,0.0,0.0,0.0,15.0,1.0,3161.0,,0.0,355.0,0,0.1503886189531633,-0.492364323355402
1754,Pilot,d09302021,eQNCP,memory_test,26.0,0.0,1.0,0.0,4.0,1.0,2135.0,4.0,0.0,315.0,1,-0.550570940596845,-0.538509058440257
1755,Pilot,d09302021,eQNCP,memory_test,27.0,1.0,1.0,19.0,1.0,0.0,2840.0,1.0,,,0,-0.0689174420756404,
1756,Pilot,d09302021,eQNCP,memory_test,28.0,1.0,1.0,51.0,14.0,1.0,2363.0,14.0,0.0,286.0,1,-0.394802149585732,-0.5719639913767768
1757,Pilot,d09302021,eQNCP,memory_test,29.0,1.0,1.0,34.0,56.0,1.0,4063.0,56.0,0.0,232.0,1,0.7666318184795838,-0.634259383741331
1758,Pilot,d09302021,eQNCP,memory_test,30.0,0.0,0.0,49.0,20.0,0.0,6295.0,,,,1,2.291526298904164,
1759,Pilot,d09302021,eQNCP,memory_test,31.0,1.0,1.0,46.0,55.0,0.0,6943.0,55.0,,,0,2.7342375996725896,
1760,Pilot,d10012021,q3NG8,memory_test,0.0,1.0,1.0,34.0,27.0,1.0,2927.0,34.0,1.0,1582.0,1,3.1437274073706822,2.4442513009861884
1761,Pilot,d10012021,q3NG8,memory_test,1.0,0.0,0.0,14.0,39.0,1.0,1744.0,,1.0,892.0,0,0.5909282324972498,0.7974123995843354
1762,Pilot,d10012021,q3NG8,memory_test,2.0,1.0,1.0,55.0,52.0,1.0,1408.0,52.0,1.0,1375.0,1,-0.1341271544490505,1.9501996305656324
1763,Pilot,d10012021,q3NG8,memory_test,3.0,1.0,0.0,27.0,47.0,1.0,1337.0,,1.0,352.0,0,-0.2873382630002033,-0.4914180449910275
1764,Pilot,d10012021,q3NG8,memory_test,4.0,0.0,0.0,16.0,54.0,1.0,1621.0,,0.0,1093.0,0,0.3255061712044077,1.2771437317318317
1765,Pilot,d10012021,q3NG8,memory_test,5.0,0.0,1.0,59.0,51.0,1.0,1152.0,59.0,1.0,382.0,1,-0.6865503064081365,-0.4198163536257296
1766,Pilot,d10012021,q3NG8,memory_test,6.0,0.0,0.0,6.0,40.0,1.0,1374.0,,0.0,878.0,0,-0.2074958543186166,0.7639982769471964
1767,Pilot,d10012021,q3NG8,memory_test,7.0,1.0,0.0,24.0,34.0,1.0,1065.0,,0.0,558.0,0,-0.8742878619567321,0.0002469023840183
1768,Pilot,d10012021,q3NG8,memory_test,8.0,0.0,0.0,59.0,26.0,1.0,1510.0,,1.0,504.0,0,0.0859789451596477,-0.1286361420735179
1769,Pilot,d10012021,q3NG8,memory_test,9.0,1.0,1.0,33.0,48.0,1.0,529.0,33.0,1.0,324.0,1,-2.0309238363710684,-0.5582462902653056
1770,Pilot,d10012021,q3NG8,memory_test,10.0,0.0,1.0,42.0,16.0,1.0,1062.0,42.0,0.0,290.0,1,-0.8807615707687527,-0.6393948738126433
1771,Pilot,d10012021,q3NG8,memory_test,11.0,0.0,0.0,53.0,42.0,1.0,1027.0,,1.0,905.0,0,-0.956288173575659,0.8284397991759646
1772,Pilot,d10012021,q3NG8,memory_test,12.0,1.0,1.0,36.0,13.0,1.0,1278.0,13.0,1.0,323.0,1,-0.4146545363032739,-0.5606330133108156
1773,Pilot,d10012021,q3NG8,memory_test,13.0,0.0,1.0,40.0,56.0,1.0,1090.0,56.0,1.0,285.0,1,-0.8203402885232277,-0.6513284890401929
1774,Pilot,d10012021,q3NG8,memory_test,14.0,1.0,0.0,8.0,36.0,1.0,1152.0,,1.0,269.0,0,-0.6865503064081365,-0.6895160577683519
1775,Pilot,d10012021,q3NG8,memory_test,15.0,1.0,0.0,13.0,55.0,1.0,1407.0,,0.0,455.0,0,-0.1362850573863907,-0.2455855713035046
1776,Pilot,d10012021,q3NG8,memory_test,16.0,1.0,1.0,47.0,50.0,0.0,1995.0,47.0,,,0,1.132561869769635,
1777,Pilot,d10012021,q3NG8,memory_test,17.0,1.0,0.0,52.0,5.0,1.0,2037.0,,0.0,328.0,0,1.2231937931379224,-0.548699398083266
1778,Pilot,d10012021,q3NG8,memory_test,18.0,0.0,1.0,46.0,39.0,1.0,1254.0,46.0,1.0,260.0,1,-0.4664442067994382,-0.7109965651779413
1779,Pilot,d10012021,q3NG8,memory_test,19.0,0.0,0.0,15.0,56.0,1.0,1792.0,,1.0,1398.0,0,0.6945075734895785,2.0050942606123607
1780,Pilot,d10012021,q3NG8,memory_test,20.0,1.0,1.0,22.0,8.0,1.0,1696.0,8.0,0.0,304.0,1,0.4873488915049212,-0.6059807511755043
1781,Pilot,d10012021,q3NG8,memory_test,21.0,0.0,1.0,14.0,53.0,1.0,1789.0,14.0,1.0,197.0,1,0.6880338646775579,-0.861360117045067
1782,Pilot,d10012021,q3NG8,memory_test,22.0,1.0,0.0,22.0,33.0,1.0,1072.0,,0.0,266.0,0,-0.8591825413953509,-0.6966762269048816
1783,Pilot,d10012021,q3NG8,memory_test,23.0,0.0,1.0,15.0,9.0,1.0,921.0,9.0,1.0,273.0,1,-1.185025884933718,-0.6799691655863122
1784,Pilot,d10012021,q3NG8,memory_test,24.0,1.0,1.0,24.0,45.0,1.0,1703.0,45.0,0.0,287.0,1,0.5024542120663025,-0.6465550429491731
1785,Pilot,d10012021,q3NG8,memory_test,25.0,0.0,0.0,9.0,17.0,1.0,1918.0,,0.0,1296.0,0,0.9664033435944412,1.7616485099703478
1786,Pilot,d10012021,q3NG8,memory_test,26.0,1.0,1.0,5.0,31.0,1.0,1581.0,31.0,1.0,216.0,1,0.2391900537108005,-0.8160123791803783
1787,Pilot,d10012021,q3NG8,memory_test,27.0,0.0,0.0,51.0,46.0,0.0,2169.0,,,,1,1.508036980866826,
1788,Pilot,d10012021,q3NG8,memory_test,28.0,1.0,0.0,31.0,50.0,0.0,1553.0,,,,1,0.1787687714652755,
1789,Pilot,d10012021,q3NG8,memory_test,29.0,0.0,1.0,17.0,54.0,1.0,1587.0,54.0,0.0,321.0,1,0.2521374713348416,-0.5654064594018354
1790,Pilot,d10012021,q3NG8,memory_test,30.0,0.0,1.0,6.0,26.0,1.0,1508.0,6.0,0.0,303.0,1,0.0816631392849674,-0.6083674742210142
1791,Pilot,d10012021,q3NG8,memory_test,31.0,1.0,0.0,48.0,45.0,1.0,787.0,,0.0,263.0,0,-1.4741848785373022,-0.7038363960414115
1792,Pilot,d09302021,y868T,memory_test,0.0,1.0,0.0,49.0,8.0,0.0,4068.0,,,,1,1.545149883456699,
