,Exp,group,PID,phase,block,trial,stimulus_id,reward_type,reward_amount,see_reward_rt,zscored_see_reward_rt,register_reward_response,register_reward_rt,zscored_register_reward_rt,register_reward_acc
887,Pilot,d09302021,h3ty7,reward_learning,1.0,23.0,52.0,-1.0,0.0,636.0,-0.0365107914371846,-1.0,415.0,-0.7934886039353894,1
888,Pilot,d09302021,h3ty7,reward_learning,1.0,24.0,54.0,1.0,150.0,504.0,-0.440232212983436,1.0,361.0,-1.0372916458273442,1
889,Pilot,d09302021,h3ty7,reward_learning,1.0,25.0,39.0,-1.0,0.0,648.0,0.0001911559761109,-1.0,575.0,-0.0711092205518201,1
890,Pilot,d09302021,h3ty7,reward_learning,1.0,26.0,1.0,-1.0,0.0,574.0,-0.2261375197392118,1.0,322.0,-1.2133716205270892,0
891,Pilot,d09302021,h3ty7,reward_learning,1.0,27.0,30.0,-1.0,0.0,884.0,0.721996121770924,-1.0,497.0,-0.4232691699513102,1
892,Pilot,d09302021,h3ty7,reward_learning,1.0,28.0,28.0,1.0,145.0,783.0,0.4130880643756862,1.0,534.0,-0.2562189375438597,1
893,Pilot,d09302021,h3ty7,reward_learning,1.0,29.0,35.0,1.0,142.0,798.0,0.4589654986423057,1.0,799.0,0.940221916185177,1
894,Pilot,d09302021,h3ty7,reward_learning,1.0,30.0,39.0,-1.0,0.0,627.0,-0.0640372519971563,-1.0,555.0,-0.1614066434747663,1
895,Pilot,d09302021,h3ty7,reward_learning,1.0,31.0,25.0,1.0,160.0,679.0,0.0950045201271245,1.0,487.0,-0.4684178814127833,1
896,Pilot,d09302021,h3ty7,reward_learning,2.0,32.0,39.0,-1.0,0.0,962.0,0.9605587799573452,-1.0,617.0,0.1185153675863668,1
897,Pilot,d09302021,h3ty7,reward_learning,2.0,33.0,0.0,-1.0,0.0,479.0,-0.5166946034278018,-1.0,349.0,-1.091470099581112,1
898,Pilot,d09302021,h3ty7,reward_learning,2.0,34.0,12.0,1.0,158.0,475.0,-0.5289285858989003,1.0,422.0,-0.7618845059123583,1
899,Pilot,d09302021,h3ty7,reward_learning,2.0,35.0,16.0,-1.0,0.0,278.0,-1.1314522226005028,1.0,457.0,-0.6038640157972025,0
900,Pilot,d09302021,h3ty7,reward_learning,2.0,36.0,35.0,1.0,142.0,615.0,-0.1007391994104519,1.0,722.0,0.5925768379318342,1
901,Pilot,d09302021,h3ty7,reward_learning,2.0,37.0,47.0,-1.0,0.0,558.0,-0.2750734496236059,-1.0,455.0,-0.6128937580894972,1
902,Pilot,d09302021,h3ty7,reward_learning,2.0,38.0,52.0,-1.0,0.0,393.0,-0.7797252265564202,1.0,456.0,-0.6083788869433499,0
903,Pilot,d09302021,h3ty7,reward_learning,2.0,39.0,54.0,1.0,150.0,896.0,0.7586980691842196,1.0,455.0,-0.6128937580894972,1
904,Pilot,d09302021,h3ty7,reward_learning,2.0,40.0,29.0,-1.0,0.0,826.0,0.5446033759399953,-1.0,379.0,-0.9560239651966926,1
905,Pilot,d09302021,h3ty7,reward_learning,2.0,41.0,28.0,1.0,145.0,542.0,-0.324009379508,1.0,369.0,-1.0011726766581657,1
906,Pilot,d09302021,h3ty7,reward_learning,2.0,42.0,0.0,-1.0,0.0,399.0,-0.7613742528497723,-1.0,480.0,-0.5000219794358144,1
907,Pilot,d09302021,h3ty7,reward_learning,2.0,43.0,16.0,-1.0,0.0,379.0,-0.822544165205265,-1.0,569.0,-0.0981984474287039,1
908,Pilot,d09302021,h3ty7,reward_learning,2.0,44.0,1.0,-1.0,0.0,470.0,-0.5442210639877735,-1.0,498.0,-0.4187542988051629,1
909,Pilot,d09302021,h3ty7,reward_learning,2.0,45.0,25.0,1.0,160.0,496.0,-0.464700177925633,1.0,400.0,-0.8612116711275991,1
910,Pilot,d09302021,h3ty7,reward_learning,2.0,46.0,47.0,-1.0,0.0,368.0,-0.8561876170007859,-1.0,519.0,-0.3239420047360694,1
911,Pilot,d09302021,h3ty7,reward_learning,2.0,47.0,54.0,1.0,150.0,355.0,-0.8959480600318561,1.0,458.0,-0.5993491446510553,1
912,Pilot,d09302021,h3ty7,reward_learning,2.0,48.0,44.0,1.0,149.0,426.0,-0.6787948711698573,-1.0,447.0,-0.6490127272586756,0
913,Pilot,d09302021,h3ty7,reward_learning,2.0,49.0,12.0,1.0,158.0,614.0,-0.1037976950282265,1.0,521.0,-0.3149122624437748,1
914,Pilot,d09302021,h3ty7,reward_learning,2.0,50.0,57.0,1.0,143.0,1037.0,1.189945951290443,1.0,385.0,-0.9289347383198088,1
915,Pilot,d09302021,h3ty7,reward_learning,2.0,51.0,1.0,-1.0,0.0,612.0,-0.1099146862637758,-1.0,559.0,-0.143347158890177,1
916,Pilot,d09302021,h3ty7,reward_learning,2.0,52.0,28.0,1.0,145.0,461.0,-0.5717475245477452,1.0,415.0,-0.7934886039353894,1
917,Pilot,d09302021,h3ty7,reward_learning,2.0,53.0,39.0,-1.0,0.0,270.0,-1.1559201875427,-1.0,392.0,-0.8973306402967776,1
918,Pilot,d09302021,h3ty7,reward_learning,2.0,54.0,36.0,1.0,151.0,381.0,-0.8164271739697158,1.0,319.0,-1.226916233965531,1
919,Pilot,d09302021,h3ty7,reward_learning,2.0,55.0,30.0,-1.0,0.0,342.0,-0.9357085030629264,-1.0,448.0,-0.6444978561125283,1
920,Pilot,d09302021,h3ty7,reward_learning,2.0,56.0,29.0,-1.0,0.0,380.0,-0.8194856695874904,-1.0,624.0,0.150119465609398,1
921,Pilot,d09302021,h3ty7,reward_learning,2.0,57.0,30.0,-1.0,0.0,1065.0,1.2755838285881322,-1.0,264.0,-1.4752341470036332,1
922,Pilot,d09302021,h3ty7,reward_learning,2.0,58.0,44.0,1.0,149.0,441.0,-0.6329174369032379,1.0,464.0,-0.5722599177741714,1
923,Pilot,d09302021,h3ty7,reward_learning,2.0,59.0,36.0,1.0,151.0,577.0,-0.2169620328858879,1.0,448.0,-0.6444978561125283,1
924,Pilot,d09302021,h3ty7,reward_learning,2.0,60.0,52.0,-1.0,0.0,566.0,-0.2506054846814088,-1.0,415.0,-0.7934886039353894,1
925,Pilot,d09302021,h3ty7,reward_learning,2.0,61.0,35.0,1.0,142.0,832.0,0.5629543496466431,1.0,220.0,-1.6738884774341147,1
926,Pilot,d09302021,h3ty7,reward_learning,2.0,62.0,25.0,1.0,160.0,351.0,-0.9081820425029546,1.0,777.0,0.8408947509699363,1
927,Pilot,d09302021,h3ty7,reward_learning,2.0,63.0,57.0,1.0,143.0,518.0,-0.3974132743345911,1.0,538.0,-0.2381594529592705,1
928,Pilot,d09302021,h3ty7,reward_learning,3.0,64.0,1.0,-1.0,0.0,656.0,0.0246591209183079,1.0,416.0,-0.7889737327892422,0
929,Pilot,d09302021,h3ty7,reward_learning,3.0,65.0,30.0,-1.0,0.0,1075.0,1.3061687847658785,-1.0,672.0,0.3668332806244688,1
930,Pilot,d09302021,h3ty7,reward_learning,3.0,66.0,12.0,1.0,158.0,1167.0,1.5875503816011447,1.0,575.0,-0.0711092205518201,1
931,Pilot,d09302021,h3ty7,reward_learning,3.0,67.0,35.0,1.0,142.0,211.0,-1.336371428991403,1.0,954.0,1.64002694383801,1
932,Pilot,d09302021,h3ty7,reward_learning,3.0,68.0,52.0,-1.0,0.0,1960.0,4.012937406496428,-1.0,664.0,0.3307143114552903,1
933,Pilot,d09302021,h3ty7,reward_learning,3.0,69.0,16.0,-1.0,0.0,199.0,-1.3730733764046987,-1.0,1175.0,2.637813467136565,1
934,Pilot,d09302021,h3ty7,reward_learning,3.0,70.0,36.0,1.0,151.0,845.0,0.6027147926777133,1.0,968.0,1.7032351398840722,1
935,Pilot,d09302021,h3ty7,reward_learning,3.0,71.0,35.0,1.0,142.0,503.0,-0.4432907086012106,1.0,1006.0,1.8748002434376696,1
936,Pilot,d09302021,h3ty7,reward_learning,3.0,72.0,25.0,1.0,160.0,83.0,-1.727858868066556,1.0,1055.0,2.096028929598888,1
937,Pilot,d09302021,h3ty7,reward_learning,3.0,73.0,52.0,-1.0,0.0,459.0,-0.5778645157832945,-1.0,472.0,-0.536140948604993,1
938,Pilot,d09302021,h3ty7,reward_learning,3.0,74.0,29.0,-1.0,0.0,1594.0,2.8935280103909125,-1.0,744.0,0.691904003147075,1
939,Pilot,d09302021,h3ty7,reward_learning,3.0,75.0,54.0,1.0,150.0,44.0,-1.8471401971597663,1.0,1054.0,2.0915140584527405,1
940,Pilot,d09302021,h3ty7,reward_learning,3.0,76.0,39.0,-1.0,0.0,1324.0,2.067734193591762,-1.0,722.0,0.5925768379318342,1
941,Pilot,d09302021,h3ty7,reward_learning,3.0,77.0,16.0,-1.0,0.0,197.0,-1.379190367640248,1.0,1012.0,1.9018894703145537,0
942,Pilot,d09302021,h3ty7,reward_learning,3.0,78.0,57.0,1.0,143.0,633.0,-0.0456862782905085,-1.0,255.0,-1.5158679873189589,0
943,Pilot,d09302021,h3ty7,reward_learning,3.0,79.0,36.0,1.0,151.0,701.0,0.1622914237181663,1.0,542.0,-0.2200999683746813,1
944,Pilot,d09302021,h3ty7,reward_learning,3.0,80.0,25.0,1.0,160.0,652.0,0.0124251384472094,1.0,655.0,0.2900804711399646,1
945,Pilot,d09302021,h3ty7,reward_learning,3.0,81.0,12.0,1.0,158.0,271.0,-1.1528616919249253,-1.0,512.0,-0.3555461027591005,0
946,Pilot,d09302021,h3ty7,reward_learning,3.0,82.0,54.0,1.0,150.0,118.0,-1.6208115214444438,1.0,895.0,1.3736495462153189,1
947,Pilot,d09302021,h3ty7,reward_learning,3.0,83.0,44.0,1.0,149.0,850.0,0.6180072707665865,1.0,505.0,-0.3871502007821317,1
948,Pilot,d09302021,h3ty7,reward_learning,3.0,84.0,0.0,-1.0,0.0,1179.0,1.6242523290144404,1.0,343.0,-1.1185593264579958,0
949,Pilot,d09302021,h3ty7,reward_learning,3.0,85.0,28.0,1.0,145.0,1070.0,1.2908763066770057,1.0,383.0,-0.9379644806121034,1
950,Pilot,d09302021,h3ty7,reward_learning,3.0,86.0,0.0,-1.0,0.0,931.0,0.8657454158063317,-1.0,384.0,-0.933449609465956,1
951,Pilot,d09302021,h3ty7,reward_learning,3.0,87.0,44.0,1.0,149.0,693.0,0.1378234587759693,1.0,560.0,-0.1388322877440297,1
952,Pilot,d09302021,h3ty7,reward_learning,3.0,88.0,28.0,1.0,145.0,794.0,0.4467315161712071,-1.0,470.0,-0.5451706908972875,0
953,Pilot,d09302021,h3ty7,reward_learning,3.0,89.0,29.0,-1.0,0.0,1013.0,1.1165420564638515,-1.0,653.0,0.2810507288476699,1
954,Pilot,d09302021,h3ty7,reward_learning,3.0,90.0,47.0,-1.0,0.0,1092.0,1.3581632102680474,-1.0,548.0,-0.1930107414977974,1
955,Pilot,d09302021,h3ty7,reward_learning,3.0,91.0,30.0,-1.0,0.0,806.0,0.4834334635845027,-1.0,711.0,0.5429132553242139,1
956,Pilot,d09302021,h3ty7,reward_learning,3.0,92.0,47.0,-1.0,0.0,803.0,0.4742579767311788,-1.0,578.0,-0.0575646071133781,1
957,Pilot,d09302021,h3ty7,reward_learning,3.0,93.0,1.0,-1.0,0.0,744.0,0.2938067352824755,-1.0,712.0,0.5474281264703612,1
958,Pilot,d09302021,h3ty7,reward_learning,3.0,94.0,57.0,1.0,143.0,666.0,0.0552440770960542,1.0,1246.0,2.958369318513024,1
959,Pilot,d09302021,h3ty7,reward_learning,3.0,95.0,39.0,-1.0,0.0,498.0,-0.4585831866900838,-1.0,785.0,0.8770137201391147,1
960,Pilot,d10012021,11A0U,reward_learning,1.0,0.0,42.0,1.0,153.0,1246.0,1.307556022130275,1.0,1566.0,3.0807255335589896,1
961,Pilot,d10012021,11A0U,reward_learning,1.0,1.0,24.0,-1.0,0.0,837.0,0.4452661003492051,-1.0,782.0,-0.3093517598175789,1
962,Pilot,d10012021,11A0U,reward_learning,1.0,2.0,3.0,1.0,157.0,559.0,-0.1408380518638448,1.0,1181.0,1.415955434132996,1
963,Pilot,d10012021,11A0U,reward_learning,1.0,3.0,4.0,-1.0,0.0,308.0,-0.6700184195094403,-1.0,923.0,0.3003432636085641,1
964,Pilot,d10012021,11A0U,reward_learning,1.0,4.0,55.0,1.0,148.0,433.0,-0.4064823798452991,1.0,884.0,0.1317042145758011,1
965,Pilot,d10012021,11A0U,reward_learning,1.0,5.0,18.0,-1.0,0.0,439.0,-0.3938326499414203,-1.0,1492.0,2.7607437482147725,1
966,Pilot,d10012021,11A0U,reward_learning,1.0,6.0,18.0,-1.0,0.0,1039.0,0.8711403404464573,-1.0,1120.0,1.1521866651330337,1
967,Pilot,d10012021,11A0U,reward_learning,1.0,7.0,4.0,-1.0,0.0,949.0,0.6813943918882757,-1.0,1054.0,0.8667975052314346,1
968,Pilot,d10012021,11A0U,reward_learning,1.0,8.0,56.0,1.0,145.0,607.0,-0.0396402126328146,1.0,985.0,0.568436110788854,1
969,Pilot,d10012021,11A0U,reward_learning,1.0,9.0,15.0,1.0,143.0,560.0,-0.1387297635465317,1.0,826.0,-0.1190923198831796,1
970,Pilot,d10012021,11A0U,reward_learning,1.0,10.0,24.0,-1.0,0.0,598.0,-0.0586148074886328,-1.0,902.0,0.2095376218216917,1
971,Pilot,d10012021,11A0U,reward_learning,1.0,11.0,23.0,1.0,150.0,439.0,-0.3938326499414203,1.0,724.0,-0.5601482942765598,1
972,Pilot,d10012021,11A0U,reward_learning,1.0,12.0,55.0,1.0,148.0,519.0,-0.22516958455637,1.0,1442.0,2.5445398391984098,1
973,Pilot,d10012021,11A0U,reward_learning,1.0,13.0,45.0,-1.0,0.0,612.0,-0.029098771046249,-1.0,1234.0,1.6451315776903406,1
974,Pilot,d10012021,11A0U,reward_learning,1.0,14.0,14.0,-1.0,0.0,818.0,0.4052086223202557,-1.0,1551.0,3.015864360854081,1
975,Pilot,d10012021,11A0U,reward_learning,1.0,15.0,17.0,-1.0,0.0,602.0,-0.0501816542193803,-1.0,901.0,0.2052135436413645,1
976,Pilot,d10012021,11A0U,reward_learning,1.0,16.0,29.0,-1.0,0.0,638.0,0.0257167252038923,-1.0,965.0,0.4819545471823089,1
977,Pilot,d10012021,11A0U,reward_learning,1.0,17.0,44.0,-1.0,0.0,553.0,-0.1534877817677236,-1.0,1081.0,0.9835476161002704,1
978,Pilot,d10012021,11A0U,reward_learning,1.0,18.0,15.0,1.0,143.0,291.0,-0.7058593209037636,1.0,809.0,-0.192601648948743,1
979,Pilot,d10012021,11A0U,reward_learning,1.0,19.0,44.0,-1.0,0.0,533.0,-0.1956535481139862,-1.0,683.0,-0.7374354996699772,1
980,Pilot,d10012021,11A0U,reward_learning,1.0,20.0,1.0,1.0,157.0,302.0,-0.6826681494133191,1.0,717.0,-0.5904168415388505,1
981,Pilot,d10012021,11A0U,reward_learning,1.0,21.0,42.0,1.0,153.0,294.0,-0.6995344559518242,1.0,796.0,-0.2488146652929973,1
982,Pilot,d10012021,11A0U,reward_learning,1.0,22.0,39.0,1.0,154.0,392.0,-0.4929222008551375,1.0,998.0,0.6246491271331083,1
983,Pilot,d10012021,11A0U,reward_learning,1.0,23.0,39.0,1.0,154.0,661.0,0.0742073565020943,1.0,651.0,-0.8758060014404494,1
984,Pilot,d10012021,11A0U,reward_learning,1.0,24.0,3.0,1.0,157.0,908.0,0.5949545708784373,1.0,638.0,-0.9320190177847038,1
985,Pilot,d10012021,11A0U,reward_learning,1.0,25.0,14.0,-1.0,0.0,539.0,-0.1830038182101074,-1.0,650.0,-0.8801300796207767,1
986,Pilot,d10012021,11A0U,reward_learning,1.0,26.0,1.0,1.0,157.0,273.0,-0.7438085106153999,1.0,668.0,-0.8022966723748861,1
987,Pilot,d10012021,11A0U,reward_learning,1.0,27.0,56.0,1.0,145.0,494.0,-0.2778767924891983,1.0,622.0,-1.0012042686699398,1
988,Pilot,d10012021,11A0U,reward_learning,1.0,28.0,45.0,-1.0,0.0,320.0,-0.6447189597016828,-1.0,798.0,-0.2401665089323428,1
989,Pilot,d10012021,11A0U,reward_learning,1.0,29.0,23.0,1.0,150.0,271.0,-0.7480250872500261,1.0,749.0,-0.4520463397683784,1
990,Pilot,d10012021,11A0U,reward_learning,1.0,30.0,17.0,-1.0,0.0,427.0,-0.419132109749178,-1.0,709.0,-0.6250094669814686,1
991,Pilot,d10012021,11A0U,reward_learning,1.0,31.0,29.0,-1.0,0.0,372.0,-0.5350879672014001,-1.0,1045.0,0.8278808016084893,1
992,Pilot,d10012021,11A0U,reward_learning,2.0,32.0,23.0,1.0,150.0,698.0,0.1522140242426801,1.0,854.0,0.0019818691659834,1
993,Pilot,d10012021,11A0U,reward_learning,2.0,33.0,23.0,1.0,150.0,291.0,-0.7058593209037636,1.0,646.0,-0.8974263923420857,1
994,Pilot,d10012021,11A0U,reward_learning,2.0,34.0,3.0,1.0,157.0,262.0,-0.7669996821058443,1.0,713.0,-0.6077131542601596,1
995,Pilot,d10012021,11A0U,reward_learning,2.0,35.0,42.0,1.0,153.0,1006.0,0.801566825975124,1.0,830.0,-0.1017960071618706,1
996,Pilot,d10012021,11A0U,reward_learning,2.0,36.0,1.0,1.0,157.0,883.0,0.542247362945609,1.0,1259.0,1.753233532198522,1
997,Pilot,d10012021,11A0U,reward_learning,2.0,37.0,18.0,-1.0,0.0,1591.0,2.0349154916033045,-1.0,1124.0,1.1694829778543423,1
998,Pilot,d10012021,11A0U,reward_learning,2.0,38.0,14.0,-1.0,0.0,1027.0,0.8458408806386997,-1.0,914.0,0.2614265599856188,1
999,Pilot,d10012021,11A0U,reward_learning,2.0,39.0,17.0,-1.0,0.0,1021.0,0.833191150734821,-1.0,862.0,0.0365744946086015,1
1000,Pilot,d10012021,11A0U,reward_learning,2.0,40.0,39.0,1.0,154.0,348.0,-0.5856868868169152,1.0,965.0,0.4819545471823089,1
1001,Pilot,d10012021,11A0U,reward_learning,2.0,41.0,56.0,1.0,145.0,552.0,-0.1555960700850367,1.0,837.0,-0.0715274598995798,1
1002,Pilot,d10012021,11A0U,reward_learning,2.0,42.0,39.0,1.0,154.0,866.0,0.5064064615512859,1.0,850.0,-0.0153144435553255,1
1003,Pilot,d10012021,11A0U,reward_learning,2.0,43.0,1.0,1.0,157.0,290.0,-0.7079676092210767,1.0,790.0,-0.2747591343749608,1
1004,Pilot,d10012021,11A0U,reward_learning,2.0,44.0,29.0,-1.0,0.0,371.0,-0.5371962555187132,-1.0,853.0,-0.0023422090143437,1
1005,Pilot,d10012021,11A0U,reward_learning,2.0,45.0,3.0,1.0,157.0,296.0,-0.6953178793171979,1.0,1691.0,3.621235306099897,1
1006,Pilot,d10012021,11A0U,reward_learning,2.0,46.0,29.0,-1.0,0.0,1089.0,0.9765547563121136,-1.0,787.0,-0.2877313689159426,1
1007,Pilot,d10012021,11A0U,reward_learning,2.0,47.0,55.0,1.0,148.0,840.0,0.4515909653011445,1.0,855.0,0.0063059473463107,1
1008,Pilot,d10012021,11A0U,reward_learning,2.0,48.0,24.0,-1.0,0.0,1093.0,0.9849879095813664,-1.0,793.0,-0.2617868998339791,1
1009,Pilot,d10012021,11A0U,reward_learning,2.0,49.0,24.0,-1.0,0.0,2458.0,3.862801462713788,-1.0,926.0,0.3133154981495459,1
1010,Pilot,d10012021,11A0U,reward_learning,2.0,50.0,56.0,1.0,145.0,893.0,0.5633302461187404,1.0,742.0,-0.4823148870306691,1
1011,Pilot,d10012021,11A0U,reward_learning,2.0,51.0,55.0,1.0,148.0,432.0,-0.4085906681626123,1.0,761.0,-0.4001574016044513,1
1012,Pilot,d10012021,11A0U,reward_learning,2.0,52.0,17.0,-1.0,0.0,504.0,-0.256793909316067,-1.0,954.0,0.4343896871987091,1
1013,Pilot,d10012021,11A0U,reward_learning,2.0,53.0,44.0,-1.0,0.0,1341.0,1.5078434122750224,-1.0,909.0,0.2398061690839825,1
1014,Pilot,d10012021,11A0U,reward_learning,2.0,54.0,45.0,-1.0,0.0,1464.0,1.7671628753045372,-1.0,757.0,-0.4174537143257603,1
1015,Pilot,d10012021,11A0U,reward_learning,2.0,55.0,42.0,1.0,153.0,2703.0,4.379332100455504,1.0,737.0,-0.5039352779323054,1
1016,Pilot,d10012021,11A0U,reward_learning,2.0,56.0,14.0,-1.0,0.0,1801.0,2.4776560382390618,-1.0,1001.0,0.6376213616740901,1
1017,Pilot,d10012021,11A0U,reward_learning,2.0,57.0,44.0,-1.0,0.0,1845.0,2.5704207242008392,-1.0,754.0,-0.430425948866742,1
1018,Pilot,d10012021,11A0U,reward_learning,2.0,58.0,15.0,1.0,143.0,1267.0,1.3518300767938507,1.0,1069.0,0.9316586779363436,1
1019,Pilot,d10012021,11A0U,reward_learning,2.0,59.0,4.0,-1.0,0.0,634.0,0.0172835719346398,-1.0,822.0,-0.1363886326044887,1
1020,Pilot,d10012021,11A0U,reward_learning,2.0,60.0,4.0,-1.0,0.0,262.0,-0.7669996821058443,-1.0,779.0,-0.3223239943585607,1
1021,Pilot,d10012021,11A0U,reward_learning,2.0,61.0,45.0,-1.0,0.0,349.0,-0.583578598499602,-1.0,849.0,-0.0196385217356527,1
1022,Pilot,d10012021,11A0U,reward_learning,2.0,62.0,18.0,-1.0,0.0,318.0,-0.6489355363363091,-1.0,1026.0,0.7457233161822715,1
1023,Pilot,d10012021,11A0U,reward_learning,2.0,63.0,15.0,1.0,143.0,763.0,0.2892527648680335,1.0,661.0,-0.8325652196371769,1
1024,Pilot,d10012021,11A0U,reward_learning,3.0,64.0,39.0,1.0,154.0,506.0,-0.2525773326814407,1.0,1176.0,1.39433504323136,1
1025,Pilot,d10012021,11A0U,reward_learning,3.0,65.0,14.0,-1.0,0.0,1353.0,1.53314287208278,-1.0,674.0,-0.7763522032929225,1
1026,Pilot,d10012021,11A0U,reward_learning,3.0,66.0,24.0,-1.0,0.0,1190.0,1.1894918763607398,-1.0,727.0,-0.547176059735578,1
1027,Pilot,d10012021,11A0U,reward_learning,3.0,67.0,29.0,-1.0,0.0,508.0,-0.2483607560468144,-1.0,819.0,-0.1493608671454704,1
1028,Pilot,d10012021,11A0U,reward_learning,3.0,68.0,3.0,1.0,157.0,391.0,-0.4950304891724506,1.0,702.0,-0.6552780142437594,1
1029,Pilot,d10012021,11A0U,reward_learning,3.0,69.0,4.0,-1.0,0.0,393.0,-0.4908139125378243,-1.0,768.0,-0.3698888543421605,1
1030,Pilot,d10012021,11A0U,reward_learning,3.0,70.0,45.0,-1.0,0.0,378.0,-0.5224382372975213,-1.0,779.0,-0.3223239943585607,1
1031,Pilot,d10012021,11A0U,reward_learning,3.0,71.0,15.0,1.0,143.0,286.0,-0.7164007624903292,1.0,637.0,-0.936343095965031,1
1032,Pilot,d10012021,11A0U,reward_learning,3.0,72.0,29.0,-1.0,0.0,253.0,-0.7859742769616624,-1.0,702.0,-0.6552780142437594,1
1033,Pilot,d10012021,11A0U,reward_learning,3.0,73.0,56.0,1.0,145.0,608.0,-0.0375319243155015,1.0,611.0,-1.0487691286535397,1
1034,Pilot,d10012021,11A0U,reward_learning,3.0,74.0,39.0,1.0,154.0,261.0,-0.7691079704231575,1.0,544.0,-1.3384823667354655,1
1035,Pilot,d10012021,11A0U,reward_learning,3.0,75.0,1.0,1.0,157.0,297.0,-0.6932095909998848,1.0,594.0,-1.122278457719103,1
1036,Pilot,d10012021,11A0U,reward_learning,3.0,76.0,17.0,-1.0,0.0,336.0,-0.6109863466246728,-1.0,749.0,-0.4520463397683784,1
1037,Pilot,d10012021,11A0U,reward_learning,3.0,77.0,24.0,-1.0,0.0,866.0,0.5064064615512859,-1.0,945.0,0.3954729835757637,1
1038,Pilot,d10012021,11A0U,reward_learning,3.0,78.0,42.0,1.0,153.0,666.0,0.0847487980886599,1.0,586.0,-1.156871083161721,1
1039,Pilot,d10012021,11A0U,reward_learning,3.0,79.0,55.0,1.0,148.0,315.0,-0.6552604012882485,1.0,642.0,-0.9147227050633948,1
1040,Pilot,d10012021,11A0U,reward_learning,3.0,80.0,45.0,-1.0,0.0,656.0,0.0636659149155287,-1.0,761.0,-0.4001574016044513,1
1041,Pilot,d10012021,11A0U,reward_learning,3.0,81.0,55.0,1.0,148.0,328.0,-0.6278526531631777,1.0,1212.0,1.5500018577231411,1
1042,Pilot,d10012021,11A0U,reward_learning,3.0,82.0,42.0,1.0,153.0,289.0,-0.7100758975383898,1.0,670.0,-0.7936485160142316,1
1043,Pilot,d10012021,11A0U,reward_learning,3.0,83.0,15.0,1.0,143.0,279.0,-0.7311587807115211,1.0,840.0,-0.058555225358598,1
1044,Pilot,d10012021,11A0U,reward_learning,3.0,84.0,14.0,-1.0,0.0,306.0,-0.6742349961440666,-1.0,783.0,-0.3050276816372517,1
1045,Pilot,d10012021,11A0U,reward_learning,3.0,85.0,56.0,1.0,145.0,125.0,-1.0558351815777431,1.0,491.0,-1.5676585102928104,1
1046,Pilot,d10012021,11A0U,reward_learning,3.0,86.0,4.0,-1.0,0.0,171.0,-0.9588539189813392,-1.0,790.0,-0.2747591343749608,1
1047,Pilot,d10012021,11A0U,reward_learning,3.0,87.0,17.0,-1.0,0.0,272.0,-0.745916798932713,-1.0,586.0,-1.156871083161721,1
1048,Pilot,d10012021,11A0U,reward_learning,3.0,88.0,18.0,-1.0,0.0,187.0,-0.9251213059043292,-1.0,670.0,-0.7936485160142316,1
1049,Pilot,d10012021,11A0U,reward_learning,3.0,89.0,23.0,1.0,150.0,252.0,-0.7880825652789756,1.0,626.0,-0.9839079559486308,1
1050,Pilot,d10012021,11A0U,reward_learning,3.0,90.0,1.0,1.0,157.0,272.0,-0.745916798932713,1.0,618.0,-1.0185005813912489,1
1051,Pilot,d10012021,11A0U,reward_learning,3.0,91.0,18.0,-1.0,0.0,237.0,-0.8197068900386726,-1.0,690.0,-0.7071669524076865,1
1052,Pilot,d10012021,11A0U,reward_learning,3.0,92.0,44.0,-1.0,0.0,56.0,-1.201307075472349,-1.0,929.0,0.3262877326905277,1
1053,Pilot,d10012021,11A0U,reward_learning,3.0,93.0,23.0,1.0,150.0,223.0,-0.8492229264810564,1.0,749.0,-0.4520463397683784,1
1054,Pilot,d10012021,11A0U,reward_learning,3.0,94.0,3.0,1.0,157.0,214.0,-0.8681975213368746,1.0,708.0,-0.6293335451617958,1
1055,Pilot,d10012021,11A0U,reward_learning,3.0,95.0,44.0,-1.0,0.0,212.0,-0.8724140979715008,-1.0,646.0,-0.8974263923420857,1
1056,Pilot,d10012021,5Mz5m,reward_learning,1.0,0.0,58.0,-1.0,0.0,8836.0,9.558687845014823,-1.0,1636.0,3.939461183818594,1
1057,Pilot,d10012021,5Mz5m,reward_learning,1.0,1.0,33.0,-1.0,0.0,977.0,0.5987696130466198,-1.0,1291.0,2.5550932905695944,1
1058,Pilot,d10012021,5Mz5m,reward_learning,1.0,2.0,47.0,1.0,158.0,347.0,-0.1194831527174684,,,,0
1059,Pilot,d10012021,5Mz5m,reward_learning,1.0,3.0,54.0,-1.0,0.0,623.0,0.195179963712513,-1.0,859.0,0.821623928588239,1
1060,Pilot,d10012021,5Mz5m,reward_learning,1.0,4.0,13.0,1.0,152.0,534.0,0.0937125095013958,1.0,923.0,1.0784342044373287,1
1061,Pilot,d10012021,5Mz5m,reward_learning,1.0,5.0,44.0,-1.0,0.0,360.0,-0.1046620639001142,-1.0,991.0,1.3512951225269865,1
1062,Pilot,d10012021,5Mz5m,reward_learning,1.0,6.0,47.0,1.0,158.0,468.0,0.0184669816594437,1.0,885.0,0.9259531031519316,1
1063,Pilot,d10012021,5Mz5m,reward_learning,1.0,7.0,19.0,1.0,153.0,514.0,0.070910834397774,1.0,927.0,1.0944848466778967,1
1064,Pilot,d10012021,5Mz5m,reward_learning,1.0,8.0,25.0,-1.0,0.0,500.0,0.0549496618252387,-1.0,1025.0,1.4877255815718151,1
