,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
0,Pilot,d10012021,arjeO,deliberation,1.0,1.0,0.0,2.0,36.0,Dekob1.jpg,Gorkf1.jpg,36.0,26.0,1.0,1.0,0.0,36.0,2.0,1.89,0.005524820590775037,10.0,-0.5031128953919681,-0.939337949200033,0.43622505380806487
1,Pilot,d10012021,arjeO,deliberation,1.0,1.0,1.0,34.0,39.0,Monb1n.jpg,Dekb1n.jpg,17.0,63.0,1.0,-1.0,0.0,39.0,34.0,2.598,0.8183192056855569,-46.0,-1.3319404976272913,0.6746947498898072,-2.0066352475170985
2,Pilot,d10012021,arjeO,deliberation,0.0,1.0,2.0,30.0,25.0,Lasse1.jpg,Clifa1.jpg,67.0,65.0,0.0,1.0,0.0,25.0,30.0,2.047,0.18576312350021143,2.0,0.8491847714130331,0.7619397606514201,0.08724501076161295
3,Pilot,d10012021,arjeO,deliberation,1.0,1.0,3.0,41.0,53.0,Vincb1.jpg,Gorka1.jpg,46.0,60.0,1.0,-1.0,1.0,41.0,53.0,4.519,3.0236553833226703,-14.0,-0.0668878415839032,0.5438272337473876,-0.6107150753312908
4,Pilot,d10012021,arjeO,deliberation,0.0,1.0,4.0,8.0,35.0,Klina1.jpg,Wdeka1.jpg,57.0,35.0,0.0,-1.0,1.0,8.0,35.0,3.189,1.4967958745994216,22.0,0.4129597176049682,-0.5467354007727746,0.9596951183777428
5,Pilot,d10012021,arjeO,deliberation,1.0,1.0,5.0,4.0,46.0,Mackb1.jpg,Deka1n.jpg,46.0,55.0,1.0,1.0,1.0,4.0,46.0,3.323,1.6506298401399593,-9.0,-0.0668878415839032,0.3257147068433552,-0.3926025484272584
6,Pilot,d10012021,arjeO,deliberation,1.0,1.0,6.0,31.0,47.0,Maca1n.jpg,Kupkd1.jpg,65.0,55.0,1.0,1.0,0.0,47.0,31.0,2.833,1.088102652715605,10.0,0.7619397606514201,0.3257147068433552,0.4362250538080649
7,Pilot,d10012021,arjeO,deliberation,1.0,1.0,7.0,56.0,59.0,Luisc1.jpg,Kraa1n.jpg,44.0,64.0,1.0,1.0,1.0,56.0,59.0,1.861,-0.02776760478740096,-20.0,-0.15413285234551619,0.7183172552706136,-0.8724501076161298
8,Pilot,d10012021,arjeO,deliberation,0.0,1.0,8.0,5.0,33.0,Kupb1n.jpg,Kupc1n.jpg,62.0,52.0,0.0,1.0,1.0,5.0,33.0,2.751,0.9939654499221412,10.0,0.6310722445090006,0.19484719070093573,0.43622505380806487
9,Pilot,d10012021,arjeO,deliberation,1.0,1.0,9.0,32.0,29.0,Macka1.jpg,Clifb1.jpg,56.0,31.0,1.0,-1.0,1.0,32.0,29.0,2.382,0.5703480373515559,25.0,0.36933721222416166,-0.7212254222960005,1.0905626345201622
10,Pilot,d10012021,arjeO,deliberation,1.0,1.0,10.0,44.0,19.0,Lassf1.jpg,Macc1n.jpg,64.0,65.0,1.0,-1.0,0.0,19.0,44.0,1.51,-0.430720753330153,-1.0,0.7183172552706136,0.7619397606514201,-0.043622505380806476
11,Pilot,d10012021,arjeO,deliberation,0.0,1.0,11.0,14.0,48.0,Kupkb1.jpg,Picb1n.jpg,43.0,58.0,0.0,-1.0,0.0,48.0,14.0,2.286,0.4601386292031108,-15.0,-0.19775535772632266,0.45658222298577467,-0.6543375807120974
12,Pilot,d10012021,arjeO,deliberation,0.0,1.0,12.0,45.0,40.0,Klia1n.jpg,Krab1n.jpg,45.0,29.0,0.0,1.0,1.0,45.0,40.0,1.894,0.010116879263626916,16.0,-0.11051034696470968,-0.8084704330576135,0.6979600860929038
13,Pilot,d10012021,arjeO,deliberation,0.0,1.0,13.0,7.0,57.0,Pica1n.jpg,Lewc1n.jpg,67.0,22.0,0.0,1.0,1.0,7.0,57.0,1.528,-0.4100564893023195,45.0,0.8491847714130331,-1.113827970723259,1.963012742136292
14,Pilot,d10012021,arjeO,deliberation,0.0,1.0,14.0,21.0,49.0,Lewb1n.jpg,Hinda1.jpg,58.0,66.0,0.0,-1.0,0.0,49.0,21.0,2.81,1.0616983153467066,-8.0,0.45658222298577467,0.8055622660322266,-0.3489800430464519
15,Pilot,d10012021,arjeO,deliberation,0.0,1.0,15.0,16.0,12.0,Lewa1n.jpg,Kupkc1.jpg,37.0,65.0,0.0,-1.0,0.0,12.0,16.0,1.698,-0.21489399570611492,-28.0,-0.4594903900111616,0.7619397606514201,-1.2214301506625818
16,Pilot,d10012021,arjeO,deliberation,0.0,2.0,16.0,16.0,12.0,Lewa1n.jpg,Kupkc1.jpg,37.0,65.0,1.0,-1.0,0.0,12.0,16.0,1.06,-0.9473273540259889,-28.0,-0.4594903900111616,0.7619397606514201,-1.2214301506625818
17,Pilot,d10012021,arjeO,deliberation,0.0,2.0,17.0,14.0,48.0,Kupkb1.jpg,Picb1n.jpg,43.0,58.0,1.0,-1.0,0.0,48.0,14.0,2.375,0.562311934674065,-15.0,-0.19775535772632266,0.45658222298577467,-0.6543375807120974
18,Pilot,d10012021,arjeO,deliberation,1.0,2.0,18.0,34.0,39.0,Monb1n.jpg,Dekb1n.jpg,17.0,63.0,0.0,-1.0,1.0,34.0,39.0,0.25,-1.8772192352784938,-46.0,-1.3319404976272913,0.6746947498898072,-2.0066352475170985
19,Pilot,d10012021,arjeO,deliberation,0.0,2.0,19.0,45.0,40.0,Klia1n.jpg,Krab1n.jpg,45.0,29.0,1.0,1.0,0.0,40.0,45.0,3.779,2.174124528845073,16.0,-0.11051034696470968,-0.8084704330576135,0.6979600860929038
20,Pilot,d10012021,arjeO,deliberation,0.0,2.0,20.0,7.0,57.0,Pica1n.jpg,Lewc1n.jpg,67.0,22.0,1.0,1.0,1.0,7.0,57.0,1.429,-0.5237099414554034,45.0,0.8491847714130331,-1.113827970723259,1.963012742136292
21,Pilot,d10012021,arjeO,deliberation,0.0,2.0,21.0,5.0,33.0,Kupb1n.jpg,Kupc1n.jpg,62.0,52.0,1.0,1.0,1.0,5.0,33.0,2.872,1.1328752247759104,10.0,0.6310722445090006,0.19484719070093573,0.43622505380806487
22,Pilot,d10012021,arjeO,deliberation,0.0,2.0,22.0,21.0,49.0,Lewb1n.jpg,Hinda1.jpg,58.0,66.0,1.0,-1.0,0.0,49.0,21.0,2.257,0.4268462038249348,-8.0,0.45658222298577467,0.8055622660322266,-0.3489800430464519
23,Pilot,d10012021,arjeO,deliberation,1.0,2.0,23.0,31.0,47.0,Maca1n.jpg,Kupkd1.jpg,65.0,55.0,0.0,1.0,0.0,47.0,31.0,3.934,2.3520668024180837,10.0,0.7619397606514201,0.3257147068433552,0.4362250538080649
24,Pilot,d10012021,arjeO,deliberation,1.0,2.0,24.0,2.0,36.0,Dekob1.jpg,Gorkf1.jpg,36.0,26.0,0.0,1.0,0.0,36.0,2.0,1.996,0.12721437542134983,10.0,-0.5031128953919681,-0.939337949200033,0.43622505380806487
25,Pilot,d10012021,arjeO,deliberation,1.0,2.0,25.0,41.0,53.0,Vincb1.jpg,Gorka1.jpg,46.0,60.0,0.0,-1.0,1.0,41.0,53.0,1.523,-0.4157965626433845,-14.0,-0.0668878415839032,0.5438272337473876,-0.6107150753312908
26,Pilot,d10012021,arjeO,deliberation,1.0,2.0,26.0,44.0,19.0,Lassf1.jpg,Macc1n.jpg,64.0,65.0,0.0,-1.0,0.0,19.0,44.0,1.364,-0.5983308948892463,-1.0,0.7183172552706136,0.7619397606514201,-0.043622505380806476
27,Pilot,d10012021,arjeO,deliberation,1.0,2.0,27.0,4.0,46.0,Mackb1.jpg,Deka1n.jpg,46.0,55.0,0.0,1.0,1.0,4.0,46.0,1.427,-0.5260059707918293,-9.0,-0.0668878415839032,0.3257147068433552,-0.3926025484272584
28,Pilot,d10012021,arjeO,deliberation,0.0,2.0,28.0,30.0,25.0,Lasse1.jpg,Clifa1.jpg,67.0,65.0,1.0,1.0,0.0,25.0,30.0,1.874,-0.012843414100632226,2.0,0.8491847714130331,0.7619397606514201,0.08724501076161295
29,Pilot,d10012021,arjeO,deliberation,1.0,2.0,29.0,56.0,59.0,Luisc1.jpg,Kraa1n.jpg,44.0,64.0,0.0,1.0,1.0,56.0,59.0,1.542,-0.393984283947338,-20.0,-0.15413285234551619,0.7183172552706136,-0.8724501076161298
30,Pilot,d10012021,arjeO,deliberation,0.0,2.0,30.0,8.0,35.0,Klina1.jpg,Wdeka1.jpg,57.0,35.0,1.0,-1.0,1.0,8.0,35.0,1.852,-0.03809973680131756,22.0,0.4129597176049682,-0.5467354007727746,0.9596951183777428
31,Pilot,d10012021,arjeO,deliberation,1.0,2.0,31.0,32.0,29.0,Macka1.jpg,Clifb1.jpg,56.0,31.0,0.0,-1.0,1.0,32.0,29.0,1.323,-0.6453994962859783,25.0,0.36933721222416166,-0.7212254222960005,1.0905626345201622
32,Pilot,d10012021,arjeO,deliberation,1.0,3.0,32.0,41.0,53.0,Vincb1.jpg,Gorka1.jpg,46.0,60.0,0.0,-1.0,1.0,41.0,53.0,1.378,-0.582258689534265,-14.0,-0.0668878415839032,0.5438272337473876,-0.6107150753312908
33,Pilot,d10012021,arjeO,deliberation,1.0,3.0,33.0,2.0,36.0,Dekob1.jpg,Gorkf1.jpg,36.0,26.0,0.0,1.0,0.0,36.0,2.0,1.139,-0.8566341952371644,10.0,-0.5031128953919681,-0.939337949200033,0.43622505380806487
34,Pilot,d10012021,arjeO,deliberation,0.0,3.0,34.0,8.0,35.0,Klina1.jpg,Wdeka1.jpg,57.0,35.0,0.0,-1.0,1.0,8.0,35.0,1.459,-0.4892695014090143,22.0,0.4129597176049682,-0.5467354007727746,0.9596951183777428
35,Pilot,d10012021,arjeO,deliberation,0.0,3.0,35.0,14.0,48.0,Kupkb1.jpg,Picb1n.jpg,43.0,58.0,0.0,-1.0,0.0,48.0,14.0,1.146,-0.8485980925596738,-15.0,-0.19775535772632266,0.45658222298577467,-0.6543375807120974
36,Pilot,d10012021,arjeO,deliberation,0.0,3.0,36.0,45.0,40.0,Klia1n.jpg,Krab1n.jpg,45.0,29.0,0.0,1.0,0.0,40.0,45.0,2.33,0.5106512746044815,16.0,-0.11051034696470968,-0.8084704330576135,0.6979600860929038
37,Pilot,d10012021,arjeO,deliberation,0.0,3.0,37.0,7.0,57.0,Pica1n.jpg,Lewc1n.jpg,67.0,22.0,0.0,1.0,1.0,7.0,57.0,1.166,-0.8256377991954144,45.0,0.8491847714130331,-1.113827970723259,1.963012742136292
38,Pilot,d10012021,arjeO,deliberation,1.0,3.0,38.0,56.0,59.0,Luisc1.jpg,Kraa1n.jpg,44.0,64.0,0.0,1.0,1.0,56.0,59.0,1.187,-0.8015294911629418,-20.0,-0.15413285234551619,0.7183172552706136,-0.8724501076161298
39,Pilot,d10012021,arjeO,deliberation,0.0,3.0,39.0,16.0,12.0,Lewa1n.jpg,Kupkc1.jpg,37.0,65.0,0.0,-1.0,0.0,12.0,16.0,1.335,-0.6316233202674226,-28.0,-0.4594903900111616,0.7619397606514201,-1.2214301506625818
40,Pilot,d10012021,arjeO,deliberation,0.0,3.0,40.0,30.0,25.0,Lasse1.jpg,Clifa1.jpg,67.0,65.0,0.0,1.0,0.0,25.0,30.0,1.167,-0.8244897845272012,2.0,0.8491847714130331,0.7619397606514201,0.08724501076161295
41,Pilot,d10012021,arjeO,deliberation,1.0,3.0,41.0,32.0,29.0,Macka1.jpg,Clifb1.jpg,56.0,31.0,0.0,-1.0,1.0,32.0,29.0,0.943,-1.0816450702069063,25.0,0.36933721222416166,-0.7212254222960005,1.0905626345201622
42,Pilot,d10012021,arjeO,deliberation,1.0,3.0,42.0,31.0,47.0,Maca1n.jpg,Kupkd1.jpg,65.0,55.0,0.0,1.0,0.0,47.0,31.0,1.615,-0.3101792131677913,10.0,0.7619397606514201,0.3257147068433552,0.4362250538080649
43,Pilot,d10012021,arjeO,deliberation,0.0,3.0,43.0,5.0,33.0,Kupb1n.jpg,Kupc1n.jpg,62.0,52.0,0.0,1.0,1.0,5.0,33.0,1.246,-0.7337966257383768,10.0,0.6310722445090006,0.19484719070093573,0.43622505380806487
44,Pilot,d10012021,arjeO,deliberation,1.0,3.0,44.0,4.0,46.0,Mackb1.jpg,Deka1n.jpg,46.0,55.0,0.0,1.0,1.0,4.0,46.0,1.158,-0.8348219165411181,-9.0,-0.0668878415839032,0.3257147068433552,-0.3926025484272584
45,Pilot,d10012021,arjeO,deliberation,0.0,3.0,45.0,21.0,49.0,Lewb1n.jpg,Hinda1.jpg,58.0,66.0,0.0,-1.0,0.0,49.0,21.0,1.066,-0.9404392660167111,-8.0,0.45658222298577467,0.8055622660322266,-0.3489800430464519
46,Pilot,d10012021,arjeO,deliberation,1.0,3.0,46.0,34.0,39.0,Monb1n.jpg,Dekb1n.jpg,17.0,63.0,0.0,-1.0,0.0,39.0,34.0,1.246,-0.7337966257383768,-46.0,-1.3319404976272913,0.6746947498898072,-2.0066352475170985
47,Pilot,d10012021,arjeO,deliberation,1.0,3.0,47.0,44.0,19.0,Lassf1.jpg,Macc1n.jpg,64.0,65.0,0.0,-1.0,0.0,19.0,44.0,0.932,-1.094273231557249,-1.0,0.7183172552706136,0.7619397606514201,-0.043622505380806476
48,Pilot,d10012021,A26v1,deliberation,0.0,1.0,0.0,25.0,41.0,Clifa1.jpg,Vincb1.jpg,79.0,66.0,0.0,1.0,1.0,25.0,41.0,2.083,0.07261806086102092,13.0,0.7124981328460631,0.1595145073535962,0.5529836254924669
49,Pilot,d10012021,A26v1,deliberation,1.0,1.0,1.0,7.0,35.0,Pica1n.jpg,Wdeka1.jpg,85.0,88.0,1.0,-1.0,1.0,7.0,35.0,1.874,-0.09157044185652635,-3.0,0.967721344611817,1.095332950494694,-0.127611605882877
50,Pilot,d10012021,A26v1,deliberation,0.0,1.0,2.0,49.0,48.0,Hinda1.jpg,Picb1n.jpg,80.0,77.0,0.0,-1.0,0.0,48.0,49.0,1.692,-0.23454798967754845,3.0,0.7550353348070221,0.6274237289241451,0.127611605882877
51,Pilot,d10012021,A26v1,deliberation,1.0,1.0,3.0,28.0,12.0,Krasa1.jpg,Kupkc1.jpg,73.0,82.0,1.0,-1.0,0.0,12.0,28.0,1.245,-0.5857071318533551,-9.0,0.45727492108030915,0.8401097387289401,-0.382834817648631
52,Pilot,d10012021,A26v1,deliberation,1.0,1.0,4.0,27.0,9.0,Vinb1n.jpg,Lassc1.jpg,60.0,84.0,1.0,1.0,1.0,27.0,9.0,2.778,0.6186037517160223,-24.0,-0.09570870441215773,0.925184142650858,-1.0208928470630156
53,Pilot,d10012021,A26v1,deliberation,0.0,1.0,5.0,38.0,6.0,Lasc1n.jpg,Wdekc1.jpg,65.0,38.0,0.0,1.0,0.0,6.0,38.0,3.924,1.5188909484352047,27.0,0.11697730539263723,-1.0315271475532555,1.1485044529458928
54,Pilot,d10012021,A26v1,deliberation,1.0,1.0,6.0,59.0,4.0,Kraa1n.jpg,Mackb1.jpg,62.0,65.0,1.0,1.0,0.0,4.0,59.0,4.042,1.6115906772422408,-3.0,-0.010634300490239747,0.11697730539263723,-0.12761160588287698
55,Pilot,d10012021,A26v1,deliberation,1.0,1.0,7.0,0.0,32.0,Gorkc1.jpg,Macka1.jpg,40.0,74.0,1.0,-1.0,0.0,32.0,0.0,7.634,4.433433269402191,-34.0,-0.9464527436313376,0.49981212304126815,-1.4462648666726057
56,Pilot,d10012021,A26v1,deliberation,0.0,1.0,8.0,20.0,40.0,Gorc1n.jpg,Krab1n.jpg,45.0,76.0,0.0,1.0,0.0,40.0,20.0,2.4,0.3216503831646689,-31.0,-0.7337667338265426,0.5848865269631861,-1.3186532607897288
57,Pilot,d10012021,A26v1,deliberation,1.0,1.0,9.0,3.0,16.0,Fogeg1.jpg,Lewa1n.jpg,82.0,64.0,1.0,1.0,1.0,3.0,16.0,5.783,2.9793044726070725,18.0,0.8401097387289401,0.07444010343167823,0.7656696352972618
58,Pilot,d10012021,A26v1,deliberation,0.0,1.0,10.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,0.0,-1.0,,,,,,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
59,Pilot,d10012021,A26v1,deliberation,0.0,1.0,10.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,0.0,-1.0,1.0,43.0,18.0,1.64,-0.27539871762641194,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
60,Pilot,d10012021,A26v1,deliberation,0.0,1.0,11.0,55.0,15.0,Lewic1.jpg,Clia1n.jpg,71.0,38.0,0.0,1.0,0.0,15.0,55.0,3.106,0.8762775741626991,33.0,0.3722005171583912,-1.0315271475532555,1.4037276647116466
61,Pilot,d10012021,A26v1,deliberation,0.0,1.0,12.0,45.0,29.0,Klia1n.jpg,Clifb1.jpg,39.0,61.0,0.0,-1.0,0.0,29.0,45.0,2.935,0.7419415264847061,-22.0,-0.9889899455922966,-0.05317150245119874,-0.9358184431410979
62,Pilot,d10012021,A26v1,deliberation,1.0,1.0,13.0,54.0,52.0,Kupka1.jpg,Picaa1.jpg,66.0,61.0,1.0,-1.0,0.0,52.0,54.0,2.259,0.21088206314948152,5.0,0.1595145073535962,-0.05317150245119874,0.21268600980479496
63,Pilot,d10012021,A26v1,deliberation,0.0,1.0,14.0,14.0,50.0,Kupkb1.jpg,Gorke1.jpg,83.0,50.0,0.0,-1.0,0.0,50.0,14.0,3.741,1.3751278096920891,33.0,0.8826469406898991,-0.5210807240217477,1.4037276647116468
64,Pilot,d10012021,A26v1,deliberation,1.0,1.0,15.0,2.0,51.0,Dekob1.jpg,Gora1n.jpg,78.0,45.0,1.0,1.0,1.0,2.0,51.0,2.109,0.09304342483545247,33.0,0.6699609308851041,-0.7337667338265426,1.4037276647116466
65,Pilot,d10012021,A26v1,deliberation,1.0,2.0,16.0,0.0,32.0,Gorkc1.jpg,Macka1.jpg,40.0,74.0,0.0,-1.0,0.0,32.0,0.0,1.398,-0.46551172077304553,-34.0,-0.9464527436313376,0.49981212304126815,-1.4462648666726057
66,Pilot,d10012021,A26v1,deliberation,1.0,2.0,17.0,3.0,16.0,Fogeg1.jpg,Lewa1n.jpg,82.0,64.0,0.0,1.0,1.0,3.0,16.0,1.422,-0.44665753864280083,18.0,0.8401097387289401,0.07444010343167823,0.7656696352972618
67,Pilot,d10012021,A26v1,deliberation,1.0,2.0,18.0,7.0,35.0,Pica1n.jpg,Wdeka1.jpg,85.0,88.0,0.0,-1.0,1.0,7.0,35.0,1.217,-0.6077036776719739,-3.0,0.967721344611817,1.095332950494694,-0.127611605882877
68,Pilot,d10012021,A26v1,deliberation,1.0,2.0,19.0,54.0,52.0,Kupka1.jpg,Picaa1.jpg,66.0,61.0,0.0,-1.0,0.0,52.0,54.0,1.267,-0.5684241315672977,5.0,0.1595145073535962,-0.05317150245119874,0.21268600980479496
69,Pilot,d10012021,A26v1,deliberation,0.0,2.0,20.0,14.0,50.0,Kupkb1.jpg,Gorke1.jpg,83.0,50.0,1.0,-1.0,0.0,50.0,14.0,2.288,0.23366419989019374,33.0,0.8826469406898991,-0.5210807240217477,1.4037276647116468
70,Pilot,d10012021,A26v1,deliberation,0.0,2.0,21.0,20.0,40.0,Gorc1n.jpg,Krab1n.jpg,45.0,76.0,1.0,1.0,0.0,40.0,20.0,1.747,-0.19134048896240433,-31.0,-0.7337667338265426,0.5848865269631861,-1.3186532607897288
71,Pilot,d10012021,A26v1,deliberation,1.0,2.0,22.0,27.0,9.0,Vinb1n.jpg,Lassc1.jpg,60.0,84.0,0.0,1.0,1.0,27.0,9.0,2.226,0.18495756272039518,-24.0,-0.09570870441215773,0.925184142650858,-1.0208928470630156
72,Pilot,d10012021,A26v1,deliberation,0.0,2.0,23.0,38.0,6.0,Lasc1n.jpg,Wdekc1.jpg,65.0,38.0,1.0,1.0,0.0,6.0,38.0,1.33,-0.5189319034754053,27.0,0.11697730539263723,-1.0315271475532555,1.1485044529458928
73,Pilot,d10012021,A26v1,deliberation,0.0,2.0,24.0,55.0,15.0,Lewic1.jpg,Clia1n.jpg,71.0,38.0,1.0,1.0,0.0,15.0,55.0,1.603,-0.3044655817438724,33.0,0.3722005171583912,-1.0315271475532555,1.4037276647116466
74,Pilot,d10012021,A26v1,deliberation,0.0,2.0,25.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,1.0,-1.0,1.0,43.0,18.0,2.069,0.06161978795171135,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
75,Pilot,d10012021,A26v1,deliberation,0.0,2.0,26.0,25.0,41.0,Clifa1.jpg,Vincb1.jpg,79.0,66.0,1.0,1.0,1.0,25.0,41.0,1.646,-0.27068517209385073,13.0,0.7124981328460631,0.1595145073535962,0.5529836254924669
76,Pilot,d10012021,A26v1,deliberation,1.0,2.0,27.0,59.0,4.0,Kraa1n.jpg,Mackb1.jpg,62.0,65.0,0.0,1.0,0.0,4.0,59.0,2.63,0.5023362952461802,-3.0,-0.010634300490239747,0.11697730539263723,-0.12761160588287698
77,Pilot,d10012021,A26v1,deliberation,0.0,2.0,28.0,49.0,48.0,Hinda1.jpg,Picb1n.jpg,80.0,77.0,1.0,-1.0,0.0,48.0,49.0,1.302,-0.5409284492940241,3.0,0.7550353348070221,0.6274237289241451,0.127611605882877
78,Pilot,d10012021,A26v1,deliberation,1.0,2.0,29.0,2.0,51.0,Dekob1.jpg,Gora1n.jpg,78.0,45.0,0.0,1.0,1.0,2.0,51.0,2.357,0.28786997351464744,33.0,0.6699609308851041,-0.7337667338265426,1.4037276647116466
79,Pilot,d10012021,A26v1,deliberation,0.0,2.0,30.0,45.0,29.0,Klia1n.jpg,Clifb1.jpg,39.0,61.0,1.0,-1.0,0.0,29.0,45.0,1.363,-0.4930074030463189,-22.0,-0.9889899455922966,-0.05317150245119874,-0.9358184431410979
80,Pilot,d10012021,A26v1,deliberation,1.0,2.0,31.0,28.0,12.0,Krasa1.jpg,Kupkc1.jpg,73.0,82.0,0.0,-1.0,0.0,12.0,28.0,1.299,-0.5432852220603047,-9.0,0.45727492108030915,0.8401097387289401,-0.382834817648631
81,Pilot,d10012021,A26v1,deliberation,1.0,3.0,32.0,59.0,4.0,Kraa1n.jpg,Mackb1.jpg,62.0,65.0,0.0,1.0,0.0,4.0,59.0,1.197,-0.6234154961138444,-3.0,-0.010634300490239747,0.11697730539263723,-0.12761160588287698
82,Pilot,d10012021,A26v1,deliberation,0.0,3.0,33.0,55.0,15.0,Lewic1.jpg,Clia1n.jpg,71.0,38.0,0.0,1.0,0.0,15.0,55.0,1.059,-0.7318270433627513,33.0,0.3722005171583912,-1.0315271475532555,1.4037276647116466
83,Pilot,d10012021,A26v1,deliberation,1.0,3.0,34.0,3.0,16.0,Fogeg1.jpg,Lewa1n.jpg,82.0,64.0,0.0,1.0,1.0,3.0,16.0,1.462,-0.4152339017590597,18.0,0.8401097387289401,0.07444010343167823,0.7656696352972618
84,Pilot,d10012021,A26v1,deliberation,1.0,3.0,35.0,2.0,51.0,Dekob1.jpg,Gora1n.jpg,78.0,45.0,0.0,1.0,1.0,2.0,51.0,1.159,-0.6532679511533984,33.0,0.6699609308851041,-0.7337667338265426,1.4037276647116466
85,Pilot,d10012021,A26v1,deliberation,0.0,3.0,36.0,20.0,40.0,Gorc1n.jpg,Krab1n.jpg,45.0,76.0,0.0,1.0,0.0,40.0,20.0,1.149,-0.6611238603743338,-31.0,-0.7337667338265426,0.5848865269631861,-1.3186532607897288
86,Pilot,d10012021,A26v1,deliberation,1.0,3.0,37.0,0.0,32.0,Gorkc1.jpg,Macka1.jpg,40.0,74.0,0.0,-1.0,0.0,32.0,0.0,1.008,-0.7718921803895211,-34.0,-0.9464527436313376,0.49981212304126815,-1.4462648666726057
87,Pilot,d10012021,A26v1,deliberation,1.0,3.0,38.0,7.0,35.0,Pica1n.jpg,Wdeka1.jpg,85.0,88.0,0.0,-1.0,1.0,7.0,35.0,1.413,-0.4537278569416425,-3.0,0.967721344611817,1.095332950494694,-0.127611605882877
88,Pilot,d10012021,A26v1,deliberation,0.0,3.0,39.0,14.0,50.0,Kupkb1.jpg,Gorke1.jpg,83.0,50.0,0.0,-1.0,0.0,50.0,14.0,1.229,-0.5982765866068515,33.0,0.8826469406898991,-0.5210807240217477,1.4037276647116468
89,Pilot,d10012021,A26v1,deliberation,0.0,3.0,40.0,49.0,48.0,Hinda1.jpg,Picb1n.jpg,80.0,77.0,0.0,-1.0,0.0,48.0,49.0,1.2,-0.621058723347564,3.0,0.7550353348070221,0.6274237289241451,0.127611605882877
90,Pilot,d10012021,A26v1,deliberation,0.0,3.0,41.0,45.0,29.0,Klia1n.jpg,Clifb1.jpg,39.0,61.0,0.0,-1.0,0.0,29.0,45.0,0.756,-0.96986109275709,-22.0,-0.9889899455922966,-0.05317150245119874,-0.9358184431410979
91,Pilot,d10012021,A26v1,deliberation,0.0,3.0,42.0,43.0,18.0,Picac1.jpg,Krasb1.jpg,36.0,64.0,0.0,-1.0,1.0,43.0,18.0,1.282,-0.5566402677358946,-28.0,-1.1166015514751735,0.07444010343167823,-1.1910416549068517
92,Pilot,d10012021,A26v1,deliberation,1.0,3.0,43.0,54.0,52.0,Kupka1.jpg,Picaa1.jpg,66.0,61.0,0.0,-1.0,0.0,52.0,54.0,1.158,-0.654053542075492,5.0,0.1595145073535962,-0.05317150245119874,0.21268600980479496
93,Pilot,d10012021,A26v1,deliberation,0.0,3.0,44.0,25.0,41.0,Clifa1.jpg,Vincb1.jpg,79.0,66.0,0.0,1.0,1.0,25.0,41.0,1.311,-0.5338581309951824,13.0,0.7124981328460631,0.1595145073535962,0.5529836254924669
94,Pilot,d10012021,A26v1,deliberation,0.0,3.0,45.0,38.0,6.0,Lasc1n.jpg,Wdekc1.jpg,65.0,38.0,0.0,1.0,0.0,6.0,38.0,1.198,-0.622629905191751,27.0,0.11697730539263723,-1.0315271475532555,1.1485044529458928
95,Pilot,d10012021,A26v1,deliberation,1.0,3.0,46.0,27.0,9.0,Vinb1n.jpg,Lassc1.jpg,60.0,84.0,0.0,1.0,1.0,27.0,9.0,1.207,-0.6155595868929091,-24.0,-0.09570870441215773,0.925184142650858,-1.0208928470630156
96,Pilot,d10012021,A26v1,deliberation,1.0,3.0,47.0,28.0,12.0,Krasa1.jpg,Kupkc1.jpg,73.0,82.0,0.0,-1.0,0.0,12.0,28.0,1.35,-0.5032200850335347,-9.0,0.45727492108030915,0.8401097387289401,-0.382834817648631
97,Pilot,d10012021,eoRdQ,deliberation,0.0,1.0,0.0,32.0,1.0,Macka1.jpg,Lewia1.jpg,77.0,70.0,0.0,-1.0,0.0,1.0,32.0,4.176,0.6547039581125847,7.0,0.41320026283916045,0.03756366025810563,0.3756366025810548
98,Pilot,d10012021,eoRdQ,deliberation,0.0,1.0,1.0,2.0,52.0,Dekob1.jpg,Picaa1.jpg,66.0,68.0,0.0,1.0,0.0,52.0,2.0,4.511,0.8409152154786941,-2.0,-0.17708582693106856,-0.06976108333648146,-0.1073247435945871
99,Pilot,d10012021,eoRdQ,deliberation,0.0,1.0,2.0,56.0,38.0,Luisc1.jpg,Lasc1n.jpg,58.0,62.0,0.0,-1.0,1.0,56.0,38.0,4.717,0.9554212423963611,-4.0,-0.606384801309417,-0.39173531412024276,-0.2146494871891742
100,Pilot,d10012021,eoRdQ,deliberation,1.0,1.0,3.0,48.0,17.0,Picb1n.jpg,Picab1.jpg,80.0,61.0,1.0,-1.0,1.0,48.0,17.0,3.908,0.5057349522196972,19.0,0.574187378231041,-0.44539768591753626,1.0195850641485773
