,Exp,group,PID,phase,trial,condition,stimulus_id,painting,rating,is_chosen,outcome,is_novel,stim_type,outcome_eval_gain,outcome_eval_acc,outcome_eval_rt,zscored_outcome_eval_rt,outcome_eval_confidence,outcome_eval_confidence_rt,zscored_outcome_eval_confidence_rt
1604,Exp1,d11032021,Am7dh,outcome_evaluation,4.0,0.0,10.0,Stera1.jpg,15.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1881.0,0.4567124429948144,6.0,2063.0,-0.03973700613947904
1605,Exp1,d11032021,Am7dh,outcome_evaluation,5.0,0.0,13.0,Picak1.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1469.0,-0.30787726246582603,6.0,1854.0,-0.34818767589439314
1606,Exp1,d11032021,Am7dh,outcome_evaluation,6.0,1.0,43.0,Picac1.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1013.0,-1.1541221791892533,6.0,3049.0,1.4154417516516469
1607,Exp1,d11032021,Am7dh,outcome_evaluation,7.0,1.0,59.0,Kraa1n.jpg,12.0,,-1.0,1.0,novel,0.0,1.0,2269.0,1.1767629423121166,6.0,3474.0,2.042673974837477
1608,Exp1,d11032021,Am7dh,outcome_evaluation,8.0,0.0,24.0,Dekoa1.jpg,100.0,1.0,1.0,0.0,chosen,0.0,0.0,1253.0,-0.7087301177558705,6.0,3018.0,1.3696906953722099
1609,Exp1,d11032021,Am7dh,outcome_evaluation,9.0,0.0,52.0,Picaa1.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1356.0,-0.5175826913907103,6.0,1885.0,-0.30243661961495616
1610,Exp1,d11032021,Am7dh,outcome_evaluation,10.0,0.0,38.0,Lasc1n.jpg,59.0,0.0,1.0,0.0,unchosen,0.0,0.0,3111.0,2.739346757840901,4.0,1778.0,-0.46035155580527104
1611,Exp1,d11032021,Am7dh,outcome_evaluation,11.0,1.0,29.0,Clifb1.jpg,60.0,0.0,1.0,0.0,unchosen,0.0,0.0,2720.0,2.0137288577556816,4.0,2559.0,0.6922798943315134
1612,Exp1,d11032021,Am7dh,outcome_evaluation,12.0,0.0,47.0,Kupkd1.jpg,74.0,1.0,-1.0,0.0,chosen,0.0,1.0,1856.0,0.4103174365955037,6.0,1874.0,-0.31867086539153056
1613,Exp1,d11032021,Am7dh,outcome_evaluation,13.0,1.0,5.0,Kupb1n.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1482.0,-0.28375185913818446,6.0,2075.0,-0.02202691983776148
1614,Exp1,d11032021,Am7dh,outcome_evaluation,14.0,1.0,16.0,Lewa1n.jpg,23.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1321.0,-0.5825357003497453,6.0,1948.0,-0.20945866653093898
1615,Exp1,d11032021,Am7dh,outcome_evaluation,15.0,0.0,15.0,Clia1n.jpg,100.0,1.0,-1.0,0.0,chosen,1.0,0.0,1311.0,-0.6010937029094696,5.0,1897.0,-0.2847265333132386
1616,Exp1,d11032021,Am7dh,outcome_evaluation,16.0,1.0,22.0,Macb1n.jpg,100.0,,1.0,1.0,novel,0.0,0.0,1566.0,-0.12786463763650047,3.0,1661.0,-0.6330248972470172
1617,Exp1,d11032021,Am7dh,outcome_evaluation,17.0,1.0,45.0,Klia1n.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1139.0,-0.9202913469367273,6.0,2151.0,0.09013696007311638
1618,Exp1,d11032021,Am7dh,outcome_evaluation,18.0,0.0,49.0,Hinda1.jpg,50.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1701.0,0.12266839691977734,3.0,1604.0,-0.7171478071801756
1619,Exp1,d11032021,Am7dh,outcome_evaluation,19.0,0.0,4.0,Mackb1.jpg,88.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1742.0,0.1987562074146469,3.0,2437.0,0.5122273502640515
1620,Exp1,d11032021,Am7dh,outcome_evaluation,20.0,1.0,40.0,Krab1n.jpg,18.0,,1.0,1.0,novel,0.0,0.0,1118.0,-0.9592631523121483,5.0,1978.0,-0.16518345077664506
1621,Exp1,d11032021,Am7dh,outcome_evaluation,21.0,0.0,21.0,Lewb1n.jpg,85.0,1.0,1.0,0.0,chosen,1.0,1.0,1321.0,-0.5825357003497453,6.0,1704.0,-0.5695637546658626
1622,Exp1,d11032021,Am7dh,outcome_evaluation,22.0,1.0,55.0,Lewic1.jpg,24.0,0.0,1.0,0.0,unchosen,0.0,0.0,1515.0,-0.22251045069109432,5.0,2390.0,0.4428628455823244
1623,Exp1,d11032021,Am7dh,outcome_evaluation,23.0,1.0,9.0,Lassc1.jpg,70.0,0.0,-1.0,0.0,unchosen,0.0,1.0,2119.0,0.8983929039162523,5.0,1671.0,-0.6182664919955859
1624,Exp1,d11032021,Am7dh,outcome_evaluation,24.0,1.0,31.0,Maca1n.jpg,72.0,0.0,1.0,0.0,unchosen,0.0,0.0,1608.0,-0.049921026885658484,5.0,1828.0,-0.3865595295481145
1625,Exp1,d11032021,Am7dh,outcome_evaluation,25.0,1.0,51.0,Gora1n.jpg,84.0,1.0,-1.0,0.0,chosen,0.0,1.0,1674.0,0.07256179000852177,6.0,1411.0,-1.0019850285327996
1626,Exp1,d11032021,Am7dh,outcome_evaluation,26.0,1.0,20.0,Gorc1n.jpg,17.0,,1.0,1.0,novel,0.0,0.0,1143.0,-0.9128681459128376,4.0,2060.0,-0.044164527714908426
1627,Exp1,d11032021,Am7dh,outcome_evaluation,27.0,1.0,7.0,Pica1n.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1694.0,0.10967779512797034,6.0,1683.0,-0.6005564056938684
1628,Exp1,d11032021,Am7dh,outcome_evaluation,28.0,1.0,50.0,Gorke1.jpg,8.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1559.0,-0.14085523942830747,4.0,1315.0,-1.14366571894654
1629,Exp1,d11032021,Am7dh,outcome_evaluation,29.0,1.0,8.0,Klina1.jpg,100.0,0.0,1.0,0.0,unchosen,1.0,1.0,1783.0,0.27484401790951646,4.0,1687.0,-0.5946530435932958
1630,Exp1,d11032021,Am7dh,outcome_evaluation,30.0,0.0,48.0,Picb1n.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1114.0,-0.966686353336038,6.0,2005.0,-0.12533575659778057
1631,Exp1,d11032021,Am7dh,outcome_evaluation,31.0,0.0,28.0,Krasa1.jpg,63.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1176.0,-0.8516267374657475,3.0,1810.0,-0.4131246590006909
1632,Exp1,d11032021,Am7dh,outcome_evaluation,32.0,1.0,58.0,Mackc1.jpg,75.0,,-1.0,1.0,novel,1.0,0.0,1876.0,0.44743344171495225,4.0,2008.0,-0.12090823502235118
1633,Exp1,d11032021,Am7dh,outcome_evaluation,33.0,0.0,12.0,Kupkc1.jpg,84.0,0.0,1.0,0.0,unchosen,1.0,1.0,1427.0,-0.38582087321666797,4.0,1503.0,-0.8662077002196317
1634,Exp1,d11032021,Am7dh,outcome_evaluation,34.0,0.0,11.0,Wdekb1.jpg,65.0,0.0,1.0,0.0,unchosen,0.0,0.0,1321.0,-0.5825357003497453,4.0,1718.0,-0.5489019873138589
1635,Exp1,d11032021,Am7dh,outcome_evaluation,35.0,1.0,18.0,Krasb1.jpg,88.0,1.0,-1.0,0.0,chosen,0.0,1.0,1105.0,-0.9833885556397899,4.0,1595.0,-0.7304303719064638
1636,Exp1,d11032021,Am7dh,outcome_evaluation,36.0,0.0,25.0,Clifa1.jpg,65.0,0.0,1.0,0.0,unchosen,1.0,1.0,1317.0,-0.589958901373635,5.0,1664.0,-0.6285973756715878
1637,Exp1,d11032021,Am7dh,outcome_evaluation,37.0,1.0,1.0,Lewia1.jpg,94.0,,-1.0,1.0,novel,0.0,1.0,1333.0,-0.5602660972780762,4.0,2128.0,0.0561926279948244
1638,Exp1,d11032021,Am7dh,outcome_evaluation,38.0,1.0,2.0,Dekob1.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1120.0,-0.9555515518002035,6.0,1438.0,-0.9621373343539351
1639,Exp1,d11032021,Am7dh,outcome_evaluation,39.0,0.0,57.0,Lewc1n.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1223.0,-0.7644041254350433,6.0,2025.0,-0.09581894609491796
1640,Exp1,d11032021,5jaFQ,outcome_evaluation,0.0,0.0,34.0,Monb1n.jpg,23.0,0.0,-1.0,0.0,unchosen,1.0,0.0,6782.0,4.17672838320276,4.0,2407.0,1.592542382480615
1641,Exp1,d11032021,5jaFQ,outcome_evaluation,1.0,1.0,2.0,Dekob1.jpg,2.0,1.0,-1.0,0.0,chosen,0.0,1.0,2737.0,0.8394873206785921,5.0,2175.0,1.182612467096722
1642,Exp1,d11032021,5jaFQ,outcome_evaluation,2.0,0.0,50.0,Gorke1.jpg,26.0,0.0,-1.0,0.0,unchosen,1.0,0.0,3391.0,1.3790560857937482,3.0,1737.0,0.40869305788057936
1643,Exp1,d11032021,5jaFQ,outcome_evaluation,3.0,1.0,21.0,Lewb1n.jpg,57.0,1.0,-1.0,0.0,chosen,0.0,1.0,1383.0,-0.277601529422205,6.0,1088.0,-0.7380505416200521
1644,Exp1,d11032021,5jaFQ,outcome_evaluation,4.0,1.0,42.0,Picc1n.jpg,8.0,1.0,1.0,0.0,chosen,1.0,1.0,775.0,-0.7792189746668761,6.0,1872.0,0.6472298620910343
1645,Exp1,d11032021,5jaFQ,outcome_evaluation,5.0,0.0,28.0,Krasa1.jpg,56.0,1.0,1.0,0.0,chosen,1.0,1.0,702.0,-0.83944606924395,6.0,1185.0,-0.5666574304466141
1646,Exp1,d11032021,5jaFQ,outcome_evaluation,6.0,1.0,40.0,Krab1n.jpg,14.0,1.0,1.0,0.0,chosen,1.0,1.0,586.0,-0.9351493976129992,6.0,968.0,-0.9500832564737899
1647,Exp1,d11032021,5jaFQ,outcome_evaluation,7.0,0.0,44.0,Lassf1.jpg,26.0,1.0,1.0,0.0,chosen,1.0,1.0,698.0,-0.8427461840152966,6.0,1208.0,-0.5260178267663144
1648,Exp1,d11032021,5jaFQ,outcome_evaluation,8.0,1.0,30.0,Lasse1.jpg,6.0,0.0,-1.0,0.0,unchosen,0.0,1.0,5145.0,2.826156413029197,2.0,2209.0,1.2426884029719478
1649,Exp1,d11032021,5jaFQ,outcome_evaluation,9.0,1.0,9.0,Lassc1.jpg,0.0,1.0,-1.0,0.0,chosen,0.0,1.0,1250.0,-0.3873303455694768,6.0,1240.0,-0.4694757694719843
1650,Exp1,d11032021,5jaFQ,outcome_evaluation,10.0,0.0,15.0,Clia1n.jpg,25.0,1.0,-1.0,0.0,chosen,0.0,1.0,745.0,-0.803969835451975,6.0,1153.0,-0.6231994877409442
1651,Exp1,d11032021,5jaFQ,outcome_evaluation,11.0,0.0,3.0,Fogeg1.jpg,21.0,0.0,1.0,0.0,unchosen,1.0,1.0,1786.0,0.05488503379095689,4.0,1534.0,0.05000438191967307
1652,Exp1,d11032021,5jaFQ,outcome_evaluation,12.0,1.0,56.0,Luisc1.jpg,18.0,0.0,1.0,0.0,unchosen,1.0,1.0,986.0,-0.6051379204783471,3.0,1113.0,-0.6938770593588568
1653,Exp1,d11032021,5jaFQ,outcome_evaluation,13.0,1.0,24.0,Dekoa1.jpg,21.0,,1.0,1.0,novel,1.0,1.0,2247.0,0.43522326118864335,1.0,2249.0,1.3133659745898603
1654,Exp1,d11032021,5jaFQ,outcome_evaluation,14.0,0.0,59.0,Kraa1n.jpg,7.0,0.0,1.0,0.0,unchosen,1.0,1.0,2162.0,0.3650958222975298,5.0,1960.0,0.802720519650442
1655,Exp1,d11032021,5jaFQ,outcome_evaluation,15.0,0.0,48.0,Picb1n.jpg,28.0,1.0,-1.0,0.0,chosen,0.0,1.0,1280.0,-0.3625794847843779,6.0,1065.0,-0.7786901453003519
1656,Exp1,d11032021,5jaFQ,outcome_evaluation,16.0,1.0,18.0,Krasb1.jpg,6.0,,-1.0,1.0,novel,0.0,1.0,1584.0,-0.11177076216204238,3.0,2560.0,1.8628840939191305
1657,Exp1,d11032021,5jaFQ,outcome_evaluation,17.0,0.0,12.0,Kupkc1.jpg,19.0,1.0,-1.0,0.0,chosen,0.0,1.0,1047.0,-0.5548111702153127,6.0,1073.0,-0.7645546309767693
1658,Exp1,d11032021,5jaFQ,outcome_evaluation,18.0,1.0,13.0,Picak1.jpg,4.0,,-1.0,1.0,novel,1.0,0.0,1351.0,-0.3040024475929772,5.0,1199.0,-0.5419202803803448
1659,Exp1,d11032021,5jaFQ,outcome_evaluation,19.0,0.0,0.0,Gorkc1.jpg,7.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1704.0,-0.012767319021646776,2.0,1344.0,-0.28571408326541164
1660,Exp1,d11032021,5jaFQ,outcome_evaluation,20.0,1.0,45.0,Klia1n.jpg,28.0,,1.0,1.0,novel,0.0,0.0,1480.0,-0.1975737462170519,3.0,1551.0,0.08004234985728591
1661,Exp1,d11032021,5jaFQ,outcome_evaluation,21.0,1.0,51.0,Gora1n.jpg,16.0,0.0,1.0,0.0,unchosen,1.0,1.0,1424.0,-0.2437753530159032,2.0,1473.0,-0.05777891479764361
1662,Exp1,d11032021,5jaFQ,outcome_evaluation,22.0,1.0,27.0,Vinb1n.jpg,5.0,0.0,1.0,0.0,unchosen,1.0,1.0,2106.0,0.3188942154986785,2.0,1017.0,-0.8635032312418469
1663,Exp1,d11032021,5jaFQ,outcome_evaluation,23.0,1.0,53.0,Gorka1.jpg,20.0,,-1.0,1.0,novel,1.0,0.0,2358.0,0.5268014460935093,3.0,1112.0,-0.6956439986493046
1664,Exp1,d11032021,5jaFQ,outcome_evaluation,24.0,1.0,4.0,Mackb1.jpg,17.0,,1.0,1.0,novel,1.0,1.0,1673.0,-0.0383432084995823,4.0,1568.0,0.11008031779489875
1665,Exp1,d11032021,5jaFQ,outcome_evaluation,25.0,1.0,6.0,Wdekc1.jpg,27.0,1.0,-1.0,0.0,chosen,0.0,1.0,1385.0,-0.27595147203653175,6.0,3850.0,4.142235778596811
1666,Exp1,d11032021,5jaFQ,outcome_evaluation,26.0,1.0,46.0,Deka1n.jpg,17.0,,1.0,1.0,novel,0.0,0.0,1807.0,0.07221063634052612,1.0,1392.0,-0.20090099732391656
1667,Exp1,d11032021,5jaFQ,outcome_evaluation,27.0,1.0,22.0,Macb1n.jpg,29.0,0.0,1.0,0.0,unchosen,1.0,1.0,1313.0,-0.3353535379207691,2.0,928.0,-1.0207608280917024
1668,Exp1,d11032021,5jaFQ,outcome_evaluation,28.0,1.0,43.0,Picac1.jpg,24.0,1.0,1.0,0.0,chosen,1.0,1.0,1127.0,-0.4888088747883823,6.0,1672.0,0.2938420040014714
1669,Exp1,d11032021,5jaFQ,outcome_evaluation,29.0,0.0,10.0,Stera1.jpg,1.0,1.0,1.0,0.0,chosen,1.0,1.0,762.0,-0.7899443476737523,6.0,1129.0,-0.6656060307116918
1670,Exp1,d11032021,5jaFQ,outcome_evaluation,30.0,0.0,37.0,Mondb1.jpg,18.0,1.0,1.0,0.0,chosen,1.0,1.0,630.0,-0.8988481351281874,6.0,1040.0,-0.8228636275615472
1671,Exp1,d11032021,5jaFQ,outcome_evaluation,31.0,1.0,36.0,Gorkf1.jpg,36.0,0.0,-1.0,0.0,unchosen,0.0,1.0,783.0,-0.772618745124183,1.0,1144.0,-0.6391019413549746
1672,Exp1,d11032021,5jaFQ,outcome_evaluation,32.0,0.0,41.0,Vincb1.jpg,3.0,0.0,1.0,0.0,unchosen,1.0,1.0,1871.0,0.12501247268207044,2.0,1440.0,-0.11608791138242149
1673,Exp1,d11032021,5jaFQ,outcome_evaluation,33.0,1.0,32.0,Macka1.jpg,11.0,1.0,1.0,0.0,chosen,1.0,1.0,729.0,-0.817170294537361,6.0,1458.0,-0.08428300415436082
1674,Exp1,d11032021,5jaFQ,outcome_evaluation,34.0,1.0,33.0,Kupc1n.jpg,39.0,0.0,-1.0,0.0,unchosen,1.0,0.0,2165.0,0.3675709083760397,4.0,1159.0,-0.6125978519982573
1675,Exp1,d11032021,5jaFQ,outcome_evaluation,35.0,0.0,19.0,Macc1n.jpg,8.0,1.0,-1.0,0.0,chosen,0.0,1.0,1065.0,-0.5399606537442534,6.0,1050.0,-0.8051942346570691
1676,Exp1,d11032021,5jaFQ,outcome_evaluation,36.0,1.0,49.0,Hinda1.jpg,35.0,0.0,-1.0,0.0,unchosen,1.0,0.0,1405.0,-0.25945089817979916,4.0,1409.0,-0.17086302938630374
1677,Exp1,d11032021,5jaFQ,outcome_evaluation,37.0,0.0,55.0,Lewic1.jpg,38.0,0.0,1.0,0.0,unchosen,1.0,1.0,3335.0,1.3328544789948968,3.0,1544.0,0.06767377482415121
1678,Exp1,d11032021,5jaFQ,outcome_evaluation,38.0,1.0,16.0,Lewa1n.jpg,40.0,,-1.0,1.0,novel,0.0,1.0,1530.0,-0.1563223115752204,2.0,1297.0,-0.3687602299164589
1679,Exp1,d11032021,5jaFQ,outcome_evaluation,39.0,0.0,58.0,Mackc1.jpg,19.0,0.0,-1.0,0.0,unchosen,1.0,0.0,1490.0,-0.1893234592886856,2.0,1656.0,0.2655709753543064
1680,Exp1,d11042021,OM9WN,outcome_evaluation,0.0,1.0,55.0,Lewic1.jpg,66.0,,-1.0,1.0,novel,1.0,0.0,4256.0,-0.16359150909379597,3.0,5083.0,-0.3915479952768679
1681,Exp1,d11042021,OM9WN,outcome_evaluation,1.0,1.0,4.0,Mackb1.jpg,87.0,1.0,-1.0,0.0,chosen,1.0,0.0,1958.0,-0.6396372073305228,4.0,5080.0,-0.3922513222648662
1682,Exp1,d11042021,OM9WN,outcome_evaluation,2.0,0.0,52.0,Picaa1.jpg,71.0,1.0,1.0,0.0,chosen,1.0,1.0,1725.0,-0.6879046780394685,5.0,2915.0,-0.8998189652702814
1683,Exp1,d11042021,OM9WN,outcome_evaluation,3.0,0.0,24.0,Dekoa1.jpg,86.0,1.0,-1.0,0.0,chosen,0.0,1.0,1433.0,-0.7483943838206366,3.0,4095.0,-0.6231770166576301
1684,Exp1,d11042021,OM9WN,outcome_evaluation,4.0,1.0,10.0,Stera1.jpg,61.0,0.0,1.0,0.0,unchosen,1.0,1.0,3583.0,-0.3030078515277895,3.0,3022.0,-0.8747336360316765
1685,Exp1,d11042021,OM9WN,outcome_evaluation,5.0,0.0,33.0,Kupc1n.jpg,50.0,0.0,1.0,0.0,unchosen,1.0,1.0,1455.0,-0.7438369402343843,4.0,5493.0,-0.29542664025043824
1686,Exp1,d11042021,OM9WN,outcome_evaluation,6.0,1.0,21.0,Lewb1n.jpg,50.0,1.0,-1.0,0.0,chosen,1.0,0.0,1985.0,-0.6340439811110312,5.0,6063.0,-0.16179451253076774
1687,Exp1,d11042021,OM9WN,outcome_evaluation,7.0,1.0,22.0,Macb1n.jpg,95.0,1.0,-1.0,0.0,chosen,0.0,1.0,4588.0,-0.09481554224671444,3.0,2865.0,-0.9115410817369192
1688,Exp1,d11042021,OM9WN,outcome_evaluation,8.0,1.0,56.0,Luisc1.jpg,93.0,,1.0,1.0,novel,0.0,0.0,2567.0,-0.5134788826019907,1.0,3671.0,-0.7225805642947184
1689,Exp1,d11042021,OM9WN,outcome_evaluation,9.0,1.0,12.0,Kupkc1.jpg,92.0,,-1.0,1.0,novel,1.0,0.0,2581.0,-0.5105786912289211,3.0,10761.0,0.9396155506745165
1690,Exp1,d11042021,OM9WN,outcome_evaluation,10.0,1.0,51.0,Gora1n.jpg,83.0,1.0,1.0,0.0,chosen,0.0,0.0,3162.0,-0.3902207492465284,1.0,7088.0,0.07850887503530643
1691,Exp1,d11042021,OM9WN,outcome_evaluation,11.0,0.0,26.0,Clib1n.jpg,89.0,1.0,1.0,0.0,chosen,1.0,1.0,5089.0,0.008969877603851331,5.0,7535.0,0.18330459624704804
1692,Exp1,d11042021,OM9WN,outcome_evaluation,12.0,1.0,49.0,Hinda1.jpg,88.0,,-1.0,1.0,novel,1.0,0.0,7608.0,0.5307971682297499,1.0,17675.0,2.5605498156811866
1693,Exp1,d11042021,OM9WN,outcome_evaluation,13.0,0.0,19.0,Macc1n.jpg,94.0,0.0,1.0,0.0,unchosen,1.0,1.0,3340.0,-0.35334688750321364,5.0,6046.0,-0.16578003212942458
1694,Exp1,d11042021,OM9WN,outcome_evaluation,14.0,0.0,59.0,Kraa1n.jpg,74.0,0.0,-1.0,0.0,unchosen,0.0,1.0,19214.0,2.935055816504533,2.0,5485.0,-0.2973021788851003
1695,Exp1,d11042021,OM9WN,outcome_evaluation,15.0,0.0,30.0,Lasse1.jpg,71.0,1.0,1.0,0.0,chosen,1.0,1.0,8358.0,0.6861645632156268,5.0,3814.0,-0.6890553112001344
1696,Exp1,d11042021,OM9WN,outcome_evaluation,16.0,1.0,9.0,Lassc1.jpg,81.0,0.0,1.0,0.0,unchosen,0.0,0.0,9449.0,0.9121723337884158,2.0,6103.0,-0.15241681935745752
1697,Exp1,d11042021,OM9WN,outcome_evaluation,17.0,1.0,32.0,Macka1.jpg,94.0,0.0,-1.0,0.0,unchosen,0.0,1.0,18374.0,2.7610443341203506,1.0,6629.0,-0.02910015412842825
1698,Exp1,d11042021,OM9WN,outcome_evaluation,18.0,0.0,20.0,Gorc1n.jpg,54.0,0.0,-1.0,0.0,unchosen,0.0,1.0,2977.0,-0.42854470667637806,5.0,3194.0,-0.8344095553864427
1699,Exp1,d11042021,OM9WN,outcome_evaluation,19.0,0.0,17.0,Picab1.jpg,50.0,1.0,-1.0,0.0,chosen,0.0,1.0,2214.0,-0.5866051365086768,6.0,3556.0,-0.7495414321679852
1700,Exp1,d11042021,OM9WN,outcome_evaluation,20.0,1.0,8.0,Klina1.jpg,68.0,,1.0,1.0,novel,1.0,1.0,1943.0,-0.6427445552302403,2.0,5242.0,-0.3542716649129598
1701,Exp1,d11042021,OM9WN,outcome_evaluation,21.0,0.0,47.0,Kupkd1.jpg,67.0,1.0,1.0,0.0,chosen,1.0,1.0,18053.0,2.6945470890663956,4.0,8382.0,0.38187724919189175
1702,Exp1,d11042021,OM9WN,outcome_evaluation,22.0,1.0,16.0,Lewa1n.jpg,50.0,,1.0,1.0,novel,0.0,0.0,3719.0,-0.2748345639036838,1.0,3741.0,-0.7061696012414255
1703,Exp1,d11042021,OM9WN,outcome_evaluation,23.0,0.0,31.0,Maca1n.jpg,91.0,1.0,-1.0,0.0,chosen,1.0,0.0,14556.0,1.9701207153789133,1.0,5106.0,-0.3861558217022145
1704,Exp1,d11042021,OM9WN,outcome_evaluation,24.0,1.0,18.0,Krasb1.jpg,65.0,0.0,-1.0,0.0,unchosen,1.0,0.0,2192.0,-0.5911625800949292,2.0,3146.0,-0.8456627871944149
1705,Exp1,d11042021,OM9WN,outcome_evaluation,25.0,1.0,13.0,Picak1.jpg,83.0,1.0,1.0,0.0,chosen,1.0,1.0,1048.0,-0.8281496465800534,5.0,2697.0,-0.950927393064822
1706,Exp1,d11042021,OM9WN,outcome_evaluation,26.0,1.0,53.0,Gorka1.jpg,50.0,1.0,-1.0,0.0,chosen,0.0,1.0,1913.0,-0.6489592510296754,2.0,4330.0,-0.5680830692644326
1707,Exp1,d11042021,OM9WN,outcome_evaluation,27.0,1.0,15.0,Clia1n.jpg,50.0,,1.0,1.0,novel,1.0,1.0,7910.0,0.5933584392773963,2.0,9629.0,0.6742268338698376
1708,Exp1,d11042021,OM9WN,outcome_evaluation,28.0,0.0,36.0,Gorkf1.jpg,73.0,0.0,-1.0,0.0,unchosen,0.0,1.0,3560.0,-0.3077724516406897,3.0,17386.0,2.4927959825040205
1709,Exp1,d11042021,OM9WN,outcome_evaluation,29.0,1.0,44.0,Lassf1.jpg,50.0,0.0,1.0,0.0,unchosen,1.0,1.0,5226.0,0.03735032175460485,3.0,13286.0,1.5315824322397236
1710,Exp1,d11042021,OM9WN,outcome_evaluation,30.0,0.0,57.0,Lewc1n.jpg,77.0,0.0,1.0,0.0,unchosen,1.0,1.0,1852.0,-0.6615957991551934,4.0,15645.0,2.0846318871356933
1711,Exp1,d11042021,OM9WN,outcome_evaluation,31.0,0.0,46.0,Deka1n.jpg,81.0,0.0,1.0,0.0,unchosen,1.0,1.0,8243.0,0.6623415626511256,3.0,15400.0,2.0271935164491683
1712,Exp1,d11042021,OM9WN,outcome_evaluation,32.0,1.0,6.0,Wdekc1.jpg,65.0,0.0,-1.0,0.0,unchosen,0.0,1.0,5066.0,0.004205277490951106,5.0,4147.0,-0.6109860155323269
1713,Exp1,d11042021,OM9WN,outcome_evaluation,33.0,0.0,2.0,Dekob1.jpg,96.0,0.0,-1.0,0.0,unchosen,0.0,1.0,743.0,-0.8913323872076434,1.0,2862.0,-0.9122444087249174
1714,Exp1,d11042021,OM9WN,outcome_evaluation,34.0,1.0,29.0,Clifb1.jpg,50.0,,-1.0,1.0,novel,1.0,0.0,934.0,-0.8517654906179067,5.0,7523.0,0.18049128829505498
1715,Exp1,d11042021,OM9WN,outcome_evaluation,35.0,0.0,34.0,Monb1n.jpg,65.0,1.0,-1.0,0.0,chosen,0.0,1.0,7282.0,0.46326414054255544,4.0,9548.0,0.6552370051938844
1716,Exp1,d11042021,OM9WN,outcome_evaluation,36.0,1.0,23.0,Lewib1.jpg,50.0,1.0,1.0,0.0,chosen,1.0,1.0,5475.0,0.08893229688991598,4.0,3421.0,-0.7811911466279072
1717,Exp1,d11042021,OM9WN,outcome_evaluation,37.0,1.0,58.0,Mackc1.jpg,90.0,1.0,1.0,0.0,chosen,1.0,1.0,1620.0,-0.7096561133374913,5.0,5755.0,-0.23400274996525636
1718,Exp1,d11042021,OM9WN,outcome_evaluation,38.0,1.0,54.0,Kupka1.jpg,85.0,0.0,-1.0,0.0,unchosen,1.0,0.0,1906.0,-0.6504093467162103,4.0,3158.0,-0.8428494792424218
1719,Exp1,d11042021,OM9WN,outcome_evaluation,39.0,1.0,1.0,Lewia1.jpg,64.0,0.0,1.0,0.0,unchosen,1.0,1.0,2671.0,-0.4919346038306158,5.0,13548.0,1.5930063225249056
1720,Exp1,d11032021,JIK6z,outcome_evaluation,0.0,0.0,50.0,Gorke1.jpg,49.0,1.0,1.0,0.0,chosen,1.0,1.0,1593.0,-0.6962886830195745,6.0,2944.0,0.018624957393089475
1721,Exp1,d11032021,JIK6z,outcome_evaluation,1.0,1.0,8.0,Klina1.jpg,50.0,,1.0,1.0,novel,1.0,1.0,3044.0,0.7592867082229016,1.0,2365.0,-0.267798690165975
1722,Exp1,d11032021,JIK6z,outcome_evaluation,2.0,1.0,40.0,Krab1n.jpg,46.0,0.0,-1.0,0.0,unchosen,0.0,1.0,4495.0,2.214862099465378,1.0,2659.0,-0.12236077586137234
1723,Exp1,d11032021,JIK6z,outcome_evaluation,3.0,1.0,31.0,Maca1n.jpg,54.0,,-1.0,1.0,novel,1.0,0.0,2444.0,0.15739474768156073,3.0,2786.0,-0.05953555437605076
1724,Exp1,d11032021,JIK6z,outcome_evaluation,4.0,0.0,20.0,Gorc1n.jpg,41.0,0.0,-1.0,0.0,unchosen,0.0,1.0,2216.0,-0.0713241973241488,1.0,2508.0,-0.19705848014706964
1725,Exp1,d11032021,JIK6z,outcome_evaluation,5.0,1.0,32.0,Macka1.jpg,55.0,,1.0,1.0,novel,1.0,1.0,1875.0,-0.4133994615651442,2.0,2413.0,-0.2440537245652236
1726,Exp1,d11032021,JIK6z,outcome_evaluation,6.0,1.0,4.0,Mackb1.jpg,60.0,1.0,1.0,0.0,chosen,1.0,1.0,1140.0,-1.1507171132282867,6.0,2919.0,0.006257787809364753
1727,Exp1,d11032021,JIK6z,outcome_evaluation,7.0,0.0,47.0,Kupkd1.jpg,60.0,1.0,-1.0,0.0,chosen,0.0,1.0,904.0,-1.3874612843745475,6.0,2073.0,-0.41224723090387977
